basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_00_8508531a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_00_8508531a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep_l1,1.0,semantic_censor,643,194,0.30171073094867806,0.5287395546629534,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.015664926307424103,0.35,27.41362103799218,0.27992268257034353,0.7200773174296565,7.6736943399215765,0.0,0.0,7.758236460291373,0.0,11.98169023777923,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_25_3535e82d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_70__s1_25_3535e82d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,keep_l1,1.25,semantic_censor,643,194,0.30171073094867806,0.5897246220838561,0.15817728411014778,1.3146589454189876,0.7776764824069945,146,194,0.017471726231085397,0.35,30.57552090439944,0.2797694179880828,0.7202305820119174,8.55409568810629,0.0,0.0,8.7646029921314,0.0,13.256822224161752,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s0_75_c18332c4.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s0_75_c18332c4.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_keep,0.75,anti_control,643,194,0.30171073094867806,0.1973574532722406,0.15817728411014778,-0.9882594251652096,-1.592889142071239,145,194,0.005847094159053956,0.26250000000000007,10.232414778344422,0.21323581875805792,0.786764181241942,2.1819173431323247,0.0,0.0,2.592110275411568,0.0,5.458387159800529,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_00_4693fef3.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_00_4693fef3.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_keep,1.0,anti_control,643,194,0.30171073094867806,0.2631432710296541,0.15817728411014778,-0.9882594251652096,-1.592889142071239,145,194,0.007796125545405275,0.35,13.64321970445923,0.21323581875805783,0.786764181241942,2.9092231241764317,0.0,0.0,3.456147033882091,0.0,7.277849546400707,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_25_7fa7e08f.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_70__s1_25_7fa7e08f.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_keep,1.25,anti_control,643,194,0.30171073094867806,0.3181808867900065,0.15817728411014778,-0.9882594251652096,-1.592889142071239,145,194,0.009426720774036942,0.35,16.496761354564647,0.2204389593242381,0.7795610406757618,3.636528905220539,0.0,0.0,4.145183792352614,0.0,8.715048656991492,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s0_75_0eb15070.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s0_75_0eb15070.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_damp25,0.75,anti_control,643,643,1.0,0.3355180899541805,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.009940368764902213,0.26250000000000007,17.395645338578873,0.24021704630177432,0.7597829536982257,4.178730541746646,0.0,0.0,4.471874621777548,0.0,8.74504017505468,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_00_5a7ca6ed.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_00_5a7ca6ed.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_damp25,1.0,anti_control,643,643,1.0,0.4473574532722406,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.013253825019869617,0.35,23.194193784771834,0.24021704630177437,0.7597829536982255,5.571640722328863,0.0,0.0,5.962499495703397,0.0,11.660053566739572,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_25_87df9b94.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_70__s1_25_87df9b94.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.7,anti_damp25,1.25,anti_control,643,643,1.0,0.5484486145932396,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.016248845117117366,0.35,28.43547895495538,0.24492469122618332,0.7550753087738168,6.96455090291108,0.0,0.0,7.278124369629245,0.0,14.192803682415054,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s0_75_86e44090.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s0_75_86e44090.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,keep,0.75,semantic_censor,643,130,0.20217729393468117,0.219405280678945,0.15817728411014778,1.5416947954532478,1.1400956703208855,109,130,0.006500303453722656,0.26250000000000023,11.375531044014647,0.2506192918096618,0.7493807081903382,2.8509275342097737,0.0,0.0,3.0627538559944334,0.0,5.461849653810439,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_00_c5eae75a.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_00_c5eae75a.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,keep,1.0,semantic_censor,643,130,0.20217729393468117,0.29254037423859336,0.15817728411014778,1.5416947954532478,1.1400956703208855,109,130,0.008667071271630208,0.35,15.16737472535286,0.25061929180966186,0.7493807081903382,3.8012367122796977,0.0,0.0,4.0836718079925785,0.0,7.282466205080583,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_25_f3f21f2d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_80__s1_25_f3f21f2d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,keep,1.25,semantic_censor,643,130,0.20217729393468117,0.3404781850694594,0.15817728411014778,1.5416947954532478,1.1400956703208855,109,130,0.010087321123153884,0.35,17.652811965519298,0.2575884643159265,0.7424115356840735,4.547160725055929,0.0,0.0,4.758687298540621,0.0,8.346963941922748,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s0_75_ce626600.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s0_75_ce626600.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp25,0.75,semantic_censor,643,643,1.0,0.35205396050920873,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.010430275735903737,0.26250000000000023,18.252982537831542,0.25642319962525845,0.7435768003747417,4.680488185054734,0.0,0.0,4.824857307214698,0.0,8.747637045562113,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_00_8a1359e7.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_00_8a1359e7.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp25,1.0,semantic_censor,643,643,1.0,0.46940528067894494,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.013907034314538314,0.35,24.33731005044205,0.2564231996252585,0.7435768003747415,6.240650913406312,0.0,0.0,6.433143076286259,0.0,11.663516060749478,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_25_39b33078.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_80__s1_25_39b33078.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp25,1.25,semantic_censor,643,643,1.0,0.5615593181198991,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01663727492678902,0.35,29.115231121880772,0.26090909066338497,0.739090909336615,7.596428476464198,0.0,0.0,7.695526383907725,0.0,13.823276261508848,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s0_75_91cdcef1.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s0_75_91cdcef1.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp50,0.75,semantic_censor,643,643,1.0,0.4847026403394725,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.01436024801808482,0.26250000000000023,25.13043403164843,0.25905039394469487,0.7409496060553051,6.510048835899693,0.0,0.0,6.586960758434962,0.0,12.033424437313776,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_00_eb7d4af6.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_00_eb7d4af6.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp50,1.0,semantic_censor,643,643,1.0,0.6462701871192966,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.019146997357446422,0.35,33.507245375531234,0.2590503939446949,0.7409496060553051,8.680065114532923,0.0,0.0,8.782614344579947,0.0,16.044565916418364,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_25_6e3a7800.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_80__s1_25_6e3a7800.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,damp50,1.25,semantic_censor,643,643,1.0,0.7826404511703388,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.02318722873042416,0.35,40.577650278242274,0.2623536886654248,0.7376463113345754,10.645696227872461,0.0,0.0,10.632365469274843,0.0,19.299588581094973,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s0_75_7a4947f6.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s0_75_7a4947f6.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,boost125_damp25,0.75,semantic_censor,643,643,1.0,0.406905280678945,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.0120553515993344,0.3281250000000003,21.096865298835215,0.25564082588634385,0.7443591741136562,5.3932200686071825,0.0,0.0,5.590545771213308,0.0,10.113099459014725,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_00_6f9a2049.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_80__s1_00_6f9a2049.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____orth_nullmean__kall__51ed84b0.csv,-0.0011850879889902,-0.0001092214223475,0.0930232558139534,0.9263565891472868,0.9031007751937984,0.8125,3,Q1|S1|S3,17,0.8,boost125_damp25,1.0,semantic_censor,643,643,1.0,0.5173430915098112,0.15817728411014778,0.15817728411014778,-1.1295142122074997,249,643,0.015327284166061994,0.35,26.822747290608486,0.2604720109572359,0.7395279890427642,6.986574926182542,0.0,0.0,7.108158566834303,0.0,12.728013797591641,0.0
