pred_index,base_index,tag,strategy,source,fallback,selector,target_scope,graft_alpha,selected_cells,selected_rows,move_cells,move_rows,move_q2_cells,move_s3_cells,move_edge_cells,move_edge_rate,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,e72_adverse_positive_exposure_all,e72_adverse_weighted_positive_mean,e72_adverse_positive_weight_frac,hard_worst_tail_mean,kl_if_mixmin_calibrated,move_l1_vs_e95,active_cells_vs_e95,is_graft,is_strict_like,beat_e95_rate_broad_plausible,beat_e95_rate_broad_q2s3,beat_e95_rate_near_unit_tail,beat_e95_rate_tight_plausible,mean_pred_delta_broad_plausible,mean_pred_delta_broad_q2s3,mean_pred_delta_near_unit_tail,mean_pred_delta_tight_plausible,mean_vs_e95_broad_plausible,mean_vs_e95_broad_q2s3,mean_vs_e95_near_unit_tail,mean_vs_e95_tight_plausible,p95_vs_e95_broad_plausible,p95_vs_e95_broad_q2s3,p95_vs_e95_near_unit_tail,p95_vs_e95_tight_plausible,e101_pass,e103_strict_like,e103_pass,dominates_e101,e101_ref_mean_vs_e95,e101_ref_p95_vs_e95,e101_ref_beat_rate,survival_score
21,0,e103_edge_q2s3_amplitude_f490cb7c,edge_q2s3_amplitude,e95,mixmin,active_interior,Q2+S3,0.5,19.0,19.0,19.0,19.0,5.0,14.0,0.0,0.0,-2.51720429348401e-05,-2.51720429348401e-05,-3.202374283328702e-05,-1.8946442071898772e-06,-1.8946442071898772e-06,-8.277379283772035e-06,-3.361621793185332e-05,-3.361621793185332e-05,-3.202374283328702e-05,-4.00052666654771e-05,-4.00052666654771e-05,-3.202374283328702e-05,-4.00052666654771e-05,-1.8946442071898772e-06,3,3,22,-9.979694111615367e-05,-6.407443288758419e-05,-0.00016436579498835258,-4.195593342096182e-05,-0.000385610913049117,-0.0002137834232350394,-0.00039203830768309373,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005313610293531082,0.0034956372886618967,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007005969234800281,0.0020813921492580847,0.3480563223557736,0.0026134328109402236,9.933137468166858e-06,0.00023466812953771795,19,False,False,0.8455967555040557,0.967391304347826,0.8173322005097706,0.8293906810035843,-3.146948981633734e-05,-4.211404718664651e-05,-2.661673462269897e-05,-2.826653965098252e-05,-1.615878981628881e-05,-2.6803347186597984e-05,-1.1306034622650446e-05,-1.2955839650933994e-05,1.871121136629258e-06,-1.8146420015908743e-06,2.0484648437153926e-06,1.970880972003661e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.412351027421828e-05
21,0,e103_edge_q2s3_amplitude_f490cb7c,edge_q2s3_amplitude,e95,mixmin,interior_all,Q2+S3,0.5,264.0,132.0,19.0,19.0,5.0,14.0,0.0,0.0,-2.51720429348401e-05,-2.51720429348401e-05,-3.202374283328702e-05,-1.8946442071898772e-06,-1.8946442071898772e-06,-8.277379283772035e-06,-3.361621793185332e-05,-3.361621793185332e-05,-3.202374283328702e-05,-4.00052666654771e-05,-4.00052666654771e-05,-3.202374283328702e-05,-4.00052666654771e-05,-1.8946442071898772e-06,3,3,76,-9.979694111615367e-05,-6.407443288758419e-05,-0.00016436579498835258,-4.195593342096182e-05,-0.000385610913049117,-0.0002137834232350394,-0.00039203830768309373,4.9499751098091703e-05,0.75,0.9722222222222222,True,0.005313610293531082,0.0034956372886618967,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007005969234800281,0.0020813921492580847,0.3480563223557736,0.0026134328109402236,9.933137468166858e-06,0.00023466812953771795,19,False,False,0.8455967555040557,0.967391304347826,0.8173322005097706,0.8293906810035843,-3.146948981633734e-05,-4.211404718664651e-05,-2.661673462269897e-05,-2.826653965098252e-05,-1.615878981628881e-05,-2.6803347186597984e-05,-1.1306034622650446e-05,-1.2955839650933994e-05,1.871121136629258e-06,-1.8146420015908743e-06,2.0484648437153926e-06,1.970880972003661e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.412351027421828e-05
69,0,e103_edge_q2s3_amplitude_a240e400,edge_q2s3_amplitude,e95,mixmin,edge_topgap20,S3,0.5,20.0,20.0,20.0,20.0,0.0,20.0,20.0,1.0,-2.5074327012708508e-05,-2.5074327012708508e-05,-3.0508541331131234e-05,-1.915299082777544e-06,-1.915299082777544e-06,-1.1890795861724257e-05,-3.380082622506109e-05,-3.380082622506109e-05,-3.0508541331131234e-05,-3.950685573017587e-05,-3.950685573017587e-05,-3.0508541331131234e-05,-3.950685573017587e-05,-1.915299082777544e-06,3,3,106,-0.00014055941982809572,-6.590219648827667e-05,-0.0001551679176328702,-6.0655941758358534e-05,-0.0003025257632236489,-0.0001815908524910037,-0.00026696099526555997,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005222174722391245,0.003175612789672467,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0007120119804247833,0.0021393723828757806,0.3480563223557736,0.002624847867884979,9.795985995493555e-06,0.00032610370067754984,20,False,False,0.7821552723059096,0.9211956521739131,0.7349192863211554,0.7562724014336918,-2.642756092195906e-05,-3.625602905430327e-05,-2.3168233978365192e-05,-2.4268191158331682e-05,-1.1116860921910532e-05,-2.0945329054254744e-05,-7.857533978316667e-06,-8.957491158283153e-06,2.9656396168003824e-06,1.4910515033367946e-06,2.9729973170031697e-06,2.9620944739006215e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,1.816439337070178e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,active_s3_edge,S3,0.5,25.0,25.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,34,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_all,S3,0.5,118.0,118.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,64,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap30,S3,0.5,30.0,30.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,124,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap40,S3,0.5,40.0,40.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,142,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap50,S3,0.5,50.0,50.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,160,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap75,S3,0.5,75.0,75.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,172,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
33,0,e103_edge_q2s3_amplitude_45757fd9,edge_q2s3_amplitude,e95,mixmin,edge_s3_topgap100,S3,0.5,100.0,100.0,25.0,25.0,0.0,25.0,25.0,1.0,-2.5063306831274446e-05,-2.5063306831274446e-05,-3.0508541331131234e-05,-1.529496750141135e-06,-1.529496750141135e-06,-1.1890795861724257e-05,-3.386005138439341e-05,-3.386005138439341e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-3.980037235917777e-05,-3.0508541331131234e-05,-3.980037235917777e-05,-1.529496750141135e-06,3,3,184,-0.0001282846919542835,-5.645921959152034e-05,-0.0001525952978433387,-6.0655941758358534e-05,-0.00028451742469684516,-0.00017258668322760184,-0.00024452429909996174,1.940771650460044e-05,0.75,0.9722222222222222,True,0.005185380593398,0.0030468333381961123,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000691867637799847,0.0020872755187902894,0.3480563223557736,0.002604703525260043,9.636345253971243e-06,0.000362897829670794,25,False,False,0.854287369640788,0.967391304347826,0.8232795242141037,0.8358422939068101,-2.9090141073472292e-05,-4.161231774412392e-05,-2.5285176457169073e-05,-2.661700392608521e-05,-1.3779441073423765e-05,-2.630161774407539e-05,-9.974476457120546e-06,-1.1306303926036685e-05,2.13792279809895e-06,-2.4639338974833495e-06,2.3950586257155195e-06,2.314994913964478e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.1751544287339827e-05
81,0,e103_edge_q2s3_amplitude_f251cb30,edge_q2s3_amplitude,e95,mixmin,edge_topgap30,Q2+S3,0.5,30.0,28.0,30.0,28.0,5.0,25.0,30.0,1.0,-2.505015342157968e-05,-2.505015342157968e-05,-3.0508541331131234e-05,-1.4925813176525082e-06,-1.4925813176525082e-06,-1.1890795861724257e-05,-3.3859453553275465e-05,-3.3859453553275465e-05,-3.0508541331131234e-05,-3.979842539370004e-05,-3.979842539370004e-05,-3.0508541331131234e-05,-3.979842539370004e-05,-1.4925813176525082e-06,3,3,118,-0.00012768574826677593,-5.6241839798132354e-05,-0.00015118775406688933,-5.080313532257463e-05,-0.00028451742469684516,-0.0001676602800097099,-0.00023781598564277646,4.1689349757676163e-05,0.7222222222222222,0.9444444444444444,True,0.005169028249758349,0.0029896001354573327,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.0006857703179868876,0.0020696857548818835,0.3480563223557736,0.0025986062054470837,9.604041677976638e-06,0.0003792501733104452,30,False,False,0.8707995365005794,0.9864130434782609,0.8423959218351742,0.8541218637992831,-2.949047700187352e-05,-4.294538347125633e-05,-2.5691203632451144e-05,-2.703414438729873e-05,-1.4179777001824993e-05,-2.763468347120781e-05,-1.0380503632402613e-05,-1.1723444387250203e-05,1.8793432219293336e-06,-4.794041358251126e-06,2.2276440546709835e-06,2.0890646264722207e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.238001154401741e-05
15,0,e103_edge_q2s3_amplitude_5feff88a,edge_q2s3_amplitude,e95,mixmin,active_edge,Q2+S3,0.5,31.0,29.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5030403943637758e-05,-2.5030403943637758e-05,-3.0334390249575627e-05,-1.5073957788658277e-06,-1.5073957788658277e-06,-1.1890795861724257e-05,-3.383001046186607e-05,-3.383001046186607e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-3.975380559018138e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-1.5073957788658277e-06,3,3,16,-0.0001257122576794778,-5.4779994918652264e-05,-0.00015096162011199454,-4.9220197638477625e-05,-0.00028451742469684516,-0.0001668688111676614,-0.0002367167233621898,4.1689349757676163e-05,0.7222222222222222,0.9444444444444444,True,0.005166235732314468,0.0029798263244037457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000684439645422585,0.0020663870207248774,0.3480563223557736,0.002597275532882781,9.598936300448867e-06,0.00038204269075432724,31,False,False,0.8736964078794901,0.9891304347826086,0.8462192013593883,0.8573476702508961,-2.9525013608266436e-05,-4.315834733574746e-05,-2.574789929208313e-05,-2.7085197909948e-05,-1.4214313608217904e-05,-2.7847647335698936e-05,-1.0437199292034601e-05,-1.1774497909899476e-05,1.8834057928773261e-06,-4.876448821263678e-06,2.220793090075175e-06,2.035673714827975e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.2442221969718044e-05
15,0,e103_edge_q2s3_amplitude_5feff88a,edge_q2s3_amplitude,e95,mixmin,edge_all,Q2+S3,0.5,236.0,118.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5030403943637758e-05,-2.5030403943637758e-05,-3.0334390249575627e-05,-1.5073957788658277e-06,-1.5073957788658277e-06,-1.1890795861724257e-05,-3.383001046186607e-05,-3.383001046186607e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-3.975380559018138e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-1.5073957788658277e-06,3,3,58,-0.0001257122576794778,-5.4779994918652264e-05,-0.00015096162011199454,-4.9220197638477625e-05,-0.00028451742469684516,-0.0001668688111676614,-0.0002367167233621898,4.1689349757676163e-05,0.7222222222222222,0.9444444444444444,True,0.005166235732314468,0.0029798263244037457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000684439645422585,0.0020663870207248774,0.3480563223557736,0.002597275532882781,9.598936300448867e-06,0.00038204269075432724,31,False,False,0.8736964078794901,0.9891304347826086,0.8462192013593883,0.8573476702508961,-2.9525013608266436e-05,-4.315834733574746e-05,-2.574789929208313e-05,-2.7085197909948e-05,-1.4214313608217904e-05,-2.7847647335698936e-05,-1.0437199292034601e-05,-1.1774497909899476e-05,1.8834057928773261e-06,-4.876448821263678e-06,2.220793090075175e-06,2.035673714827975e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.2442221969718044e-05
15,0,e103_edge_q2s3_amplitude_5feff88a,edge_q2s3_amplitude,e95,mixmin,edge_topgap40,Q2+S3,0.5,40.0,38.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5030403943637758e-05,-2.5030403943637758e-05,-3.0334390249575627e-05,-1.5073957788658277e-06,-1.5073957788658277e-06,-1.1890795861724257e-05,-3.383001046186607e-05,-3.383001046186607e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-3.975380559018138e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-1.5073957788658277e-06,3,3,136,-0.0001257122576794778,-5.4779994918652264e-05,-0.00015096162011199454,-4.9220197638477625e-05,-0.00028451742469684516,-0.0001668688111676614,-0.0002367167233621898,4.1689349757676163e-05,0.7222222222222222,0.9444444444444444,True,0.005166235732314468,0.0029798263244037457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000684439645422585,0.0020663870207248774,0.3480563223557736,0.002597275532882781,9.598936300448867e-06,0.00038204269075432724,31,False,False,0.8736964078794901,0.9891304347826086,0.8462192013593883,0.8573476702508961,-2.9525013608266436e-05,-4.315834733574746e-05,-2.574789929208313e-05,-2.7085197909948e-05,-1.4214313608217904e-05,-2.7847647335698936e-05,-1.0437199292034601e-05,-1.1774497909899476e-05,1.8834057928773261e-06,-4.876448821263678e-06,2.220793090075175e-06,2.035673714827975e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.2442221969718044e-05
15,0,e103_edge_q2s3_amplitude_5feff88a,edge_q2s3_amplitude,e95,mixmin,edge_topgap50,Q2+S3,0.5,50.0,45.0,31.0,29.0,6.0,25.0,31.0,1.0,-2.5030403943637758e-05,-2.5030403943637758e-05,-3.0334390249575627e-05,-1.5073957788658277e-06,-1.5073957788658277e-06,-1.1890795861724257e-05,-3.383001046186607e-05,-3.383001046186607e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-3.975380559018138e-05,-3.0334390249575627e-05,-3.975380559018138e-05,-1.5073957788658277e-06,3,3,154,-0.0001257122576794778,-5.4779994918652264e-05,-0.00015096162011199454,-4.9220197638477625e-05,-0.00028451742469684516,-0.0001668688111676614,-0.0002367167233621898,4.1689349757676163e-05,0.7222222222222222,0.9444444444444444,True,0.005166235732314468,0.0029798263244037457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0.000684439645422585,0.0020663870207248774,0.3480563223557736,0.002597275532882781,9.598936300448867e-06,0.00038204269075432724,31,False,False,0.8736964078794901,0.9891304347826086,0.8462192013593883,0.8573476702508961,-2.9525013608266436e-05,-4.315834733574746e-05,-2.574789929208313e-05,-2.7085197909948e-05,-1.4214313608217904e-05,-2.7847647335698936e-05,-1.0437199292034601e-05,-1.1774497909899476e-05,1.8834057928773261e-06,-4.876448821263678e-06,2.220793090075175e-06,2.035673714827975e-06,False,True,False,False,-1.6205291750596722e-05,-1.5640787922212426e-06,0.9834878331402086,2.2442221969718044e-05
