source_scope,view,model,split,target_kind,tail_q,policy,tail_auc,tail_logloss,tail_brier,corr_benefit,active_full_delta,active_policy_delta,loss_vs_full,q3_policy_delta,q3_full_delta,s4_policy_delta,s4_full_delta,subject_delta,subject_win_rate,dropped_cells,dropped_q3,dropped_s4,dropped_mean_benefit,dropped_bad_prob_mean,mean_amp_active,stress_promote
q3s4,movement,lr_l2_c0p10,row5,risk,0.2,drop_s4_p10,0.8513900183729405,0.5311797950698816,0.1607676413329992,-0.12439447302985622,-0.0038461243581564553,-0.002394065163327408,0.0014520591948290473,-0.004262113094773756,-0.004262113094773756,-0.0005260172318810596,-0.0034301356215395984,-0.002325777045680699,0.6,45,0,45,0.02904118389658473,0.9383759780372097,0.95,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_p10,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.0023935189295241077,0.0014526054286323475,-0.0013569022375089501,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002202101687439595,0.6,45,45,0,0.02905210857264757,0.9115882312714226,0.95,False
all3,latent_no_targetid,hgb_shallow,row5,risk,0.2,drop_global_p10,0.8495753139965664,0.3600832894292908,0.1238949390202873,-0.10360570939947919,-0.0038461243581564553,-0.002389263927901508,0.001456860430254947,-0.003901950059592374,-0.004262113094773756,-0.0008765777962109755,-0.0034301356215395984,-0.0021502060331125674,0.6,90,43,47,0.014568604302550331,0.4986065073419676,0.9,False
all3,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_global_top75,0.8505149831447948,0.39967621691752453,0.11671572181757935,-0.12813614501228698,-0.0038461243581564553,-0.0023887650249059256,0.0014573593332505297,-0.0019279554552039668,-0.004262113094773756,-0.0028495745946082174,-0.0034301356215395984,-0.002293148486268992,0.7,75,37,38,0.017488311999006075,0.9295461634508784,0.9166666666666666,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_p10,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.002388576303481882,0.0014575480546745734,-0.0013470169854248315,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0021424604807179005,0.8,45,45,0,0.029150961093489528,0.9191930484829597,0.95,False
q3s4,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top10,0.8072508455697578,0.41800636564015436,0.11180699711587364,-0.14245211692785759,-0.0038461243581564553,-0.0023851093547838653,0.00146101500337259,-0.004262113094773756,-0.004262113094773756,-0.0005081056147940854,-0.0034301356215395984,-0.0022434452772393753,0.6,10,0,10,0.1314913503035479,0.9747370796086463,0.9888888888888889,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_s4_top10,0.8072644290196825,0.4183338135648271,0.11169027932193,-0.14223462531512066,-0.0038461243581564553,-0.0023851093547838653,0.00146101500337259,-0.004262113094773756,-0.004262113094773756,-0.0005081056147940854,-0.0034301356215395984,-0.0022434452772393753,0.6,10,0,10,0.1314913503035479,0.9744276329890248,0.9888888888888889,False
all3,movement,hgb_shallow,subject5,risk,0.2,drop_each_top25,0.8718857412869349,0.33164175251449696,0.11221921287520689,-0.09377408850433004,-0.0038461243581564553,-0.002384217470096872,0.0014619068880595831,-0.0021520934084787724,-0.004262113094773756,-0.002616341531715194,-0.0034301356215395984,-0.0023981183562155175,0.6,50,25,25,0.02631432398507423,0.5885317721321689,0.9444444444444444,False
all3,movement,hgb_shallow,row5,risk,0.2,soft_inverse_bad,0.8697893135748922,0.3374544822900137,0.11480262007364347,-0.09943207674988222,-0.0038461243581564553,-0.0023840402410594264,0.001462084117097029,-0.0027920478303681273,-0.004262113094773756,-0.0019760326517510585,-0.0034301356215395984,-0.0023571061578529506,0.6,0,0,0,,,0.8111298289509824,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_each_top21,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.0023809738852711426,0.0014651504728853126,-0.0015805113163196438,-0.004262113094773756,-0.0031814364542229745,-0.0034301356215395984,-0.0021336069982000995,0.6,42,21,21,0.03139608156182906,0.9675444889213484,0.9533333333333334,False
all3,latent_with_targetid,lr_l2_c0p10,row5,risk,0.2,drop_q3_p20,0.7769118400048192,0.5854273735538544,0.17966116948440133,-0.1147409912671159,-0.0038461243581564553,-0.0023800363899979526,0.0014660879681585026,-0.001329937158456751,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002222733030684221,0.6,90,90,0,0.014660879681584763,0.8401058605067364,0.9,False
all3,movement,lr_l2_c0p10,row5,risk,0.2,drop_q3_top40,0.8502605343212554,0.5323144898344601,0.1621458039045335,-0.1238402872828761,-0.0038461243581564553,-0.0023789441071426776,0.0014671802510137777,-0.0013277525927462008,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0021780088591623835,0.6,40,40,0,0.03301155564780915,0.9210365130188961,0.9555555555555556,False
all3,movement,hgb_shallow,subject5,contrast,0.2,soft_inverse_bad,0.6007457054010807,0.6864989890715936,0.24584664252300445,-0.012707396384802734,-0.0038461243581564553,-0.0023777079088048714,0.0014684164493515839,-0.0026225897897244055,-0.004262113094773756,-0.0021328260278856703,-0.0034301356215395984,-0.002360484974703192,0.5,0,0,0,,,0.5760896177598948,False
all3,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_s4_top50,0.7199472605193162,0.5862140547979804,0.18110583546694123,-0.10652603514661557,-0.0038461243581564553,-0.0023710564208324625,0.0014750679373239928,-0.004262113094773756,-0.004262113094773756,-0.00047999974689172387,-0.0034301356215395984,-0.0022542910549929406,0.5,50,0,50,0.02655122287183112,0.9091141170372715,0.9444444444444444,False
all3,latent_no_targetid,lr_l2_c0p10,subject5,contrast,0.1,drop_global_p20,0.4652819707764762,1.028561622186635,0.34927624916714356,-0.026768956639096033,-0.0038461243581564553,-0.0023708213103750264,0.0014753030477814288,-0.003970747834970756,-0.004262113094773756,-0.000770894785779741,-0.0034301356215395984,-0.002249764715441094,0.5,180,90,90,0.007376515238907109,0.8591926031056974,0.8,False
all3,movement,lr_l2_c0p10,row5,risk,0.1,drop_s4_top50,0.91103383032871,0.41765202302835,0.12068896795015607,-0.13696474176488696,-0.0038461243581564553,-0.0023674688386263743,0.001478655519530081,-0.004262113094773756,-0.004262113094773756,-0.00047282458247921433,-0.0034301356215395984,-0.0023715126646734253,0.6,50,0,50,0.026615799351542933,0.9119799565511935,0.9444444444444444,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_each_top10,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.002364552113636398,0.0014815722445200574,-0.0017072868603756897,-0.004262113094773756,-0.003021817366897217,-0.0034301356215395984,-0.002129245843398175,0.6,20,10,10,0.06667075100340931,0.9845703386815522,0.9777777777777777,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_each_top10,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.0023630919265890116,0.0014830324315674437,-0.0017072868603756897,-0.004262113094773756,-0.0030188969928024445,-0.0034301356215395984,-0.0020941588697732105,0.7,20,10,10,0.0667364594205417,0.989560036484064,0.9777777777777777,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_q3_top50,0.8072644290196825,0.4183338135648271,0.11169027932193,-0.14223462531512066,-0.0038461243581564553,-0.0023603541817998064,0.0014857701763566489,-0.0012905727420602364,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002086916400173544,0.7,50,50,0,0.026743863174421238,0.8844998803032098,0.9444444444444444,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_each_top21,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.002358616045533113,0.0014875083126233424,-0.0018429373576616115,-0.004262113094773756,-0.0028742947334052804,-0.0034301356215395984,-0.0021940074404792286,0.7,42,21,21,0.03187517812764157,0.9644873180500262,0.9533333333333334,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_q3_top40,0.8163382233414611,0.4279343246522438,0.11656024920096358,-0.13771345763352585,-0.0038461243581564553,-0.0023583694214018847,0.0014877549367545706,-0.001286603221264615,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002164689380026208,0.6,40,40,0,0.03347448607697754,0.9394623925820611,0.9555555555555556,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_p20,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.002358368977476877,0.0014877553806795785,-0.0012866023334145993,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0020838019557298916,0.6,90,90,0,0.014877553806795386,0.8026562206280059,0.9,False
all3,movement,hgb_shallow,subject5,risk,0.1,drop_q3_p20,0.9103831891223735,0.20294737225846993,0.06625495327942493,-0.1340424819261842,-0.0038461243581564553,-0.0023582986764613123,0.001487825681695143,-0.0012864617313834703,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002163360951835336,0.7,90,90,0,0.014878256816951466,0.3591252376186886,0.9,False
q3s4,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_q3_top50,0.8072508455697578,0.41800636564015436,0.11180699711587364,-0.14245211692785759,-0.0038461243581564553,-0.0023571210819401944,0.0014890032762162608,-0.0012841065423412346,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002064240208910406,0.7,50,50,0,0.02680205897189346,0.8838493002973195,0.9444444444444444,False
all3,latent_with_targetid,lr_l2_c0p10,row5,risk,0.1,drop_q3_top40,0.8505149831447948,0.39967621691752453,0.11671572181757935,-0.12813614501228698,-0.0038461243581564553,-0.0023563420271300872,0.001489782331026368,-0.0012825484327210201,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0022767738845640207,0.7,40,40,0,0.033520102448093045,0.9264611765425622,0.9555555555555556,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_p20,0.8544939067608661,0.5344946083371772,0.16096897517725303,-0.12264486453806411,-0.0038461243581564553,-0.00235615135552103,0.0014899730026354252,-0.0012821670895027948,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002084564985406312,0.7,90,90,0,0.014899730026355326,0.820745128895201,0.9,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.1,drop_q3_top40,0.8173508680763748,0.42708366006861853,0.11620527328129936,-0.13577109968495407,-0.0038461243581564553,-0.0023521946311509945,0.0014939297270054608,-0.0012742536407626126,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002159727495003083,0.6,40,40,0,0.03361341885762496,0.93878355028626,0.9555555555555556,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_each_top13,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.002350428539459881,0.001495695818696574,-0.0021101480507055292,-0.004262113094773756,-0.002590709028214677,-0.0034301356215395984,-0.002068324155653234,0.7,26,13,13,0.051774086031805,0.9848349318379732,0.9711111111111111,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_q3_top25,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.002349265276582524,0.0014968590815739313,-0.0012683949316257825,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0021860769325559247,0.7,25,25,0,0.05388692693666157,0.9602569310696742,0.9722222222222222,False
all3,latent_with_targetid,hgb_shallow,subject5,risk,0.2,drop_q3_p20,0.8567650578076534,0.3451216658389766,0.11822131546008743,-0.09811136362625653,-0.0038461243581564553,-0.002348283807902307,0.001497840550254148,-0.001266431994265238,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002180990890378498,0.6,90,90,0,0.014978405502542286,0.45908170515627106,0.9,False
all3,movement,lr_l2_c0p10,row5,risk,0.1,drop_s4_p20,0.91103383032871,0.41765202302835,0.12068896795015607,-0.13696474176488696,-0.0038461243581564553,-0.0023450908639159884,0.0015010334942404668,-0.004262113094773756,-0.004262113094773756,-0.0004280686330585537,-0.0034301356215395984,-0.0024628548616721702,0.7,90,0,90,0.01501033494240503,0.824071886037653,0.9,False
q3s4,latent_no_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_s4_top40,0.7243066511191897,0.6158339178686459,0.1840236908600402,-0.10244004056308423,-0.0038461243581564553,-0.0023439829568352444,0.0015021414013212109,-0.004262113094773756,-0.004262113094773756,-0.00042585281889673254,-0.0034301356215395984,-0.002290176980430059,0.5,40,0,40,0.03379818152973087,0.9450960790097692,0.9555555555555556,False
q3s4,latent_no_targetid,lr_l2_c0p10,row5,risk,0.2,drop_global_p05,0.756023914942321,0.6103007405437456,0.18452905912517376,-0.11291767771669767,-0.0038461243581564553,-0.0023437914557533635,0.0015023329024030918,-0.0028986432149905594,-0.004262113094773756,-0.0017889396965163895,-0.0034301356215395984,-0.0021300080335829863,0.6,45,23,22,0.030046658048062818,0.9753577003224366,0.95,False
q3s4,latent_with_targetid,lr_l2_c0p10,row5,risk,0.2,drop_global_p05,0.7558733170687629,0.6115607303057363,0.18484020482640157,-0.11360577635949301,-0.0038461243581564553,-0.0023437914557533635,0.0015023329024030918,-0.0028986432149905594,-0.004262113094773756,-0.0017889396965163895,-0.0034301356215395984,-0.0021300080335829863,0.6,45,23,22,0.030046658048062818,0.9752611443776503,0.95,False
all3,movement,lr_l2_c0p10,subject5,risk,0.1,drop_global_top40,0.9151034379711759,0.42622518124970055,0.12205696887831521,-0.12627348435777366,-0.0038461243581564553,-0.002340506864918379,0.0015056174932380761,-0.0017292939045427946,-0.004262113094773756,-0.0029517198252942967,-0.0034301356215395984,-0.002144372055306254,0.6,40,20,20,0.03387639359785717,0.9696131848841821,0.9555555555555556,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.1,drop_global_p10,0.8400820440375447,0.4082377882475412,0.11579270586763847,-0.10753955879617774,-0.0038461243581564553,-0.002336595977365019,0.0015095283807914361,-0.0024350822094852953,-0.004262113094773756,-0.002238109745245187,-0.0034301356215395984,-0.002082035619282041,0.7,90,45,45,0.01509528380791424,0.910429737730773,0.9,False
q3s4,latent_no_targetid,hgb_shallow,row5,risk,0.1,drop_each_top25,0.8932792367856525,0.2299447554671868,0.07518074741406303,-0.15591091697462117,-0.0038461243581564553,-0.002336538771011698,0.0015095855871447572,-0.0028371404145440815,-0.004262113094773756,-0.0018359371274795366,-0.0034301356215395984,-0.002227814681553275,0.7,50,25,25,0.027172540568608093,0.541911190943865,0.9444444444444444,False
q3s4,latent_with_targetid,hgb_shallow,row5,risk,0.1,drop_each_top25,0.892959454237785,0.2300441548142787,0.07522132382777899,-0.15522852864868755,-0.0038461243581564553,-0.002336538771011698,0.0015095855871447572,-0.0028371404145440815,-0.004262113094773756,-0.0018359371274795366,-0.0034301356215395984,-0.002227814681553275,0.7,50,25,25,0.027172540568608093,0.5411727479765925,0.9444444444444444,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_global_p05,0.7364702654503051,0.6113638295695512,0.18576131800051252,-0.09927791872807133,-0.0038461243581564553,-0.0023363998429236643,0.001509724515232791,-0.003423168524955611,-0.004262113094773756,-0.0012496311608919397,-0.0034301356215395984,-0.0022091844856697352,0.5,45,16,29,0.030194490304656076,0.9718856768478888,0.95,False
all3,movement,lr_l2_c0p10,row5,risk,0.1,drop_q3_top50,0.91103383032871,0.41765202302835,0.12068896795015607,-0.13696474176488696,-0.0038461243581564553,-0.0023338107451710277,0.0015123136129854275,-0.0012374858688029011,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0020936506620748197,0.6,50,50,0,0.0272216450337381,0.9055297563660409,0.9444444444444444,False
all3,movement,lr_l2_c0p10,row5,risk,0.1,drop_q3_p10,0.91103383032871,0.41765202302835,0.12068896795015607,-0.13696474176488696,-0.0038461243581564553,-0.0023310818685362555,0.0015150424896201997,-0.0012320281155333568,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0020925069201306766,0.7,45,45,0,0.03030084979240478,0.9178730110879323,0.95,False
all3,movement,lr_l2_c0p10,subject5,risk,0.2,drop_q3_top25,0.8548749723727431,0.5392306622761053,0.16240833006738226,-0.12049499202414228,-0.0038461243581564553,-0.0023286840767061667,0.0015174402814502885,-0.0012272325318730681,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.0021818725000682716,0.6,25,25,0,0.05462785013221152,0.9471771511643496,0.9722222222222222,False
q3s4,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_q3_p20,0.7251907233387445,0.6160726645346886,0.18409690330625492,-0.1030327719386016,-0.0038461243581564553,-0.0023267165431374304,0.0015194078150190249,-0.0012232974647357064,-0.004262113094773756,-0.0034301356215395984,-0.0034301356215395984,-0.002058960001504817,0.7,90,90,0,0.015194078150190303,0.8222586887582592,0.9,False
q3s4,movement,lr_l2_c0p10,subject5,risk,0.1,drop_global_top25,0.9082166288593978,0.4318451698770444,0.12286628034600981,-0.13216630442303964,-0.0038461243581564553,-0.002322017608243465,0.0015241067499129901,-0.0017072868603756897,-0.004262113094773756,-0.0029367483561115737,-0.0034301356215395984,-0.0020810577200291005,0.7,25,10,15,0.05486784299687025,0.9858279092296252,0.9722222222222222,False
all3,latent_with_targetid,lr_l2_c0p10,subject5,risk,0.2,drop_s4_top40,0.7364702654503051,0.6113638295695512,0.18576131800051252,-0.09927791872807133,-0.0038461243581564553,-0.0023219381312965526,0.0015241862268599027,-0.004262113094773756,-0.004262113094773756,-0.000381763167819571,-0.0034301356215395984,-0.0022629991853184038,0.5,40,0,40,0.034294190104350086,0.9558286415277133,0.9555555555555556,False
