scenario_id,family,mask_name,order_name,gamma,complete_budget,achieved_e72_delta,target_e72_delta,budget_coverage,positive_cells_available,selected_full_cells,selected_fractional_cells,alpha,lambda,solved,det,tail_mixmin,pred_mixmin,pred_vs_e95_mixmin,tail_failed_e72,pred_failed_e72,pred_vs_e95_failed_e72,tail_e85,pred_e85,pred_vs_e95_e85,tail_e86,pred_e86,pred_vs_e95_e86,tail_noq2,pred_noq2,pred_vs_e95_noq2,tail_e90,pred_e90,pred_vs_e95_e90,tail_e89,pred_e89,pred_vs_e95_e89,tail_e95,pred_e95,pred_vs_e95_e95,winner_live,best_live_delta,abs_e72_residual,abs_e95_residual,is_positive_transfer,is_broad_plausible,is_tight_plausible,is_near_unit_tail
r2329,random_weighted,e72_top50_hard,weighted_gamma_1_rep_114,1.0,True,0.0001011367,0.0001011367,1.0,447,17,17.388499631938917,3.4744594814590624,1.3622913818581688,True,2.0641638653162268e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.386147325889062e-05,-9.580554978796995e-06,5.7301450212515325e-06,7.846405701375683e-05,1.0627986537849925e-05,2.5938686537898452e-05,6.533184886910476e-05,-4.622079745611614e-06,1.0688620254436913e-05,7.20205395446408e-05,4.537479620786867e-06,1.9848179620835394e-05,5.50808928148364e-05,-1.493821021788341e-05,3.724897821651179e-07,5.560177502764098e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2330,random_weighted,e72_top50_hard,weighted_gamma_1_rep_115,1.0,True,0.0001011367,0.0001011367,1.0,447,19,19.7352626275332,2.4756962143388317,1.258147607517138,True,2.2350260237052815e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.135851522046791e-05,-7.074164942249834e-06,8.236535057798693e-06,5.204698286286421e-05,-3.1085300819244112e-06,1.2202169918124116e-05,4.9996493873483214e-05,-3.8073613820459236e-06,1.1503338618002604e-05,4.7290181838569494e-05,-7.17837465935062e-06,8.132325340697907e-06,4.2063136008968655e-05,-1.1188876289572475e-05,4.121823710476052e-06,3.939985972590433e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2331,random_weighted,e72_top50_hard,weighted_gamma_1_rep_116,1.0,True,0.0001011367,0.0001011367,1.0,447,19,19.51746847306578,1.8939771881017555,1.197490175478215,True,2.3482385927219663e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,3.075549062924976e-05,-8.390864174584782e-06,6.919835825463745e-06,4.4682387656453274e-05,1.0324348038616093e-06,1.6343134803910136e-05,3.642337317853185e-05,-7.418646339068952e-06,7.892053660979575e-06,4.329912599672338e-05,8.409550152890983e-07,1.6151655015337625e-05,3.0328545025190732e-05,-1.2728207564440933e-05,2.5824924356075937e-06,2.8664536752143832e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2332,random_weighted,e72_top50_hard,weighted_gamma_1_rep_117,1.0,True,0.0001011367,0.0001011367,1.0,447,21,21.604108669499684,1.593221935448121,1.1661296036636837,True,2.4113894678848522e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.5449972585362056e-05,-8.361516749984484e-06,6.949183250064043e-06,4.393354882546818e-05,7.090612327984068e-06,2.2401312328032595e-05,3.0380212636519195e-05,-7.503834751304523e-06,7.806865248744004e-06,3.152480242347505e-05,-6.1472613360470145e-06,9.163438664001513e-06,2.6675474330674085e-05,-1.0150938386682408e-05,5.1597616133661195e-06,2.2676287860368356e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2333,random_weighted,e72_top50_hard,weighted_gamma_1_rep_118,1.0,True,0.0001011367,0.0001011367,1.0,447,19,19.9659477557255,3.6296449512375073,1.3784729947364764,True,2.039933067387301e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.815299405945489e-05,-6.498424579021495e-06,8.812275421027032e-06,7.004077886339114e-05,-4.013148349077411e-06,1.1297551650971116e-05,7.083022227674043e-05,-1.6718728163464514e-07,1.5143512718413882e-05,6.415784928107692e-05,-9.315132915019162e-06,5.9955670850293655e-06,6.127191433105881e-05,-9.531432033053634e-06,5.7792679669948935e-06,5.789944783851581e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2334,random_weighted,e72_top50_hard,weighted_gamma_1_rep_119,1.0,True,0.0001011367,0.0001011367,1.0,447,20,20.8309094783971,1.5980310196835672,1.166631060014644,True,2.4103529734825005e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,2.517210185951359e-05,-8.787748157800153e-06,6.522951842248374e-06,3.149033319795071e-05,-7.5372386142801215e-06,7.773461385768406e-06,3.085423972858219e-05,-7.065171683671221e-06,8.245528316377306e-06,2.9658434430192195e-05,-8.438336002576276e-06,6.872363997472251e-06,2.6665030853562533e-05,-1.0274281299750295e-05,5.036418700298232e-06,2.277457290297748e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2335,random_weighted,e72_top50_hard,weighted_gamma_2_rep_000,2.0,True,0.0001011367,0.0001011367,1.0,447,14,14.850787248590382,3.508094237311621,1.3657985697362578,True,2.058863368854128e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.605066266345918e-05,-7.204718355775073e-06,8.105981644273454e-06,7.529292553612576e-05,5.640167723516547e-06,2.0950867723565074e-05,6.664867079206349e-05,-3.5007603029902067e-06,1.180993969705832e-05,5.9110956485097595e-05,-1.3747685091432778e-05,1.5630149086157493e-06,5.5868961971460424e-05,-1.4539691472924862e-05,7.710085271236651e-07,5.61043918478062e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2336,random_weighted,e72_top50_hard,weighted_gamma_2_rep_001,2.0,True,0.0001011367,0.0001011367,1.0,447,14,14.440302113856934,5.126227040442306,1.53452569762609,True,1.8324832544762803e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.608406636938256e-05,-5.639928865212697e-06,9.67077113483583e-06,9.687226986530114e-05,6.6264084019657566e-06,2.1937108402014284e-05,9.108400066124208e-05,1.6389695816188096e-06,1.6949669581667337e-05,8.304120070143775e-05,-1.063266424938304e-05,4.678035750665488e-06,7.754387215448195e-05,-1.3755464639849754e-05,1.5552353601987727e-06,7.757076845060995e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r2337,random_weighted,e72_top50_hard,weighted_gamma_2_rep_002,2.0,True,0.0001011367,0.0001011367,1.0,447,17,17.681911471137326,4.004888931885917,1.4176007097115744,True,1.9836281296977236e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.339485545728778e-05,-5.7514228195778454e-06,9.559277180470682e-06,7.817861095905568e-05,-1.3287704451312343e-07,1.5177822955535404e-05,7.630060924886384e-05,2.4770422133638234e-07,1.555840422138491e-05,7.557977042307067e-05,-7.192747455081006e-07,1.4591425254540427e-05,6.32745142925414e-05,-1.4012415001075524e-05,1.2982849989730028e-06,6.323853427004072e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2338,random_weighted,e72_top50_hard,weighted_gamma_2_rep_003,2.0,True,0.0001011367,0.0001011367,1.0,447,19,19.006059351602055,0.8747603920679591,1.0912136558012508,True,2.576940482291311e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.241441449431719e-05,-7.338844710146872e-06,7.971855289901655e-06,2.30254794352737e-05,8.897200374000256e-07,1.6200420037448553e-05,1.4163326929442783e-05,-8.116155623005071e-06,7.194544377043456e-06,2.3929245975827937e-05,2.552536245377396e-06,1.7863236245425923e-05,1.0318740272958078e-05,-1.1392802789398805e-05,3.917897210649722e-06,6.977999024389843e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2339,random_weighted,e72_top50_hard,weighted_gamma_2_rep_004,2.0,True,0.0001011367,0.0001011367,1.0,447,13,13.373494140716826,4.6302273816567,1.4828064582043838,True,1.8963989729775974e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.152597831320698e-05,-4.491301796017615e-06,1.0819398204030912e-05,9.51090915083773e-05,1.274389801014778e-05,2.8054598010196307e-05,8.57522562146806e-05,2.3874801956200186e-06,1.7698180195668546e-05,8.423173748444146e-05,1.9629745279332238e-07,1.550699745284185e-05,7.243109633214338e-05,-1.250284840415312e-05,2.8078515958954067e-06,7.15099936870722e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2340,random_weighted,e72_top50_hard,weighted_gamma_2_rep_005,2.0,True,0.0001011367,0.0001011367,1.0,447,14,14.842147740606489,6.390155497797021,1.6663189707462465,True,1.6875476387357056e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.16080915903316e-05,7.808624685845902e-08,1.5388786246906986e-05,9.983365729298422e-05,-1.0690099339405592e-05,4.620600660642935e-06,0.0001095537224508,1.0361747256087484e-05,2.567244725613601e-05,9.415278714986612e-05,-1.521355324465612e-05,9.714675539240726e-08,9.264427091940592e-05,-1.1104253597727406e-05,4.206446402321121e-06,9.131421283041743e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r2341,random_weighted,e72_top50_hard,weighted_gamma_2_rep_006,2.0,True,0.0001011367,0.0001011367,1.0,447,15,15.372928143431343,3.1396000299183404,1.3273746720578872,True,2.1184618809275547e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.342116599274187e-05,-4.05062849306429e-06,1.1260071506984237e-05,7.057014012772286e-05,6.687666866718366e-06,2.1998366866766893e-05,6.331412516741788e-05,-5.583757057799809e-07,1.4752324294268546e-05,5.9262376287955354e-05,-5.893539728736265e-06,9.417160271312262e-06,5.2190844835670456e-05,-1.2026125987338532e-05,3.284574012709995e-06,5.045299393836152e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2342,random_weighted,e72_top50_hard,weighted_gamma_2_rep_007,2.0,True,0.0001011367,0.0001011367,1.0,447,15,15.707215442204538,5.686745083672782,1.5929724452488612,True,1.7652487667632214e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.167650358802157e-05,-5.667293226563065e-06,9.643406773485462e-06,9.39527290833346e-05,-7.89211045028066e-06,7.418589549767866e-06,9.751933609320784e-05,2.1100761197407377e-06,1.7420776119789265e-05,8.71546064033968e-05,-1.4322721997841629e-05,9.879780022068981e-07,8.128830241531071e-05,-1.7773651603600132e-05,-2.4629516035516046e-06,8.394624377851885e-05,-1.5310700000048527e-05,0.0,e89,-1.7773651603600132e-05,0.0,0.0,True,True,True,False
r2343,random_weighted,e72_top50_hard,weighted_gamma_2_rep_008,2.0,True,0.0001011367,0.0001011367,1.0,447,12,12.460182067395891,3.982095648696869,1.4152239918054625,True,1.9869594217915725e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,6.443387799582125e-05,-3.887436512968592e-06,1.1423263487079935e-05,8.618204489967493e-05,1.163947391753941e-05,2.6950173917587937e-05,7.725131858848595e-05,2.0260157012114464e-06,1.7336715701259974e-05,7.266669801589671e-05,-4.407679019507573e-06,1.0903020980540954e-05,6.539718166693787e-05,-1.0568497110945708e-05,4.7422028891028195e-06,6.292264622988787e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2344,random_weighted,e72_top50_hard,weighted_gamma_2_rep_009,2.0,True,0.0001011367,0.0001011367,1.0,447,17,17.997236769461665,5.161371837890142,1.538190341666536,True,1.8281174756413583e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.912869970456629e-05,-1.5169931796587307e-06,1.3793706820389796e-05,8.953345737071579e-05,-5.280796893298694e-06,1.0029903106749833e-05,9.502432673099196e-05,7.0867166853453266e-06,2.2397416685393854e-05,8.404686135349699e-05,-9.727983524736653e-06,5.582716475311875e-06,7.894805482905321e-05,-1.2221501709133782e-05,3.089198290914745e-06,7.798475115793658e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r2345,random_weighted,e72_top50_hard,weighted_gamma_2_rep_010,2.0,True,0.0001011367,0.0001011367,1.0,447,12,12.707159528087384,7.879927103292005,1.8216615258941702,True,1.543641672446843e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,0.0001058679698951,4.7158713987647215e-06,2.002657139881325e-05,0.0001180940792415,-3.1927939915503292e-06,1.2117906008498198e-05,0.0001269169651422,1.8866535329092692e-05,3.417723532914122e-05,0.000113227029232,-5.9639083461013765e-06,9.34679165394715e-06,0.0001062008339993,-1.0596240368453553e-05,4.714459631594974e-06,0.0001049600212365,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r2346,random_weighted,e72_top50_hard,weighted_gamma_2_rep_011,2.0,True,0.0001011367,0.0001011367,1.0,447,16,16.52015982158474,3.794526283642407,1.3956656216985543,True,2.014803976500537e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.7256222466244606e-05,-1.068689245740683e-05,4.623807542641697e-06,8.03292701560722e-05,6.98214949763829e-06,2.2292849497686817e-05,6.917087322927649e-05,-5.708233170065755e-06,9.602466829982772e-06,7.20300738113282e-05,-1.665745340169702e-06,1.3644954659878825e-05,5.839861270482523e-05,-1.6757934229594336e-05,-1.4472342295458084e-06,6.028230081190482e-05,-1.5310700000048527e-05,0.0,e89,-1.6757934229594336e-05,0.0,0.0,True,True,True,True
r2347,random_weighted,e72_top50_hard,weighted_gamma_2_rep_012,2.0,True,0.0001011367,0.0001011367,1.0,447,14,14.854117976862293,6.421534482105898,1.6695909431630305,True,1.6842404757754846e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.141890080078284e-05,-6.872448741463257e-07,1.4623455125902201e-05,9.957631526425792e-05,-1.1662484341544422e-05,3.6482156585041056e-06,0.0001097258201616,1.0161995889417414e-05,2.547269588946594e-05,9.481293818706388e-05,-1.4648416618303142e-05,6.622833817453849e-07,9.20650045364396e-05,-1.2580850675473034e-05,2.729849324575493e-06,9.162781283802452e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r2348,random_weighted,e72_top50_hard,weighted_gamma_2_rep_013,2.0,True,0.0001011367,0.0001011367,1.0,447,14,14.056273306450043,5.773734626274425,1.602043082498924,True,1.7552540722419844e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.611113108089961e-05,1.0108218055439907e-07,1.5411782180602926e-05,0.0001031070523471,5.215599989802236e-06,2.0526299989850763e-05,0.000103022336634,9.466654634495585e-06,2.4777354634544112e-05,9.99559017708252e-05,4.63321665219508e-06,1.9943916652243607e-05,8.72390463871631e-05,-9.755643699767145e-06,5.5550563002813825e-06,8.48939854881314e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,False
r2349,random_weighted,e72_top50_hard,weighted_gamma_2_rep_014,2.0,True,0.0001011367,0.0001011367,1.0,447,13,13.813492954099605,6.078639494270998,1.6338363460414191,True,1.7210981083120363e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,9.087369524429776e-05,3.3402321676228057e-06,1.8650932167671333e-05,0.0001027408487839,-5.52261596224328e-07,1.4758438403824199e-05,0.0001092638818771,1.472374069735782e-05,3.0034440697406347e-05,9.716484743644818e-05,-4.960800354701113e-06,1.0349899645347414e-05,8.972974669766806e-05,-1.0808434825144026e-05,4.502265174904501e-06,8.813280700285261e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,False,False
r2350,random_weighted,e72_top50_hard,weighted_gamma_2_rep_015,2.0,True,0.0001011367,0.0001011367,1.0,447,16,16.578156808189565,3.482811412609663,1.3631622605355234,True,2.0628451402099707e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.306550048615748e-05,-1.0818097435166655e-05,4.492602564881872e-06,7.908226080998434e-05,1.1307633779104127e-05,2.6618333779152654e-05,6.435439837123865e-05,-6.122659141833813e-06,9.188040858214714e-06,6.514707422673923e-05,-4.9943851734085895e-06,1.0316314826639938e-05,5.308766079332746e-05,-1.7823621318828196e-05,-2.512921318779669e-06,5.572682244995665e-05,-1.5310700000048527e-05,0.0,e89,-1.7823621318828196e-05,0.0,0.0,True,True,True,True
r2351,random_weighted,e72_top50_hard,weighted_gamma_2_rep_016,2.0,True,0.0001011367,0.0001011367,1.0,447,15,15.51996802718033,5.463121838915199,1.5696546386112655,True,1.7914721973180214e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,7.876628727735541e-05,-6.8006559086466805e-06,8.510044091401847e-06,9.923115928735876e-05,4.398106944087098e-06,1.9708806944135625e-05,9.418506060514453e-05,6.282499671752357e-07,1.5938949967223763e-05,9.219746072293007e-05,-2.4167292412176627e-06,1.2893970758830865e-05,7.876628727735541e-05,-1.783687247869305e-05,-2.5261724786445217e-06,8.145962061528819e-05,-1.5310700000048527e-05,0.0,e89,-1.783687247869305e-05,0.0,0.0,True,True,True,False
r2352,random_weighted,e72_top50_hard,weighted_gamma_2_rep_017,2.0,True,0.0001011367,0.0001011367,1.0,447,18,18.067804830833506,0.6514665292573488,1.0679301947190905,True,2.6331240172519073e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,8.716908198523157e-06,-6.245249363215817e-06,9.06545063683271e-06,1.674918399937269e-05,-1.6248752737721246e-07,1.5148212472671315e-05,9.020431485470492e-06,-7.921283926391598e-06,7.389416073656929e-06,7.354926320795231e-06,-9.690999538179898e-06,5.619700461868629e-06,4.865224669392289e-06,-1.1674625613989647e-05,3.6360743860588805e-06,1.6504245434975877e-06,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2353,random_weighted,e72_top50_hard,weighted_gamma_2_rep_018,2.0,True,0.0001011367,0.0001011367,1.0,447,18,18.133678457955515,1.175419637347332,1.1225642166645893,True,2.5049726356131763e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,1.301047973217062e-05,-1.3459010942097527e-05,1.8516890579510003e-06,3.359523011464515e-05,5.146779711133598e-06,2.0457479711182125e-05,1.610276071418177e-05,-1.3596579195276643e-05,1.714120804771884e-06,2.4367020455546107e-05,-4.303309079639025e-06,1.1007390920409502e-05,1.4340792520047131e-05,-1.4340149935152976e-05,9.705500648955516e-07,1.3802312654283473e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2354,random_weighted,e72_top50_hard,weighted_gamma_2_rep_019,2.0,True,0.0001011367,0.0001011367,1.0,447,16,16.28552594096046,2.715881748632805,1.2831924093304994,True,2.1914037396234986e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.578630221630072e-05,-6.091273504285659e-06,9.219426495762868e-06,5.725006840063608e-05,-1.783012991806178e-06,1.352768700824235e-05,5.473105838874797e-05,-2.9519126382000446e-06,1.2358787361848483e-05,4.970456751682233e-05,-9.364649353460367e-06,5.946050646588161e-06,4.578630221630072e-05,-1.1577707825234204e-05,3.7329921748143234e-06,4.353632012547421e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
r2355,random_weighted,e72_top50_hard,weighted_gamma_2_rep_020,2.0,True,0.0001011367,0.0001011367,1.0,447,16,16.95376996887056,3.2650615831875807,1.340456890960291,True,2.0977867049859786e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,5.0332780622671754e-05,-1.0487106259212132e-05,4.823593740836395e-06,7.031403639155973e-05,3.791563406546031e-06,1.910226340659456e-05,6.019429404555434e-05,-7.292783767368183e-06,8.017916232680344e-06,6.83784646914413e-05,3.7224883035581676e-06,1.9033188303606695e-05,5.103423956702669e-05,-1.6142679788744375e-05,-8.319797886958475e-07,5.2413506743608055e-05,-1.5310700000048527e-05,0.0,e89,-1.6142679788744375e-05,0.0,0.0,True,True,True,True
r2356,random_weighted,e72_top50_hard,weighted_gamma_2_rep_021,2.0,True,0.0001011367,0.0001011367,1.0,447,19,19.74663546003486,2.6243475697528913,1.2736478904404052,True,2.207825777885133e-09,0.0,0.0,1.5310700000048527e-05,0.0001011367,0.00010113670000000408,0.0001164474000000526,4.149533286652237e-05,-9.808012037351928e-06,5.502687962696599e-06,5.721433043905446e-05,1.610791144110137e-07,1.547177911445954e-05,5.030643012742786e-05,-6.643224579066658e-06,8.66747542098187e-06,5.173020122042288e-05,-4.793877689599472e-06,1.0516822310449055e-05,4.233762905092199e-05,-1.4036746654951204e-05,1.2739533450973229e-06,4.197910888861855e-05,-1.5310700000048527e-05,0.0,e95,-1.5310700000048527e-05,0.0,0.0,True,True,True,True
