candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,base_cell_gate,gradient_gate,row_gate,shape,scale,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,hidden_delta_subject_mean,hidden_delta_calendar_count_strict,hidden_delta_raw_phone_base,hidden_delta_transition_row_safe,hidden_delta_transition_balanced_hidden_sign,hidden_delta_transition_aggressive_hidden_sign,hidden_delta_core_median,hidden_core_mean_delta,hidden_core_max_delta,hidden_core_improve_count,hidden_all_mean_delta,hidden_all_max_delta,hidden_all_improve_count,hidden_guard,validation_support_score,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
toward_teacher|all|no_s3|all|grad_all_abs50|all|flat|s0.050|c0.080,toward_teacher,0.5777319259743731,-2.561732274308781e-06,0.577597136889903,0.5772201195555332,0.5780391515212283,0.000255550540212266,0.0013120000000000438,0.004000000000002668,2073.0,all,no_s3,all,grad_all_abs50,all,flat,0.05,0.08,0.328,ae750d48,45.0,1.0,-0.00018568903139914994,-0.00013540331711348053,-8.74033171133215e-05,22.0,1.0,-0.000263403317113442,-0.00021997474568480335,-0.00018568903139914994,11.0,1.0,-0.0004416890313989619,-0.0002725461742562052,-0.00026797474568485136,22.0,1.0,-0.000183403317113362,-0.00013746045997061748,-8.74033171133215e-05,1.721439839323341e-05,0.00033379872049760147,0.00010193760122119811,0.000379213889359828,3.790971544299437e-05,0.00030721637454742256,0.00013270549373352964,0.00036165497833671285,0.00016284207739011868,0.00017571931811652264,1.5543122344752192e-18,9.547918011776345e-18,-6.50059125516903e-05,0.00023125050062776465,-0.0005283944781029282,True,-0.0002016521369321289,-0.00020837939486018087,-0.00021080810141393957,-0.0002104790936996448,-0.0001724488620028497,-8.149645528465754e-05,-0.00020971352019893974,-0.00020033746961897747,-0.0001724488620028497,4.0,-0.0001849967949131916,-8.149645528465754e-05,7.0,True,-0.0005257704781029281,True,False,True,True,False,False,-2.561732274308781e-06
toward_teacher|low_slack_half|no_s3|raw_agree|grad_all_4of6|all|flat|s0.050|c0.080,toward_teacher,0.5777319261248135,-2.5615818338708962e-06,0.5775966609306142,0.5772180401094611,0.578040417117992,0.00037387485672683786,0.0018852685496220066,0.004000000000003112,15854.0,low_slack_half,no_s3,raw_agree,grad_all_4of6,all,flat,0.05,0.08,0.488,9ba0d21f,45.0,1.0,-0.00023037895882849213,-0.00017320273694463315,-0.00011716219634005931,22.0,1.0,-0.0002996726378637904,-0.00019451819794089604,-0.00017813826495749474,11.0,1.0,-0.00045226303160328385,-0.00030931509579734673,-0.00030603017993025006,22.0,1.0,-0.0002634154881062667,-0.00020671310152521326,-0.00015884625372608596,-1.314540680005144e-05,0.00041332414973196344,0.00015768285452129715,0.0005180943719903426,3.5012644411353214e-05,0.0004696870394120913,0.00013221062598410443,0.00045403756160722423,0.00023468644141130257,0.00035610951274033507,1.5543122344752192e-18,9.547918011776345e-18,-9.08902195468827e-05,0.000405871361605899,-0.0005526297014354697,True,-0.00022423946921001914,-0.00024501779754559916,-0.00024204944733330347,-0.00024095042000327194,-0.00021077860725327024,-0.0001356109642336456,-0.0002442585588833257,-0.00023552610275387464,-0.00021077860725327024,4.0,-0.0002204150377803479,-0.0001356109642336456,7.0,True,-0.0005488591643362257,True,False,True,True,False,False,-2.5615818338708962e-06
toward_teacher|all|no_s3|raw_agree|grad_all_4of6|all|flat|s0.035|c0.120,toward_teacher,0.5777319310311418,-2.556675505527295e-06,0.5775966331552193,0.5772173586236384,0.5780407155988413,0.00039909555559670387,0.002006018445528903,0.004200000000003534,2286.0,all,no_s3,raw_agree,grad_all_4of6,all,flat,0.035,0.12,0.49714285714285716,8aedffc2,45.0,1.0,-0.00026240983814218577,-0.00017989097885171554,-0.0001232430748655533,22.0,1.0,-0.00030374013114692344,-0.0002739604857058486,-0.00026392837986677353,11.0,1.0,-0.0005269753137903121,-0.00031536765956308166,-0.00031255241443173265,22.0,1.0,-0.00025083432974554176,-0.0001890342636511999,-0.0001232430748655533,5.977200957251072e-06,0.0004443535096779668,0.00013927630340532238,0.0005691662609935579,8.009103832764019e-05,0.0004900722718883551,0.00014963309442343642,0.00046436333180475254,0.0002412456960302497,0.0003818313499318712,1.5543122344752192e-18,9.547918011776345e-18,-7.697753618599996e-05,0.00044388216488041427,-0.0006320582124953011,True,-0.00023696346876245222,-0.00025894810468585217,-0.00025765164998403645,-0.000256590862488415,-0.0002226159406658601,-0.0001414896615464789,-0.0002597347484263324,-0.00024973761094052027,-0.0002226159406658601,4.0,-0.00023342777665134675,-0.0001414896615464789,7.0,True,-0.0006280461756042433,True,False,True,True,False,False,-2.556675505527295e-06
toward_teacher|low_slack_half|all|all|grad_all_4of6|all|core_gain|s0.095|c0.080,toward_teacher,0.577731933664538,-2.5540421093595e-06,0.577595379952197,0.5772121049693045,0.578043734835777,0.00042276539227095267,0.0021628388071002675,0.007600000000002272,13723.0,low_slack_half,all,all,grad_all_4of6,all,core_gain,0.095,0.08,0.5531428571428572,8a1c8d1d,45.0,1.0,-0.0003205262088523675,-0.0002057319532039692,-0.00018354668808329144,22.0,1.0,-0.0004313602564209318,-0.0002470473117862858,-0.00023036665368536546,11.0,1.0,-0.0006213916122080887,-0.00044194853267076617,-0.00043726590223924777,22.0,1.0,-0.00034119157821449475,-0.00028542184110683653,-0.00018354668808329144,-2.0334683154993484e-05,0.0003792496945957114,0.00015754159264403888,0.000522005737131205,4.407911942692222e-05,0.0004695644440359762,0.0001705759807559179,0.00042288421886447743,0.00028521616572628917,0.00039663234855553085,0.0002450600519731563,0.00033444992266819945,-0.00011627648435211901,0.0004345713800455687,-0.000763931366261017,True,-0.0002769812223596402,-0.0003158629271186042,-0.00030280331849930064,-0.00030067155594348804,-0.00026883081179740476,-0.0002107447857800926,-0.00031519727586315494,-0.00030067358331961613,-0.00026883081179740476,4.0,-0.0002844416996230979,-0.0002107447857800926,7.0,True,-0.0007596056886468164,True,False,True,True,False,False,-2.5540421093595e-06
toward_teacher|low_slack_half|no_s3|all|grad_all_abs50|all|flat|s0.035|c0.120,toward_teacher,0.5777319346853433,-2.553021304030345e-06,0.5775971323410273,0.5772192975429714,0.5780395496799228,0.0002641135315415598,0.0013608000000000418,0.004200000000003534,15655.0,low_slack_half,no_s3,all,grad_all_abs50,all,flat,0.035,0.12,0.324,735807ea,45.0,1.0,-0.00020883070913535473,-0.00013299070913528333,-0.00011283070913536974,22.0,1.0,-0.0002784307091353022,-0.00016491070913541287,-0.00014883070913540575,11.0,1.0,-0.00042963070913515367,-0.0002880307091351897,-0.0002808307091353157,22.0,1.0,-0.0002220307091352347,-0.0001766707091352737,-0.00012723070913533974,2.56360354293772e-08,0.00031073141779710335,9.154347209584457e-05,0.00037550061071358053,3.6469565669891346e-05,0.00035895916675088703,0.00013496791949943088,0.0003908300850834967,0.0001482044001336903,0.00017522639703760855,1.5543122344752192e-18,9.547918011776345e-18,-6.390171269835154e-05,0.00023754704340823285,-0.0005225214573324865,True,-0.00020382710513799918,-0.0002163068915145283,-0.00021418971678877075,-0.00021335873669026117,-0.00018518102933429148,-0.00011910544518634048,-0.00021679509942817976,-0.00020811818426644257,-0.00018518102933429148,4.0,-0.0001955377177257673,-0.00011910544518634048,7.0,True,-0.0005197998573324864,True,False,True,True,False,False,-2.553021304030345e-06
toward_teacher|all|no_q2|raw_agree|grad_all_abs50|teacher_row_top50|core_gain|s0.130|c0.120,toward_teacher,0.5777319351407397,-2.5525659076430784e-06,0.5775955247137237,0.5772111098678522,0.5780436704904084,0.0003511161891522312,0.001863423816559428,0.01560000000000139,1545.0,all,no_q2,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.13,0.12,0.18285714285714286,921b0942,45.0,1.0,-0.00031850718248571663,-0.00019541149547108727,-0.00011499373786083567,22.0,1.0,-0.0004979798674145663,-0.0004178909624240723,-0.00022473927953103878,11.0,1.0,-0.0007874039649198306,-0.00043225973193428135,-0.00042829575695857436,22.0,1.0,-0.00026987865454347615,-0.00021416234569267,-0.00011499373786083567,6.568137951799447e-06,0.00045792482645808173,7.993605777301126e-18,1.0658141036401503e-17,5.904192705769118e-05,0.0004746219441426449,0.00027413597380381347,0.000484629434606069,0.0003773034968507201,0.0004090832482457027,0.00017484184007124652,0.00023258988103799788,-6.146680405781174e-05,0.00039896398957511197,-0.0009273196161519726,True,-0.0003059245942802491,-0.00032096019795768704,-0.0003371293642598916,-0.00033721034029920993,-0.0003032987538925669,-0.00023050553190928635,-0.00033826542185355635,-0.00032491343449092547,-0.0003032987538925669,4.0,-0.0003104706006360639,-0.00023050553190928635,7.0,True,-0.0009235927685188537,True,False,True,True,False,False,-2.5525659076430784e-06
toward_teacher|low_slack_half|no_q2|raw_agree|grad_core_top50|all|flat|s0.035|c0.120,toward_teacher,0.5777319438498968,-2.5438567505808862e-06,0.5775961875301895,0.5772161569099102,0.5780414243318441,0.000318916868907727,0.0017279122944086746,0.004200000000003534,14830.0,low_slack_half,no_q2,raw_agree,grad_core_top50,all,flat,0.035,0.12,0.41485714285714287,4328c128,45.0,1.0,-0.00020493679399025133,-0.00013045029133054164,-9.650965921925714e-05,22.0,1.0,-0.0002539442585920981,-0.0001604684654207377,-0.00014080789175119346,11.0,1.0,-0.000398142311434424,-0.00025882354326745016,-0.00025626497391650904,22.0,1.0,-0.0002320266152943118,-0.00019192660630024116,-0.00015977996366967062,-1.373719423148434e-05,0.00039306712026767845,7.993605777301126e-18,1.0658141036401503e-17,4.9355714955349736e-05,0.000441235342643194,0.00014432129016362838,0.00045513463238861293,0.0002122490484993852,0.0003308178575514497,0.00017319141132400524,0.00027297070845423016,-9.996342201781516e-05,0.0003391924210489132,-0.0004833418766503117,True,-0.0001972817815575345,-0.00023625326123288826,-0.00022739207310407128,-0.00022484959093227452,-0.00020448541675222032,-0.0001890966796825877,-0.0002343897868013478,-0.00022563013447263192,-0.00020448541675222032,4.0,-0.00021624979858041776,-0.0001890966796825877,7.0,True,-0.00047988605206149434,True,False,True,True,False,False,-2.5438567505808862e-06
toward_teacher|low_slack_half|all|all|grad_core_top50|all|flat|s0.070|c0.120,toward_teacher,0.5777319481719887,-2.5395346586742917e-06,0.5775938007452429,0.5772011727850508,0.5780494769625599,0.0008028723478721636,0.004169037233704417,0.00840000000000396,13596.0,low_slack_half,all,all,grad_core_top50,all,flat,0.07,0.12,0.5,cfc87cb5,45.0,1.0,-0.0005254046574555415,-0.0003514546243247984,-0.0003186597090240051,22.0,1.0,-0.0006787896066134946,-0.0003738700008353966,-0.0003445168729316883,11.0,1.0,-0.0010367857122982604,-0.0006957481759645168,-0.0006906310372624125,22.0,1.0,-0.0006211428479867553,-0.0005028228350362207,-0.00034124837188143076,-5.614066785701605e-05,0.0008152334639751744,0.0003374133400254804,0.0010066374845472596,0.00010676917107941098,0.000891167124933669,0.00030463337700355577,0.0009270540749321371,0.0004310883238193249,0.0006851807429522016,0.0003351329464138173,0.0005992455909299703,-0.00018340888547273325,0.0006955879528347332,-0.0012632632220349437,True,-0.00046231666986884523,-0.0005501915450052408,-0.0005193071387303849,-0.0005140112733648117,-0.00045868275923610646,-0.000377689186763841,-0.0005419088657290239,-0.000517522577175189,-0.00045868275923610646,4.0,-0.000489158205528322,-0.000377689186763841,7.0,True,-0.0012549251475675348,True,False,True,True,False,False,-2.5395346586742917e-06
toward_teacher|low_slack_half|no_q2|raw_agree|grad_all_abs50|teacher_row_top50|core_gain|s0.130|c0.120,toward_teacher,0.5777319607686667,-2.526937980640298e-06,0.5775951914862706,0.577209132235068,0.5780451723070562,0.0003452556235012819,0.0018600268785721064,0.01560000000000139,15119.0,low_slack_half,no_q2,raw_agree,grad_all_abs50,teacher_row_top50,core_gain,0.13,0.12,0.1777142857142857,25f14977,45.0,1.0,-0.0003370960024348113,-0.00018834000832794738,-0.00016222913678376472,22.0,1.0,-0.0004063445432719859,-0.0002574065798271907,-0.00023306238233133936,11.0,1.0,-0.000717146631590615,-0.00042129527729239946,-0.0004090299271737319,22.0,1.0,-0.00035607566002737734,-0.0002616026695941409,-0.00018062249122197116,-5.295605916733814e-05,0.0004425253726375483,7.993605777301126e-18,1.0658141036401503e-17,3.511689248834426e-05,0.0005088828932168969,0.00024672431785966337,0.0004840884993976359,0.0002740308754710796,0.0003330286491706325,0.00019025493021169294,0.00024705207230831704,-0.00011832488901657779,0.0004012118777779321,-0.000856180051157196,True,-0.00029567730208990284,-0.00031925030585366887,-0.0003258681838708144,-0.00032557816414346963,-0.0002905012035956389,-0.000234916792251183,-0.00033060998832945554,-0.00031655742041239443,-0.0002905012035956389,4.0,-0.00030320027716201903,-0.000234916792251183,7.0,True,-0.0008524599974000518,True,False,True,True,False,False,-2.526937980640298e-06
toward_teacher|low_slack_half|all|raw_agree|grad_all_abs50|all|core_gain|s0.095|c0.080,toward_teacher,0.5777319661505674,-2.521556079937426e-06,0.5775960537840077,0.5772140248609142,0.578042567706714,0.0003254739561097093,0.0016781370507925465,0.007600000000002272,14139.0,low_slack_half,all,raw_agree,grad_all_abs50,all,core_gain,0.095,0.08,0.3462857142857143,ed8fafde,45.0,1.0,-0.00028648457588265064,-0.00018665151755834495,-0.00015059674598005834,22.0,1.0,-0.00039246841427237333,-0.00023187296969533465,-0.0002132354988123586,11.0,1.0,-0.0005864727382576262,-0.00040290199857717646,-0.00039551795730519146,22.0,1.0,-0.0003045345150093359,-0.0002575731908213474,-0.00015059674598005834,-9.005608044840185e-06,0.000312222368624168,0.00010994552748056452,0.00042464913977690146,3.759897741611573e-05,0.0003923776425142523,0.000162526659353375,0.00037447061981119896,0.00021051818794979628,0.0002474852177605297,0.00018921486375586622,0.0002168401242024917,-0.00010274293235044751,0.0003102725800784233,-0.0007158466954901854,True,-0.0002553716621198632,-0.00028184396210562124,-0.0002742589734764378,-0.00027240642268699933,-0.0002383438792382675,-0.0001756192417110558,-0.00028300757689858624,-0.0002693635979297282,-0.0002383438792382675,4.0,-0.0002544073883195473,-0.0001756192417110558,7.0,True,-0.0007124904213886003,True,False,True,True,False,False,-2.521556079937426e-06
toward_teacher|all|all|all|grad_all_abs50|all|flat|s0.035|c0.120,toward_teacher,0.5777319666216397,-2.5210850076451408e-06,0.5775965509113306,0.5772172557980197,0.5780408748483787,0.000290448342987798,0.0014856000000000383,0.004200000000003534,235.0,all,all,all,grad_all_abs50,all,flat,0.035,0.12,0.3537142857142857,a5f29896,45.0,1.0,-0.00021672719130316764,-0.00015432719130314965,-8.952719130317366e-05,22.0,1.0,-0.00030072719130314063,-0.00024576719130310344,-0.00019992719130312864,11.0,1.0,-0.0004903271913030416,-0.0003103271913030836,-0.00030552719130316763,22.0,1.0,-0.00021432719130309863,-0.0001658471913031922,-8.952719130317366e-05,1.8075624484154786e-05,0.0003504994406820744,0.00010703209975886141,0.0003981799287108596,3.980027185650303e-05,0.0003225833282991538,0.00013933796990066617,0.0003797491331242498,0.00017098206240585324,0.0001845042479765252,0.00013081349925110814,0.00015480224476209663,-6.826139835994249e-05,0.00024282007735962653,-0.0005895817082591292,True,-0.0002176745643683864,-0.00023056355604400558,-0.0002287630328963175,-0.00022774567638639276,-0.00019397945593668808,-0.00011592710490893054,-0.00023130889957323486,-0.0002211537361125615,-0.00019397945593668808,4.0,-0.00020656604144485082,-0.00011592710490893054,7.0,True,-0.0005866105082591291,True,False,True,True,False,False,-2.5210850076451408e-06
toward_teacher|all|no_q2|raw_agree|grad_all_abs50|teacher_row_top50|flat|s0.095|c0.120,toward_teacher,0.5777319712105885,-2.5164960588686114e-06,0.5775955018847129,0.5772105090685157,0.5780441014835181,0.0003970144430029958,0.0020845714285714985,0.011400000000004074,1520.0,all,no_q2,raw_agree,grad_all_abs50,teacher_row_top50,flat,0.095,0.12,0.18285714285714286,081a316c,45.0,1.0,-0.0003481400076736918,-0.00021655143624514926,-0.00012014000767379684,22.0,1.0,-0.0004947114362452432,-0.0003943914362451117,-0.00024391143624513667,11.0,1.0,-0.0007780828648165095,-0.00041979715053075406,-0.00041328286481667753,22.0,1.0,-0.0003057971505308066,-0.00023153429338798048,-0.00012014000767379684,1.5627402883239273e-05,0.0005943970767126075,7.993605777301126e-18,1.0658141036401503e-17,4.46553868482521e-05,0.000579049292514905,0.0002619707071044229,0.0005848940315361544,0.00036239034294998095,0.0003895358875484537,0.00017054303408784054,0.00021333987941522502,-3.270241364145032e-05,0.0004178849332936142,-0.0009178461532165672,True,-0.0003217366006030842,-0.0003297974532673331,-0.00034741309554187083,-0.000346963191129146,-0.0003064468224940331,-0.00022100234009736486,-0.00034435121275666614,-0.0003320021460149758,-0.0003064468224940331,4.0,-0.0003168158165556426,-0.00022100234009736486,7.0,True,-0.0009136770103594241,True,False,True,True,False,False,-2.5164960588686114e-06
toward_teacher|all|all|all|grad_all_4of6|all|core_gain|s0.095|c0.080,toward_teacher,0.577731971657273,-2.516049374401419e-06,0.5775955018552373,0.5772124469244667,0.5780435274310899,0.0004193781987612323,0.0021409171306095614,0.007600000000002272,151.0,all,all,all,grad_all_4of6,all,core_gain,0.095,0.08,0.5657142857142857,0f712790,45.0,1.0,-0.00029063341787038954,-0.00021997214071560743,-0.00012882634128508208,22.0,1.0,-0.0004157221177613635,-0.00035754130376938195,-0.00027944583923333877,11.0,1.0,-0.0006680750940066815,-0.0004277570261724817,-0.00042320296676379154,22.0,1.0,-0.00028195110414752644,-0.0002378632739482689,-0.00012882634128508208,7.06815136396921e-07,0.000393351221698514,0.00014270606366792072,0.0005410674227691223,6.448876700101069e-05,0.0004205514849798614,0.00018308891792858666,0.00041002785000980097,0.00029304733339541176,0.00039996772060815555,0.0002415624486683989,0.00033412313762602925,-0.00010002476523264375,0.0004365585536371424,-0.0008040776923368409,True,-0.00027683452729798663,-0.00031402166513283536,-0.0003036286675235367,-0.0003022426025979241,-0.00026599623028988884,-0.00019396385558057005,-0.0003146508890172761,-0.00029957436299088425,-0.00026599623028988884,4.0,-0.0002816197767771454,-0.00019396385558057005,7.0,True,-0.0007997958580756218,True,False,True,True,False,False,-2.516049374401419e-06
toward_teacher|low_slack_half|no_s3|all|grad_all_4of6|all|flat|s0.050|c0.080,toward_teacher,0.5777319722119233,-2.515494724075751e-06,0.5775966697934223,0.5772180732031063,0.5780404887715659,0.00038133118153594963,0.001920596608258707,0.004000000000003112,15542.0,low_slack_half,no_s3,all,grad_all_4of6,all,flat,0.05,0.08,0.49714285714285716,6b836404,45.0,1.0,-0.0002308760114262398,-0.00017260976622834878,-0.00011863236184606052,22.0,1.0,-0.00030272566177347304,-0.00018665541897225905,-0.0001694924604123127,11.0,1.0,-0.0004573315127724964,-0.0003123681197070294,-0.0003090832038399327,22.0,1.0,-0.0002686190977885805,-0.00020798172130548354,-0.00017077187775227376,-1.9941955890152518e-05,0.0004201206988220645,0.0001668200906088111,0.0005272316080778565,4.236275364087438e-05,0.0004770371486416125,0.00013809866438365033,0.00045992560000677015,0.00023857930156272533,0.00037513307670363204,1.5543122344752192e-18,9.547918011776345e-18,-8.689144265307947e-05,0.0004098701384997022,-0.0005585111438418777,True,-0.00022528018361389623,-0.0002465588916549244,-0.00024150000962930296,-0.00024098997955757095,-0.00021454740566739794,-0.00014753122810839958,-0.00024558187888057414,-0.00023704704645804986,-0.00021454740566739794,4.0,-0.0002231413681588666,-0.00014753122810839958,7.0,True,-0.0005546699506253603,True,False,True,True,False,False,-2.515494724075751e-06
toward_teacher|all|no_s3|all|grad_all_abs50|teacher_row_top50|core_gain|s0.130|c0.120,toward_teacher,0.5777319739854642,-2.5137211832060302e-06,0.577595980438113,0.57721248754696,0.5780429307356163,0.0004097157200218843,0.002104786655177441,0.01560000000000139,2155.0,all,no_s3,all,grad_all_abs50,teacher_row_top50,core_gain,0.13,0.12,0.208,78883160,45.0,1.0,-0.0004002653280318347,-0.00026343521100660185,-0.00013868063597755054,22.0,1.0,-0.0005493239443965514,-0.000506636109325298,-0.00031646394404438727,11.0,1.0,-0.000937368550106843,-0.0005622591709726343,-0.0005546714531634578,22.0,1.0,-0.00035994836500174987,-0.0002718314920845066,-0.00013868063597755054,6.568137951799447e-06,0.00045792482645808173,0.00019792665934773823,0.0006296077238276177,5.904192705769118e-05,0.0004746219441426449,0.00027413597380381347,0.000484629434606069,0.0003773034968507201,0.0004090832482457027,1.5543122344752192e-18,9.547918011776345e-18,-4.828793075985921e-05,0.0004121428628730645,-0.001117959875653185,True,-0.000360262030671743,-0.00036475570893923503,-0.0003857959566503366,-0.0003881526553073389,-0.0003104272701547339,-0.00013767972381717453,-0.0003802735768542176,-0.0003603131281496308,-0.0003104272701547339,4.0,-0.0003324781317706828,-0.00013767972381717453,7.0,True,-0.00111375030234283,True,False,True,True,False,False,-2.5137211832060302e-06
