method,blocks,weighted_row_logloss,weighted_count_nll_per_row,rate_mae_weighted,count_mae_mean,is_subject_mean,transition_residual_mse,family,context,base,k,alpha,strength,pseudo_support_mean,hidden_support_mean,pseudo_dist_median,hidden_dist_median,pseudo_residual_l2_mean,hidden_residual_l2_mean,delta_weighted_row_logloss_vs_subject,delta_weighted_row_logloss_vs_raw,delta_transition_residual_mse_vs_raw,hidden_blocks,weighted_mixmin_delta_vs_a2c8,mean_mixmin_delta_vs_a2c8,mean_raw05_delta_vs_a2c8,mixmin_better_block_rate,s3_delta_vs_subject,s3_delta_vs_raw,row_beats_raw,transition_mse_beats_raw,fixes_s3_vs_subject,hidden_mixmin_negative,joint_gate
transition_full_transition_baseraw_k16_a24_w0.65,369,0.6390087112705702,0.31677666759039136,0.20869225204450773,0.9620203813759015,0.0,30.949860912227482,transition_residual,full_transition,raw,16.0,24.0,0.65,16.0,16.0,1.0867368938493098,1.0514561665182682,0.9103830954552783,0.8170097925910412,0.02600693769400031,0.03374011137047883,0.22136684867530576,36.0,0.00032145566977293184,-0.0003591247716272011,0.0005342061258203515,0.5277777777777778,0.05146712210437776,0.04366475811661197,False,False,False,False,False
transition_topology_basesubject_k16_a24_w0.65,369,0.639048345934235,0.31681630225405605,0.20233644461801642,0.9327216593367098,0.0,29.352978524760207,transition_residual,topology,subject,16.0,24.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,1.1428943430705911,0.9694222924221114,0.026046572357665054,0.033779746034143576,-1.3755155387919693,36.0,7.807194122949031e-05,-0.0005203473895914955,0.0006297644980968706,0.5,0.03709734993115443,0.02929498594338864,False,True,False,False,False
transition_raw_topology_basesubject_k8_a24_w1.00,369,0.6400116876655512,0.3177796439853723,0.20380997511298413,0.9395142755208292,0.0,29.88229753634579,transition_residual,raw_topology,subject,8.0,24.0,1.0,8.0,8.0,1.0757965226678172,1.0264446853780913,0.7156337779647068,0.5864826690031175,0.027009914088981235,0.03474308776545976,-0.8461965272063878,36.0,0.0004789431286854031,-0.00030256413706041614,0.0005579597883120228,0.4444444444444444,0.024705819112940786,0.016903455125174993,False,True,False,False,False
transition_raw_topology_baseraw_k4_a12_w0.65,369,0.6400646375621459,0.3178325938819671,0.20537586043974895,0.9467326249539646,0.0,30.96136550873562,transition_residual,raw_topology,raw,4.0,12.0,0.65,4.0,4.0,1.0017797184441535,0.948641397267046,0.9617845894876722,0.7407274108194625,0.027062863985576002,0.034796037662054524,0.23287144518344505,36.0,0.00014065413412401567,-0.00040149618210746923,0.0005549268235177888,0.5277777777777778,0.0430045638230836,0.035202199835317804,False,False,False,False,False
transition_topology_baseedge_shrink025_k4_a12_w0.65,369,0.6401970152475931,0.31796497156741427,0.20174671812283865,0.9300031640296712,0.0,29.163579248809306,transition_residual,topology,edge_shrink025,4.0,12.0,0.65,4.0,4.0,1.003983909504755,0.95468657847973,1.0275757765054454,0.8394718741489895,0.027195241671023163,0.034928415347501685,-1.5649148147428704,36.0,-0.00022318528633712042,-0.0009927869233971463,0.000678677381886874,0.5833333333333334,0.04379729537466481,0.03599493138689902,False,True,False,True,False
transition_raw_residual_baseedge_shrink025_k4_a4_w0.35,369,0.6408213159941942,0.3185892723140153,0.20784147131840264,0.9580984897360507,0.0,29.36285688372721,transition_residual,raw_residual,edge_shrink025,4.0,4.0,0.35,4.0,4.0,0.757642832540868,0.7598132807702529,1.4323011098317564,1.3377888754390173,0.0278195424176243,0.03555271609410282,-1.3656371798249651,36.0,-0.0002288566314539167,-0.00048515081094123284,0.0005962967853434809,0.5277777777777778,0.03913256891776684,0.03133020493000105,False,True,False,True,False
transition_raw_topology_baseedge_shrink025_k4_a4_w0.35,369,0.6408679052703403,0.3186358615901614,0.2047270684927288,0.9437418523201395,0.0,29.37774823305935,transition_residual,raw_topology,edge_shrink025,4.0,4.0,0.35,4.0,4.0,1.0244771390144631,0.9803198272969225,1.7842712191541956,1.4752883221846147,0.02786613169377039,0.03559930537024891,-1.3507458304928264,36.0,-0.00024601878440968334,-0.0010544072249437301,0.0005755121886132907,0.5277777777777778,0.03728410843517449,0.029481744447408698,False,True,False,True,False
transition_raw_topology_baseedge_shrink025_k16_a24_w0.65,369,0.6410946998433996,0.3188626561632207,0.20432469942193263,0.9418870290425677,0.0,29.190883869353332,transition_residual,raw_topology,edge_shrink025,16.0,24.0,0.65,16.0,16.0,1.0936273456561316,1.0532807979498415,0.9763909734485196,0.8859558389369693,0.028092926266829688,0.03582609994330821,-1.5376101941988445,36.0,-0.00013094078851098512,-0.0006926706665452675,0.0006061226128513432,0.6111111111111112,0.04671512033806169,0.038912756350295896,False,True,False,True,False
transition_topology_basesubject_k8_a4_w0.35,369,0.6414786024222603,0.3192465587420814,0.2013699043447325,0.9282661444184012,0.0,29.55174740716841,transition_residual,topology,subject,8.0,4.0,0.35,8.0,8.0,1.0421498575026162,0.9895623153475519,2.2467368093526043,1.9328142714261949,0.02847682884569036,0.03621000252216888,-1.1767466563837665,36.0,0.00026230881678140916,-0.00036909697147716945,0.0006325147961736531,0.4722222222222222,0.039168638536104416,0.031366274548338624,False,True,False,False,False
transition_full_transition_baseedge_shrink025_k8_a4_w0.35,369,0.6416033208994849,0.3193712772193058,0.20491791220783032,0.9446215952995101,0.0,29.501686053472145,transition_residual,full_transition,edge_shrink025,8.0,4.0,0.35,8.0,8.0,1.0643838921101245,1.0255988415210244,1.7126451361710495,1.4946440070166314,0.028601547322914977,0.0363347209993935,-1.2268080100800312,36.0,0.00011217682193076675,-0.0006631249052858599,0.0005696877466180684,0.5,0.03589435875730884,0.02809199476954305,False,True,False,False,False
transition_full_transition_baseraw_k8_a4_w0.35,369,0.6421219861789804,0.3198899424988014,0.21056862467009713,0.9706700015280088,0.0,31.058926666799614,transition_residual,full_transition,raw,8.0,4.0,0.35,8.0,8.0,1.053270784937275,1.0180064534301758,1.7524590099933923,1.4705336764186587,0.02912021260241049,0.03685338627888901,0.33043260324743784,36.0,0.0003906217237104144,-0.0004067939503151153,0.0005147767824302016,0.4166666666666667,0.04911964166372895,0.04131727767596316,False,False,False,False,False
transition_raw_topology_basesubject_k8_a12_w0.65,369,0.6426699435498952,0.3204378998697162,0.20484999443943372,0.9443085109525114,0.0,29.90590012333091,transition_residual,raw_topology,subject,8.0,12.0,0.65,8.0,8.0,1.0757965226678172,1.0264446853780913,1.1450140447435309,0.9383722704049882,0.02966816997332522,0.03740134364980374,-0.8225939402212674,36.0,0.0004827127808611615,-0.00031812087398995037,0.0005510793713325176,0.4444444444444444,0.02679872299688857,0.018996359009122776,False,True,False,False,False
transition_full_transition_baseedge_shrink025_k16_a4_w0.35,369,0.643275741622934,0.32104369794275517,0.2066193104756659,0.9524646263390448,0.0,29.37943780978531,transition_residual,full_transition,edge_shrink025,16.0,4.0,0.35,16.0,16.0,1.1003228603024546,1.0628708356298235,1.7806322103210073,1.5900904575484367,0.030273968046364064,0.038007141722842586,-1.349056253766868,36.0,-0.00011461143151838457,-0.0006803821068831572,0.0005449566086045245,0.5277777777777778,0.0478907937435884,0.04008842975582261,False,True,False,True,False
transition_topology_baseraw_k4_a4_w0.35,369,0.6439592894538375,0.3217272457736585,0.20486321903215274,0.9443694730994359,0.0,30.68823139969432,transition_residual,topology,raw,4.0,4.0,0.35,4.0,4.0,1.003983909504755,0.95468657847973,2.1122005584798345,1.708150037100345,0.030957515877267583,0.038690689553746105,-0.04026266385785604,36.0,3.386498713087438e-06,-0.0008449700380236693,0.0006869936721381307,0.5833333333333334,0.05782544798544931,0.050023083997683515,False,True,False,False,False
transition_full_transition_baseraw_k16_a4_w0.35,369,0.6441264719682093,0.3218944282880304,0.21104769443351842,0.9728783962910974,0.0,30.995628130843972,transition_residual,full_transition,raw,16.0,4.0,0.35,16.0,16.0,1.0867368938493098,1.0514561665182682,1.8207661909105566,1.6340195851820825,0.03112469839163934,0.03885787206811786,0.2671340672917957,36.0,0.0003285906943033308,-0.00037406626619257573,0.0005223425487715218,0.5277777777777778,0.05721827716774486,0.049415913179979065,False,False,False,False,False
transition_topology_basesubject_k16_a4_w0.35,369,0.6445505601400923,0.32231851645991333,0.20463380152751023,0.9433119143585226,0.0,29.36447063008644,transition_residual,topology,subject,16.0,4.0,0.35,16.0,16.0,1.0810207959473,1.055867493764832,2.2857886861411822,1.9388445848442228,0.031548786563522335,0.03928196024000086,-1.3640234334657357,36.0,6.527739777724406e-05,-0.0005562346068633531,0.0006222896412014545,0.5,0.04229987853048012,0.034497514542714325,False,True,False,False,False
transition_raw_topology_baseedge_shrink025_k8_a4_w0.35,369,0.6446142959536869,0.3223822522735081,0.20459615687216437,0.9431383816790014,0.0,29.360591526299253,transition_residual,raw_topology,edge_shrink025,8.0,4.0,0.35,8.0,8.0,1.0568040564134005,1.021158036968838,1.9499768080250868,1.6245574128621654,0.03161252237711698,0.0393456960535955,-1.3679025372529239,36.0,0.0001397031058945115,-0.000522892171509063,0.0005638709693389466,0.4166666666666667,0.03894461126338844,0.031142247275622648,False,True,False,False,False
transition_topology_baseedge_shrink025_k4_a4_w0.35,369,0.6448616000240034,0.32262955634382456,0.20336827012357403,0.9374781232525733,0.0,29.191830316824426,transition_residual,topology,edge_shrink025,4.0,4.0,0.35,4.0,4.0,1.003983909504755,0.95468657847973,2.055151553010891,1.678943748297979,0.03185982644743346,0.03959300012391198,-1.5366637467277506,36.0,-0.0002359667908442372,-0.0010359344320132534,0.0006776958862250378,0.5833333333333334,0.04797240381929835,0.040170039831532556,False,True,False,True,False
transition_raw_residual_baseedge_shrink025_k16_a24_w0.65,369,0.6450024381677252,0.32277039448754635,0.21082319312665385,0.9718435000228672,0.0,29.398961306254538,transition_residual,raw_residual,edge_shrink025,16.0,24.0,0.65,16.0,16.0,0.8707179846737859,0.8940312449297867,0.764494448880699,0.7582197907120046,0.03200066459115525,0.03973383826763377,-1.3295327572976383,36.0,-0.00014963881936391868,-0.00013828148900571323,0.0006120497612834239,0.4444444444444444,0.038459199194934124,0.03065683520716833,False,True,False,True,False
transition_raw_topology_baseraw_k4_a4_w0.35,369,0.6452694253403903,0.32303738166021145,0.2072771491353787,0.9554971021118674,0.0,31.007314577161832,transition_residual,raw_topology,raw,4.0,4.0,0.35,4.0,4.0,1.0017797184441535,0.948641397267046,1.9235691789753444,1.481454821638925,0.032267651763820404,0.040000825440298926,0.27882051360965576,36.0,0.0001317025065351193,-0.0004250827140693324,0.0005450924705536391,0.5277777777777778,0.047453735302810496,0.0396513713150447,False,False,False,False,False
transition_raw_topology_baseedge_shrink025_k16_a4_w0.35,369,0.6458567644741472,0.32362472079396826,0.20652446833495622,0.9520274272026027,0.0,29.221904075860103,transition_residual,raw_topology,edge_shrink025,16.0,4.0,0.35,16.0,16.0,1.0936273456561316,1.0532807979498415,1.952781946897039,1.7719116778739386,0.03285499089757726,0.040588164574055785,-1.5065899876920739,36.0,-0.00013406764442226886,-0.0007161994507534886,0.0005996523828382609,0.6111111111111112,0.05138550991127,0.04358314592350421,False,True,False,True,False
transition_full_transition_baseedge_shrink025_k8_a24_w1.00,369,0.6458703893312204,0.3236383456510415,0.20674910227837495,0.9530629348929969,0.0,29.549651621842955,transition_residual,full_transition,edge_shrink025,8.0,24.0,1.0,8.0,8.0,1.0643838921101245,1.0255988415210244,0.6422419260641437,0.5604915026312367,0.0328686157546505,0.04060178943112902,-1.1788424417092216,36.0,0.00012041323177323065,-0.0006861758684835442,0.0005608090063607184,0.5,0.03914568068702473,0.03134331669925894,False,True,False,False,False
transition_topology_baseedge_shrink025_k16_a24_w0.65,369,0.6465948510117748,0.32436280733159606,0.20488123844499567,0.9444525381976627,0.0,29.044559208556173,transition_residual,topology,edge_shrink025,16.0,24.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,1.1160734861812365,0.9470222324180122,0.0335930774352049,0.04132625111168342,-1.6839348549960036,36.0,-0.00024776053044191595,-0.0008676146998743952,0.0005875448778262086,0.6111111111111112,0.04976607836624236,0.04196371437847657,False,True,False,True,False
transition_topology_basesubject_k8_a24_w1.00,369,0.6468202886011679,0.3245882449209891,0.20319995061796017,0.9367022113852312,0.0,29.57746530651821,transition_residual,topology,subject,8.0,24.0,1.0,8.0,8.0,1.0421498575026162,0.9895623153475519,0.8425263035072266,0.7248053517848232,0.033818515024597984,0.041551688701076506,-1.1510287570339663,36.0,0.0002577119967751636,-0.00039430220952126955,0.000624388735282643,0.4722222222222222,0.044051555946843624,0.03624919195907783,False,True,False,False,False
transition_full_transition_basesubject_k4_a12_w1.00,369,0.6469199414706452,0.32468789779046614,0.20634973940078347,0.9512219694328801,0.0,30.13356543295183,transition_residual,full_transition,subject,4.0,12.0,1.0,4.0,4.0,1.0458259569187434,1.0023991815472786,0.6701274098473565,0.5304507628874934,0.03391816789407531,0.041651341570553835,-0.5949286306003465,36.0,0.0001379504932631435,-0.0005038639977447503,0.0005711488488003041,0.5277777777777778,0.03470615704238711,0.026903793054621317,False,True,False,False,False
transition_full_transition_baseraw_k8_a24_w1.00,369,0.6471854157842886,0.32495337210410974,0.21281412612166914,0.9810212155364747,0.0,31.109808006835213,transition_residual,full_transition,raw,8.0,24.0,1.0,8.0,8.0,1.053270784937275,1.0180064534301758,0.6571721287475221,0.5514501286569969,0.034183642207718634,0.041916815884197156,0.38131394328303614,36.0,0.00039796901405198204,-0.0004304389592620292,0.0005020138341391895,0.4166666666666667,0.053969432884781954,0.04616706889701616,False,False,False,False,False
transition_raw_residual_baseraw_k8_a12_w1.00,369,0.6473474770233726,0.3251154333431937,0.21419946195840392,0.9874072758570327,0.0,31.057574510930674,transition_residual,raw_residual,raw,8.0,12.0,1.0,8.0,8.0,0.6946479310550522,0.6514844272287765,0.6503076111893382,0.6151288834479808,0.034345703446802656,0.04207887712328118,0.32908044737849806,36.0,5.394520578765337e-05,-0.0002138676370514353,0.0007028014958046128,0.5,0.041165811073327396,0.033363447085561604,False,False,False,False,False
transition_raw_topology_baseraw_k16_a24_w0.65,369,0.6478220852307149,0.32559004155053606,0.2108962484433443,0.972180267214441,0.0,30.79913878150573,transition_residual,raw_topology,raw,16.0,24.0,0.65,16.0,16.0,1.066725699364597,1.0306588839566286,1.0694275886079343,0.9516102554996445,0.03482031165414501,0.04255348533062353,0.07064471795355232,36.0,0.00012587287088266553,-0.0006849425340497299,0.0005741611335850086,0.5,0.058813930588481944,0.05101156660071615,False,False,False,False,False
transition_topology_baseraw_k16_a24_w0.65,369,0.6480899229040843,0.3258578792239055,0.20954627290866418,0.9659572092618913,0.0,30.55312518203432,transition_residual,topology,raw,16.0,24.0,0.65,16.0,16.0,1.0810207959473,1.055867493764832,1.1682277442000897,0.9882139001803405,0.03508814932751436,0.042821323003992884,-0.1753688815178549,36.0,-5.3078658546315464e-05,-0.0006963780338321105,0.000584931466256124,0.5277777777777778,0.06554766986306793,0.05774530587530213,False,True,False,True,False
transition_raw_residual_baseraw_k16_a4_w0.65,369,0.648278659470627,0.32604661579044814,0.21566711312911013,0.9941727897902877,0.0,30.681753721907622,transition_residual,raw_residual,raw,16.0,4.0,0.65,16.0,16.0,0.7339085396278408,0.6875356841767861,1.0590120871795345,1.0803443048964225,0.035276885894057086,0.04301005957053561,-0.046740341644554206,36.0,0.0005540375537956617,0.000187209571283689,0.0007023130049043651,0.3888888888888889,0.04903086430813608,0.04122850032037029,False,True,False,False,False
transition_raw_residual_baseedge_shrink025_k8_a4_w0.35,369,0.6483604026434377,0.3261283589632588,0.21204113973436797,0.9774579368242818,0.0,29.414698514659452,transition_residual,raw_residual,edge_shrink025,8.0,4.0,0.35,8.0,8.0,0.8090438808390987,0.8262027578890381,1.5257546863796607,1.4580008470082653,0.03535862906686782,0.04309180274334634,-1.313795548892724,36.0,-0.0002468992095334448,-0.00035590367839968416,0.0005946088910712787,0.5,0.036650508313646135,0.028848144325880343,False,True,False,True,False
transition_full_transition_baseedge_shrink025_k8_a12_w0.65,369,0.6485541068158398,0.3263220631356608,0.2078718029279695,0.9582383110582012,0.0,29.580093474988985,transition_residual,full_transition,edge_shrink025,8.0,12.0,0.65,8.0,8.0,1.0643838921101245,1.0255988415210244,1.0275870817026298,0.896786404209979,0.03555233323926987,0.043285506915748395,-1.1484005885631916,36.0,0.00012547551012519992,-0.0006995388445046554,0.0005555988139699535,0.5,0.041187401875503626,0.033385037887737834,False,True,False,False,False
transition_raw_residual_basesubject_k16_a4_w0.65,369,0.6493118345843539,0.32707979090417494,0.2155014618969788,0.9934091780129022,0.0,29.799822594617925,transition_residual,raw_residual,subject,16.0,4.0,0.65,16.0,16.0,0.6561869398233995,0.5858583169185899,0.9981389534283596,1.1196210448181092,0.036310061007784,0.04404323468426252,-0.928671468934251,36.0,0.0003108036158533005,-9.406741723872105e-05,0.0008080878964646155,0.5,0.013023102952816501,0.0052207389650507086,False,True,False,False,False
