spec_name,action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score
route_conflict_c72_r28_a052,r098_s_stage_conflict_invert,r098_s_stage,98,id04,2024-10-19,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-1.0445456889792912e-05,7.683167793644887e-06,9.116965978938773e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2659420289855072,0.6858129808616,0.1829710144927536,0.8054800724637681,0.0892210144927536,0,0,0,1,0,0,1,0.5719115486269059
route_conflict_c72_r28_a052,r101_q1q3_subjective_conflict_invert,r101_q1q3_subjective,101,id04,2024-10-24,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-1.1592620540117602e-05,3.475989029403247e-06,4.944697747058635e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.1206929347826086,0.3645369838383362,0.0416666666666666,0.46875,0.0303442028985507,0,0,1,0,0,0,0,0.5716112008823583
route_conflict_c72_r28_a052,r061_full_state_conflict_invert,r061_full_state,61,id03,2024-08-19,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,3,0,3,-1.2088917285236317e-05,7.310807957288264e-06,8.014841713619785e-06,1.0,1.0,1.0,0.46225714285714287,0.0539654476190476,0.7984761904761905,0.47039984000000007,0.5751226514285716,0.3157835144927536,0.7150071323999813,0.1988224637681159,0.9685235507246376,0.2350543478260869,0,0,1,1,0,1,0,0.5715918382168479
route_conflict_c72_r28_a052,r061_nonq2_full_conflict_invert,r061_nonq2_full,61,id03,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,3,0,3,-1.2088917285236317e-05,7.310807957288264e-06,8.014841713619785e-06,1.0,1.0,1.0,0.46225714285714287,0.0539654476190476,0.7984761904761905,0.47039984000000007,0.5751226514285716,0.3154755434782608,0.762567889452929,0.2223731884057971,0.9026268115942028,0.2463768115942029,0,0,1,1,0,1,0,0.5715641208255435
route_conflict_c72_r28_a052,r061_q3_s_stage_conflict_invert,r061_q3_s_stage,61,id03,2024-08-19,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,3,0,3,-1.2088917285236317e-05,7.310807957288264e-06,8.014841713619785e-06,1.0,1.0,1.0,0.46225714285714287,0.0539654476190476,0.7984761904761905,0.47039984000000007,0.5751226514285716,0.3126811594202898,0.7912301299388682,0.2441123188405797,0.8054800724637681,0.2409420289855072,0,0,1,1,0,1,0,0.5713126262603262
route_conflict_c72_r28_a052,r098_s14_edge_conflict_invert,r098_s14_edge,98,id04,2024-10-19,s14_edge,"S1,S4",conflict_invert,conflict,2,2,0,2,-1.0445456889792912e-05,7.683167793644887e-06,9.116965978938773e-06,1.0,1.0,1.0,0.6215714285714286,-0.049386171428571456,0.6877142857142857,0.5023742971428572,0.5486207771428572,0.2018931159420289,0.6537759048891694,0.1644021739130435,0.46875,0.1798007246376811,0,0,0,1,0,0,1,0.5661471464529928
route_conflict_c72_r28_a052,r101_q3_quality_conflict_invert,r101_q3_quality,101,id04,2024-10-24,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.1592620540117602e-05,3.475989029403247e-06,4.944697747058635e-06,1.0,1.0,1.0,0.8043142857142858,-0.0305217142857143,0.832,0.5417878857142857,0.5417878857142857,0.0520471014492753,0.2735173411081368,0.0172101449275362,0.1526268115942029,0.0588768115942028,0,0,1,0,0,0,0,0.5654330758823584
route_conflict_c72_r28_a052,r000_recovery_route_conflict_invert,r000_recovery_route,0,id01,2024-07-31,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-3.159180632785288e-06,1.1576820899322862e-07,3.9831892220454426e-07,1.0,1.0,1.0,0.7346857142857143,-0.0351718857142857,0.1785714285714285,0.57472224,0.57472224,0.1776539855072464,0.4345906022939716,0.0679347826086956,0.7373188405797102,0.1123188405797101,0,0,0,0,0,0,1,0.5645121709992174
route_conflict_c72_r28_a052,r000_full_state_conflict_invert,r000_full_state,0,id01,2024-07-31,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-9.345129583153032e-06,7.415152435460863e-06,1.0014522202525284e-05,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2596422101449275,0.4514015233581314,0.0738224637681159,0.9891304347826086,0.0951086956521739,0,0,0,1,0,0,1,0.563187453896154
route_conflict_c72_r28_a052,r000_s14_edge_conflict_invert,r000_s14_edge,0,id01,2024-07-31,s14_edge,"S1,S4",conflict_invert,conflict,2,2,0,2,-9.345129583153032e-06,7.415152435460863e-06,1.0014522202525284e-05,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2459057971014492,0.779883268784578,0.2368659420289855,0.46875,0.1929347826086956,0,0,0,1,0,0,1,0.5619511767222409
route_conflict_c72_r28_a052,r000_nonq2_full_conflict_invert,r000_nonq2_full,0,id01,2024-07-31,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,2,0,2,-9.345129583153032e-06,7.415152435460863e-06,1.0014522202525284e-05,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2428487318840579,0.5348365320114978,0.1109601449275362,0.9402173913043478,0.0901268115942029,0,0,0,1,0,0,1,0.5616760408526756
route_conflict_c72_r28_a052,r000_q3_s_stage_conflict_invert,r000_q3_s_stage,0,id01,2024-07-31,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,2,0,2,-9.345129583153032e-06,7.415152435460863e-06,1.0014522202525284e-05,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2420697463768116,0.5887938044026807,0.1304347826086956,0.8591485507246377,0.1019021739130434,0,0,0,1,0,0,1,0.5616059321570235
route_conflict_c72_r28_a052,r000_s_stage_conflict_invert,r000_s_stage,0,id01,2024-07-31,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-9.345129583153032e-06,7.415152435460863e-06,1.0014522202525284e-05,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2265217391304347,0.612014188004457,0.1453804347826087,0.7373188405797102,0.1204710144927536,0,0,0,1,0,0,1,0.5602066115048496
route_conflict_c72_r28_a052,r139_s_stage_conflict_invert,r139_s_stage,139,id06,2024-07-19,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-7.71989153174708e-06,3.192549027899077e-06,3.7997679562839265e-06,1.0,1.0,1.0,0.6977428571428572,0.12194605714285715,0.5667142857142857,0.44868723428571433,0.4912916914285715,0.5065126811594203,1.243631245147314,0.5389492753623188,0.7373188405797102,0.3876811594202898,0,0,0,0,0,1,1,0.556229405178514
route_conflict_c72_r28_a052,r139_recovery_route_conflict_invert,r139_recovery_route,139,id06,2024-07-19,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,2,0,2,-7.71989153174708e-06,3.192549027899077e-06,3.7997679562839265e-06,1.0,1.0,1.0,0.6977428571428572,0.12194605714285715,0.5667142857142857,0.44868723428571433,0.4912916914285715,0.4881476449275362,1.188130466579686,0.5040760869565217,0.7373188405797102,0.3709239130434782,0,0,0,0,0,1,1,0.5545765519176445
route_conflict_c72_r28_a052,r164_full_state_conflict_invert,r164_full_state,164,id07,2024-07-26,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,6,0,6,-4.546868428043907e-06,2.7980102146570614e-05,4.059331936462207e-05,1.0,1.0,1.0,0.7403857142857141,0.07287194285714274,0.7125238095238094,0.5370722800000001,0.7967975657142858,0.468143115942029,0.9939505380584216,0.3632246376811594,0.9891304347826086,0.1775362318840579,1,0,1,1,1,1,1,0.5532320474235942
route_conflict_c72_r28_a052,r135_q1q3_subjective_conflict_invert,r135_q1q3_subjective,135,id06,2024-07-14,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,2,0,2,-2.986774329081631e-05,1.29805241441875e-05,1.6872087359847387e-05,1.0,1.0,1.0,0.5090142857142858,-0.03980851428571425,0.9551428571428572,0.4410886342857143,0.4524815657142857,0.0816847826086956,0.2530032546552303,0.0122282608695652,0.3154438405797101,0.0117753623188405,1,0,1,0,0,0,0,0.5525419554758009
route_conflict_c72_r28_a052,r144_recovery_route_conflict_invert,r144_recovery_route,144,id06,2024-08-14,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-5.2671031770380825e-06,4.684808060098005e-08,4.6848080601622174e-08,1.0,1.0,1.0,0.645257142857143,0.4643764571428572,0.1785714285714285,0.3302119314285714,0.3302119314285714,0.5104393115942027,1.2564953737225433,0.5493659420289855,0.7373188405797102,0.301177536231884,0,0,0,0,0,0,1,0.5436596777439173
route_conflict_c72_r28_a052,r164_nonq2_full_conflict_invert,r164_nonq2_full,164,id07,2024-07-26,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,6,0,6,-4.546868428043907e-06,2.7980102146570614e-05,4.059331936462207e-05,1.0,1.0,1.0,0.7403857142857141,0.07287194285714274,0.7125238095238094,0.5370722800000001,0.7967975657142858,0.3523143115942029,0.849897912284315,0.2776268115942029,0.9685235507246376,0.1177536231884057,1,0,1,1,1,1,1,0.5428074550322899
route_conflict_c72_r28_a052,r196_q_subjective_conflict_invert,r196_q_subjective,196,id08,2024-09-11,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.430919384057971,1.041468842082381,0.3958333333333333,0.5849184782608695,0.3048007246376811,1,0,0,0,0,0,0,0.540197750269318
route_conflict_c72_r28_a052,r151_q3_quality_conflict_invert,r151_q3_quality,151,id06,2024-08-25,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.646981676997237e-05,4.17712685577664e-06,5.543055591762064e-06,1.0,1.0,1.0,0.4653428571428571,0.0054983999999999,0.9222857142857144,0.4528153828571429,0.4528153828571429,0.0922599637681159,0.4870279411081368,0.0878623188405797,0.1526268115942029,0.0221920289855072,0,0,1,0,0,0,0,0.5396932760503106
route_conflict_c72_r28_a052,r196_full_state_conflict_invert,r196_full_state,196,id08,2024-09-11,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.4230344202898551,0.922396118077281,0.3170289855072464,0.9685235507246376,0.1458333333333333,1,0,0,0,0,0,0,0.5394881035301876
route_conflict_c72_r28_a052,r135_q3_quality_conflict_invert,r135_q3_quality,135,id06,2024-07-14,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-1.7772257839470144e-05,4.2968774889701915e-06,5.6945375449702755e-06,1.0,1.0,1.0,0.4927714285714286,-0.0398117714285714,0.9285714285714286,0.4524815657142857,0.4524815657142857,0.043659420289855,0.2478310553938511,0.0117753623188405,0.1526268115942029,0.0194746376811594,0,0,1,0,0,0,0,0.5364520930581979
route_conflict_c72_r28_a052,r139_q2_s3_tail_conflict_invert,r139_q2_s3_tail,139,id06,2024-07-19,q2_s3_tail,"Q2,S3",conflict_invert,conflict,2,1,0,1,-2.7625599163309767e-06,4.046536390247716e-08,4.0465363903119285e-08,1.0,1.0,1.0,0.6441428571428571,0.3646849142857143,0.1785714285714285,0.40608277714285723,0.40608277714285723,0.5909510869565218,1.355614146904578,0.6046195652173914,0.3154438405797101,0.7694746376811594,0,0,0,0,0,1,0,0.5345112507407458
route_conflict_c72_r28_a052,r139_s23_core_conflict_invert,r139_s23_core,139,id06,2024-07-19,s23_core,"S2,S3",conflict_invert,conflict,2,1,0,1,-2.7625599163309767e-06,4.046536390247716e-08,4.0465363903119285e-08,1.0,1.0,1.0,0.6441428571428571,0.3646849142857143,0.1785714285714285,0.40608277714285723,0.40608277714285723,0.5826585144927535,1.4434352488365334,0.6503623188405797,0.3154438405797101,0.9592391304347826,0,0,0,0,0,1,0,0.5337649192190067
route_conflict_c72_r28_a052,r149_full_state_conflict_invert,r149_full_state,149,id06,2024-08-23,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5903442028985507,1.2796917302485502,0.5670289855072463,0.9891304347826086,0.144927536231884,0,0,1,0,0,0,0,0.5330768370020479
route_conflict_c72_r28_a052,r149_q_subjective_conflict_invert,r149_q_subjective,149,id06,2024-08-23,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.5739809782608696,1.3408751410450157,0.5946557971014492,0.5849184782608695,0.3473731884057971,0,0,1,0,0,0,0,0.5316041467846566
route_conflict_c72_r28_a052,r139_q_subjective_conflict_invert,r139_q_subjective,139,id06,2024-07-19,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,1,0,1,-1.302283872154752e-05,7.189402990598901e-06,8.92755932300474e-06,1.0,1.0,1.0,0.784,-0.1154598857142857,0.9617142857142856,0.44296686857142864,0.44296686857142864,0.3441077898550724,0.8252188356089097,0.2653985507246377,0.5849184782608695,0.1517210144927536,0,0,1,0,0,0,0,0.5293705496210432
route_conflict_c72_r28_a052,r196_nonq2_full_conflict_invert,r196_nonq2_full,196,id08,2024-09-11,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.3067119565217391,0.736910692538798,0.2101449275362318,0.9402173913043478,0.0819746376811594,1,0,0,0,0,0,0,0.5290190817910572
route_conflict_c72_r28_a052,r098_recovery_route_conflict_invert,r098_recovery_route,98,id04,2024-10-19,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.203011557423896e-06,5.916842737616223e-07,1.080316514862322e-06,1.0,1.0,1.0,0.7487428571428572,-0.0963236571428572,0.56,0.5486207771428572,0.5486207771428572,0.2111865942028985,0.5436796594368288,0.1123188405797101,0.7373188405797102,0.0638586956521739,0,0,0,0,0,0,1,0.5286550001595698
route_conflict_c72_r28_a052,r110_full_state_conflict_invert,r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-1.2540458124026682e-05,1.0017378242379416e-05,1.5055073912235357e-05,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.3731204710144928,0.7429324246076148,0.2142210144927536,0.9026268115942028,0.2096920289855072,0,0,0,1,0,0,1,0.5231446736740494
route_conflict_c72_r28_a052,r196_recovery_route_conflict_invert,r196_recovery_route,196,id08,2024-09-11,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.2289311594202898,0.6060529522939715,0.1426630434782608,0.7373188405797102,0.041213768115942,1,0,0,0,0,0,0,0.5220188100519267
route_conflict_c72_r28_a052,r196_q1q3_subjective_conflict_invert,r196_q1q3_subjective,196,id08,2024-09-11,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-1.1684970641913177e-05,7.000582594357978e-06,1.0405965472204118e-05,1.0,1.0,1.0,0.4917428571428572,-0.0122389714285714,0.8971428571428571,0.4509399885714287,0.4509399885714287,0.2023958333333333,0.6568923805306377,0.166213768115942,0.46875,0.1598731884057971,1,0,0,0,0,0,0,0.5196306307041006
route_conflict_c72_r28_a052,r149_nonq2_full_conflict_invert,r149_nonq2_full,149,id06,2024-08-23,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4283197463768116,1.0458014687379178,0.401268115942029,0.9685235507246376,0.0769927536231884,0,0,1,0,0,0,0,0.5184946359150914
route_conflict_c72_r28_a052,r149_q3_s_stage_conflict_invert,r149_q3_s_stage,149,id06,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-1.4852337296558183e-06,3.088714054075143e-07,5.965058946762238e-07,1.0,1.0,1.0,0.7458,0.1976028571428571,0.1785714285714285,0.4611345714285715,0.4611345714285715,0.4145289855072463,1.045211652205343,0.3994565217391304,0.9026268115942028,0.0955615942028985,0,0,1,0,0,0,0,0.5172534674368305
route_conflict_c72_r28_a052,r101_full_state_conflict_invert,r101_full_state,101,id04,2024-10-24,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,3,0,3,-4.336656073694145e-06,2.2000685339827253e-05,3.522812570632739e-05,1.0,1.0,1.0,0.8650666666666668,-0.0127466666666667,0.8563809523809524,0.5266732952380953,0.6843005942857143,0.4438722826086957,0.918472553159245,0.3134057971014493,0.9891304347826086,0.1965579710144927,0,0,1,0,1,1,0,0.5161681691353948
route_conflict_c72_r28_a052,r146_full_state_conflict_invert,r146_full_state,146,id06,2024-08-20,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4921784420289855,1.1487463490143184,0.4759963768115942,0.9977355072463768,0.0615942028985507,0,0,0,1,0,0,0,0.5139223261529123
route_conflict_c72_r28_a052,r110_nonq2_full_conflict_invert,r110_nonq2_full,110,id05,2024-10-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,2,0,2,-1.2540458124026682e-05,1.0017378242379416e-05,1.5055073912235357e-05,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2476902173913043,0.5774866443269795,0.125,0.8591485507246377,0.154891304347826,0,0,0,1,0,0,1,0.5118559508479624
route_conflict_c72_r28_a052,r139_q1q3_subjective_conflict_invert,r139_q1q3_subjective,139,id06,2024-07-19,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-1.302283872154752e-05,7.189402990598901e-06,8.92755932300474e-06,1.0,1.0,1.0,0.784,-0.1154598857142857,0.9617142857142856,0.44296686857142864,0.44296686857142864,0.1469882246376811,0.5588573948159378,0.1195652173913043,0.3154438405797101,0.0480072463768115,0,0,1,0,0,0,0,0.511629788751478
route_conflict_c72_r28_a052,r146_nonq2_full_conflict_invert,r146_nonq2_full,146,id06,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4581567028985507,1.0946783170838648,0.4420289855072464,0.9685235507246376,0.0457427536231884,0,0,0,1,0,0,0,0.5108603696311732
route_conflict_c72_r28_a052,r136_full_state_conflict_invert,r136_full_state,136,id06,2024-07-16,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,1,0,1,-5.574314309542312e-06,1.2175363205690833e-06,1.5965626021016945e-06,1.0,1.0,1.0,0.7216285714285715,-0.0966108571428571,0.8822857142857143,0.47814422857142863,0.47814422857142863,0.4763451086956521,1.030390829937597,0.3867753623188406,0.9891304347826086,0.2105978260869565,0,0,0,0,0,0,1,0.5102245569342099
route_conflict_c72_r28_a052,r143_recovery_route_conflict_invert,r143_recovery_route,143,id06,2024-08-13,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,1.3497216993939212e-06,1.79524318619174e-07,6.319041760645451e-07,1.0,1.0,1.0,0.8541142857142858,0.0637723428571428,0.1785714285714285,0.46207152000000007,0.46207152000000007,0.4646286231884058,1.1906088308654,0.5058876811594203,0.6632699275362319,0.2803442028985507,1,0,0,0,0,0,0,0.5090246506167381
route_conflict_c72_r28_a052,r110_q3_s_stage_conflict_invert,r110_q3_s_stage,110,id05,2024-10-02,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,2,0,2,-1.2540458124026682e-05,1.0017378242379416e-05,1.5055073912235357e-05,1.0,1.0,1.0,0.6274714285714286,-0.12683399999999995,0.9265714285714286,0.4392712571428572,0.47316624,0.2052083333333333,0.4946430819399394,0.0932971014492753,0.7373188405797102,0.118659420289855,0,0,0,1,0,0,1,0.5080325812827451
route_conflict_c72_r28_a052,r146_q3_s_stage_conflict_invert,r146_q3_s_stage,146,id06,2024-08-20,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4257382246376812,1.049812054628568,0.4067028985507246,0.9026268115942028,0.056159420289855,0,0,0,1,0,0,0,0.507942706587695
route_conflict_c72_r28_a052,r146_s_stage_conflict_invert,r146_s_stage,146,id06,2024-08-20,s_stage,"S1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-2.599711601117163e-06,9.262889783924012e-09,5.011701972953649e-08,1.0,1.0,1.0,0.4641428571428571,0.1833594285714285,0.1785714285714285,0.4251408571428571,0.4251408571428571,0.4137862318840579,1.0514400022901715,0.4089673913043478,0.8054800724637681,0.0760869565217391,0,0,0,1,0,0,0,0.5068670272398689
