law_name,feature_view,group_mode,neighbors,weights,policy,param,switched_cells,active_subjects,mean_true_gain,gain_sum,positive_true_gain_rate
human_episode_context__target_episode_family__knn55_distance,human_episode_context,target_episode_family,55,distance,topfrac,0.2,147,10,-0.026419179339912724,-3.8836193629671705,0.5102040816326531
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,-0.02,681,10,-0.014100914007984347,-9.60272243943734,0.5022026431718062
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,-0.01,642,10,-0.011907650167782531,-7.644711407716385,0.5031152647975078
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.0,560,10,-0.012628198152990683,-7.071790965674782,0.4982142857142857
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.005,518,10,-0.01747713343909401,-9.053155121450697,0.48841698841698844
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.01,465,10,-0.018070684313749766,-8.402868205893641,0.4881720430107527
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.02,336,10,-0.01261237874142161,-4.237759257117661,0.49702380952380953
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.04,151,10,-0.01145103112689322,-1.7291057001608763,0.5231788079470199
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,threshold,0.08,23,7,-0.07093569252166565,-1.6315209279983098,0.43478260869565216
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.01,7,2,-0.016881394985757376,-0.11816976490030162,0.42857142857142855
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.02,15,5,-0.0886658988526246,-1.329988482789369,0.3333333333333333
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.03,22,7,-0.0832353957100708,-1.8311787056215576,0.4090909090909091
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.04,29,8,-0.0595374206675433,-1.7265851993587558,0.4482758620689655
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.06,44,10,-0.06361779275404945,-2.7991828811781763,0.45454545454545453
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.08,59,10,-0.04396385060262118,-2.59386718555465,0.4915254237288136
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.1,74,10,-0.022939989856333977,-1.6975592493687142,0.527027027027027
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.15,110,10,-0.01861574700612237,-2.0477321706734606,0.5181818181818182
human_episode_context__target_episode_family__knn55_uniform,human_episode_context,target_episode_family,55,uniform,topfrac,0.2,147,10,-0.012535185940802296,-1.8426723332979376,0.5238095238095238
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,-0.02,704,10,-0.022757526421059323,-16.021298600425762,0.48863636363636365
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,-0.01,679,10,-0.022556250307754627,-15.315693958965392,0.49189985272459497
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.0,640,10,-0.020999690825913967,-13.439802128584939,0.4953125
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.005,615,10,-0.023783948761341094,-14.627128488224773,0.4861788617886179
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.01,570,10,-0.02233213843320884,-12.72931890692904,0.4807017543859649
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.02,511,10,-0.021835491670215437,-11.157936243480089,0.48140900195694714
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.04,389,10,-0.026923617484840696,-10.47328720160303,0.45758354755784064
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,threshold,0.08,192,10,-0.016970449362160845,-3.2583262775348825,0.46875
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.01,7,3,-0.14507454856654295,-1.0155218399658006,0.14285714285714285
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.02,15,7,-0.09110618210426831,-1.3665927315640247,0.2
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.03,22,8,-0.04792510324210167,-1.0543522713262368,0.3181818181818182
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.04,29,9,-0.04039672222754861,-1.1715049445989096,0.3793103448275862
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.06,44,9,-0.03567042727094429,-1.5694987999215488,0.38636363636363635
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.08,59,9,-0.022086798839676628,-1.303121131540921,0.4406779661016949
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.1,74,10,-0.02211604987785517,-1.6365876909612826,0.44594594594594594
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.15,110,10,-0.027061413177863657,-2.9767554495650024,0.44545454545454544
human_episode_context__target_episode_family__knn7_distance,human_episode_context,target_episode_family,7,distance,topfrac,0.2,147,10,-0.014160758128679743,-2.081631444915922,0.46258503401360546
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,-0.02,708,10,-0.01922363405107338,-13.610332908159954,0.4971751412429379
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,-0.01,686,10,-0.01723655915500795,-11.824279580335453,0.5043731778425656
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.0,643,10,-0.01887489924402668,-12.136560213909156,0.5007776049766719
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.005,611,10,-0.020886861722364945,-12.761872512364981,0.4959083469721768
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.01,576,10,-0.021103997825043283,-12.155902747224932,0.4878472222222222
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.02,510,10,-0.0235587245896013,-12.014949540696664,0.4803921568627451
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.04,386,10,-0.02808702207224123,-10.841590519885115,0.4689119170984456
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,threshold,0.08,183,10,-0.019678756811657025,-3.6012124965332357,0.4808743169398907
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.01,7,4,-0.056134158910493226,-0.3929391123734526,0.2857142857142857
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.02,15,7,-0.0661333975454491,-0.9920009631817366,0.26666666666666666
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.03,22,8,-0.0356011387886726,-0.7832250533507972,0.3181818181818182
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.04,29,9,-0.03244032717480303,-0.9407694880692878,0.3793103448275862
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.06,44,9,-0.01065402942478943,-0.4687772946907349,0.4318181818181818
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.08,59,9,-0.014957719732377797,-0.88250546421029,0.4406779661016949
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.1,74,10,0.001473980462371284,0.10907455421547502,0.4864864864864865
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.15,110,10,-0.02324588786454623,-2.557047665100085,0.45454545454545453
human_episode_context__target_episode_family__knn7_uniform,human_episode_context,target_episode_family,7,uniform,topfrac,0.2,147,10,-0.01820494213533583,-2.676126493894367,0.46938775510204084
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,-0.02,699,10,-0.019645516513207548,-13.732216042732075,0.4864091559370529
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,-0.01,663,10,-0.019215535366448176,-12.739899947955141,0.49019607843137253
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.0,608,10,-0.020525295302396853,-12.479379543857286,0.4868421052631579
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.005,580,10,-0.019508215050331523,-11.314764729192284,0.4879310344827586
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.01,543,10,-0.02163537516891746,-11.748008716722182,0.48066298342541436
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.02,455,10,-0.02433519800704899,-11.07251509320729,0.4725274725274725
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.04,293,10,-0.03844348012875492,-11.26393967772519,0.4539249146757679
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,threshold,0.08,102,10,-0.04799204810255011,-4.8951889064601115,0.43137254901960786
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,topfrac,0.01,7,6,-0.03280537972365894,-0.2296376580656126,0.2857142857142857
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,topfrac,0.02,15,7,-0.038929919600199835,-0.5839487940029975,0.4
human_episode_context__target_expert_family__knn13_distance,human_episode_context,target_expert_family,13,distance,topfrac,0.03,22,8,-0.04092485151029802,-0.9003467332265565,0.36363636363636365
