hypothesis_id,mode,rep,null_selected_rows,null_avg_delta
H0067,subject,2,71,2.9728833914990973e-05
H0067,dateblock,0,71,2.00314618604984e-05
H0067,dateblock,1,71,-1.5329560035108113e-05
H0067,dateblock,2,71,2.9275318757898183e-05
H0068,row,0,25,-2.320359543477313e-05
H0068,row,1,25,1.493781876053371e-05
H0068,row,2,25,-2.0252396356567862e-05
H0068,subject,0,25,-4.1676326174307296e-05
H0068,subject,1,25,-2.6883953423739244e-07
H0068,subject,2,25,-1.3452146185785605e-05
H0068,dateblock,0,25,-3.626735059672948e-06
H0068,dateblock,1,25,-1.4838755869203707e-05
H0068,dateblock,2,25,-1.7872451789179982e-05
H0069,row,0,158,-1.3994777767659811e-05
H0069,row,1,158,-5.833454452933216e-05
H0069,row,2,158,3.7721656341060406e-06
H0069,subject,0,158,-3.3909974841098866e-05
H0069,subject,1,158,1.6206440401367203e-05
H0069,subject,2,158,3.307331006321615e-06
H0069,dateblock,0,158,8.460400795492223e-07
H0069,dateblock,1,158,6.14429956808564e-05
H0069,dateblock,2,158,1.2877049710647457e-05
H0070,row,0,158,1.330154700648441e-05
H0070,row,1,158,9.114448974589321e-06
H0070,row,2,158,-0.0001272995029720268
H0070,subject,0,158,-1.8708354735278445e-05
H0070,subject,1,158,-4.476406005486937e-06
H0070,subject,2,158,-3.9041342521636936e-05
H0070,dateblock,0,158,-4.611997949084743e-06
H0070,dateblock,1,158,-9.571546948790573e-06
H0070,dateblock,2,158,-5.962166388233185e-06
H0071,row,0,62,-2.465959067177398e-05
H0071,row,1,62,2.725164145014545e-05
H0071,row,2,62,1.4692732185656978e-05
H0071,subject,0,62,-9.279750766016657e-06
H0071,subject,1,62,-9.055738979196888e-06
H0071,subject,2,62,-1.6663163593308635e-05
H0071,dateblock,0,62,-1.3999354243740969e-06
H0071,dateblock,1,62,-4.6870069931693415e-05
H0071,dateblock,2,62,-2.807244264572672e-05
H0072,row,0,57,8.033299358308778e-06
H0072,row,1,57,1.4433365115405341e-05
H0072,row,2,57,-4.0803685071880825e-05
H0072,subject,0,57,-5.332521598275931e-06
H0072,subject,1,57,4.9311788523761e-06
H0072,subject,2,57,2.3265502905607547e-05
H0072,dateblock,0,57,-3.62628744583721e-05
H0072,dateblock,1,57,-4.450371664777166e-05
H0072,dateblock,2,57,-3.1876798212685806e-05
H0073,row,0,34,-4.568155444976217e-06
H0073,row,1,34,1.4210183587694452e-05
H0073,row,2,34,1.0746230206356258e-05
H0073,subject,0,34,1.9711853566364872e-05
H0073,subject,1,34,3.77577796228838e-06
H0073,subject,2,34,1.393451128826908e-05
H0073,dateblock,0,34,3.266804059878015e-06
H0073,dateblock,1,34,2.9328386883251944e-05
H0073,dateblock,2,34,-1.2371730647018782e-05
H0074,row,0,81,-3.283066669854829e-05
H0074,row,1,81,-1.411429910342115e-06
H0074,row,2,81,-1.071080198010734e-05
H0074,subject,0,81,3.282348324326987e-05
H0074,subject,1,81,2.2850767100504513e-05
H0074,subject,2,81,-5.231361362277833e-05
H0074,dateblock,0,81,5.2355801648197415e-06
H0074,dateblock,1,81,-6.100337710197955e-06
H0074,dateblock,2,81,1.306912672536237e-05
H0075,row,0,75,-7.619231619806263e-07
H0075,row,1,75,-8.602467072280183e-08
H0075,row,2,75,8.510034185249063e-06
H0075,subject,0,75,1.5260284219746266e-05
H0075,subject,1,75,1.300341078176312e-05
H0075,subject,2,75,1.5709968742974644e-05
H0075,dateblock,0,75,2.6066717433621846e-06
H0075,dateblock,1,75,2.1159700721724652e-06
H0075,dateblock,2,75,5.254746451687061e-06
H0076,row,0,37,4.462417837134662e-05
H0076,row,1,37,-3.522191947790954e-05
H0076,row,2,37,1.788324132377422e-05
H0076,subject,0,37,1.526444710300824e-05
H0076,subject,1,37,1.1887051770256313e-05
H0076,subject,2,37,-6.412699456080289e-07
H0076,dateblock,0,37,-9.848897802872048e-06
H0076,dateblock,1,37,-2.739442324831882e-06
H0076,dateblock,2,37,2.3019610746517797e-05
H0077,row,0,37,-9.014715118995842e-06
H0077,row,1,37,2.539419977939298e-05
H0077,row,2,37,1.0886662286599084e-05
H0077,subject,0,37,4.260362464917481e-05
H0077,subject,1,37,1.8289195110373179e-06
H0077,subject,2,37,-3.029524208810337e-05
H0077,dateblock,0,37,1.5115636911095196e-05
H0077,dateblock,1,37,-1.7723908100320136e-05
H0077,dateblock,2,37,-7.631358794393403e-06
H0078,row,0,71,1.4614413697176111e-05
H0078,row,1,71,8.08229652359678e-06
H0078,row,2,71,3.989397285866686e-05
H0078,subject,0,71,1.472973817946546e-06
H0078,subject,1,71,3.7336073521991646e-05
H0078,subject,2,71,2.917072463393499e-05
H0078,dateblock,0,71,1.6314410909488256e-05
H0078,dateblock,1,71,4.077532261307894e-05
H0078,dateblock,2,71,-8.757777985681849e-08
H0079,row,0,81,3.7829467677521777e-06
H0079,row,1,81,2.2495267705020607e-05
H0079,row,2,81,4.4748143297583325e-05
H0079,subject,0,81,3.109859804741799e-05
H0079,subject,1,81,6.894159454634303e-06
H0079,subject,2,81,-9.559038387412452e-06
H0079,dateblock,0,81,-3.1083260004128356e-06
H0079,dateblock,1,81,3.0676729577270656e-05
H0079,dateblock,2,81,1.0931676936143022e-05
H0080,row,0,81,-2.8718339218499542e-06
H0080,row,1,81,-5.787126682662091e-06
H0080,row,2,81,-4.932536106005912e-06
H0080,subject,0,81,4.558610938667278e-05
H0080,subject,1,81,-1.6423323654018732e-05
H0080,subject,2,81,7.837339626232827e-06
H0080,dateblock,0,81,2.2351471001591465e-05
H0080,dateblock,1,81,-2.6359656898839343e-05
H0080,dateblock,2,81,-1.8232059864858328e-05
H0081,row,0,45,5.4910122598320304e-06
H0081,row,1,45,2.891773789037978e-06
H0081,row,2,45,4.34848482444447e-05
H0081,subject,0,45,-1.3884361070631e-06
H0081,subject,1,45,8.208081192651044e-06
H0081,subject,2,45,-3.500402152927143e-05
H0081,dateblock,0,45,-3.63132329346697e-05
H0081,dateblock,1,45,-2.7441930036352988e-05
H0081,dateblock,2,45,-1.4427356605045371e-05
H0082,row,0,79,-1.4363345719865456e-05
H0082,row,1,79,-1.975053645731854e-05
H0082,row,2,79,3.6272328800060144e-05
H0082,subject,0,79,-1.7819211087367685e-05
H0082,subject,1,79,-5.882439457069238e-05
H0082,subject,2,79,-3.4456718027997096e-05
H0082,dateblock,0,79,-1.928915498901053e-05
H0082,dateblock,1,79,-6.473206372026671e-05
H0082,dateblock,2,79,-3.256001245645786e-05
H0083,row,0,47,-1.1106778229264119e-05
H0083,row,1,47,9.929585560760107e-06
H0083,row,2,47,7.433780569832986e-06
H0083,subject,0,47,1.1151970126435823e-05
H0083,subject,1,47,1.926484810854191e-07
H0083,subject,2,47,-6.623144947816402e-06
H0083,dateblock,0,47,-1.1806827838384282e-07
H0083,dateblock,1,47,1.0297261529218207e-06
H0083,dateblock,2,47,1.8282827059956466e-05
H0084,row,0,54,5.070350480953646e-06
H0084,row,1,54,1.6433884768948877e-06
H0084,row,2,54,-8.629793125181372e-07
H0084,subject,0,54,-1.82714051476218e-05
H0084,subject,1,54,-1.5509109221640084e-05
H0084,subject,2,54,-2.3063391697521324e-05
H0084,dateblock,0,54,4.4756993758207946e-06
H0084,dateblock,1,54,-1.1521684711421829e-05
H0084,dateblock,2,54,-2.344117505021562e-05
H0085,row,0,26,1.7574665308657027e-06
H0085,row,1,26,1.111355909510589e-06
H0085,row,2,26,5.758809846983364e-07
H0085,subject,0,26,-5.521271369875754e-06
H0085,subject,1,26,3.0578818356440274e-06
H0085,subject,2,26,8.595606448842614e-06
H0085,dateblock,0,26,-7.887234555773972e-07
H0085,dateblock,1,26,1.120697075333766e-06
H0085,dateblock,2,26,-2.4607960339250673e-06
H0086,row,0,51,-8.811337699200717e-08
H0086,row,1,51,-2.554455773047954e-06
H0086,row,2,51,-5.417005091101855e-07
H0086,subject,0,51,-1.4764266926973256e-05
H0086,subject,1,51,-1.3078671532303888e-05
H0086,subject,2,51,1.8317683810489597e-05
H0086,dateblock,0,51,-1.234295335697491e-05
H0086,dateblock,1,51,-1.127058099734923e-05
H0086,dateblock,2,51,-3.038524600186159e-05
H0087,row,0,71,-1.0701886618564505e-05
H0087,row,1,71,-3.6171947556003296e-05
H0087,row,2,71,-2.4103874036702483e-05
H0087,subject,0,71,2.080733011024407e-05
H0087,subject,1,71,3.4402723055154514e-05
H0087,subject,2,71,-3.1822040446862596e-05
H0087,dateblock,0,71,7.883064026792064e-06
H0087,dateblock,1,71,-3.3890513604260585e-06
H0087,dateblock,2,71,-6.437666748407814e-06
H0088,row,0,25,7.462697208391961e-06
H0088,row,1,25,-3.798180282790797e-05
H0088,row,2,25,1.3190346242619788e-05
H0088,subject,0,25,-9.40720091950702e-06
H0088,subject,1,25,1.3489491173256985e-05
H0088,subject,2,25,-1.3598888890872638e-05
H0088,dateblock,0,25,-1.2001389189257626e-05
H0088,dateblock,1,25,1.3178493711964176e-05
H0088,dateblock,2,25,-1.0920190647826036e-05
H0089,row,0,54,1.6028162347434063e-05
H0089,row,1,54,1.4988948584676167e-05
H0089,row,2,54,-1.6444526296240686e-05
H0089,subject,0,54,-1.6608721082199655e-05
H0089,subject,1,54,1.4960873883587283e-05
H0089,subject,2,54,7.523657231108157e-06
H0089,dateblock,0,54,-2.616538368311248e-05
H0089,dateblock,1,54,1.226386643511857e-05
H0089,dateblock,2,54,-3.460137544343336e-05
H0090,row,0,54,-8.272777198372682e-05
H0090,row,1,54,-3.0447296381949243e-06
H0090,row,2,54,-5.613180080332335e-05
H0090,subject,0,54,2.6088796437494786e-05
H0090,subject,1,54,4.1777649403641515e-05
H0090,subject,2,54,-1.2094176563876661e-06
H0090,dateblock,0,54,-2.755103697115888e-05
H0090,dateblock,1,54,-2.9109983500967426e-05
H0090,dateblock,2,54,-5.6016880135164674e-05
H0091,row,0,87,8.581745863177084e-06
H0091,row,1,87,-3.059448273490205e-05
H0091,row,2,87,-2.9804394549568867e-05
H0091,subject,0,87,-7.571903220021134e-06
H0091,subject,1,87,8.336173904891545e-06
H0091,subject,2,87,-1.2581035575056976e-05
H0091,dateblock,0,87,-5.963464675326587e-05
H0091,dateblock,1,87,-3.3906781752642266e-05
H0091,dateblock,2,87,-7.750861958551522e-05
H0092,row,0,79,-2.7065047147468746e-05
H0092,row,1,79,4.151457849556247e-05
H0092,row,2,79,4.165582178349347e-05
H0092,subject,0,79,-6.814293629265666e-05
H0092,subject,1,79,2.6977933522573943e-05
H0092,subject,2,79,1.5258036161522866e-05
H0092,dateblock,0,79,-2.479557858106227e-05
H0092,dateblock,1,79,-5.56096889037604e-05
H0092,dateblock,2,79,-7.622042264665849e-06
H0093,row,0,34,1.6124148113752457e-05
H0093,row,1,34,6.399686450524482e-06
H0093,row,2,34,-3.661122035448617e-05
H0093,subject,0,34,1.0734131673751454e-05
H0093,subject,1,34,1.198577834409639e-05
H0093,subject,2,34,-1.3534806803112694e-05
H0093,dateblock,0,34,1.2078830636474975e-05
H0093,dateblock,1,34,2.4906584130515525e-05
H0093,dateblock,2,34,1.2629434725313262e-05
H0094,row,0,113,4.35459240352951e-06
H0094,row,1,113,-4.465217031627536e-06
H0094,row,2,113,-7.514311206459254e-06
H0094,subject,0,113,-4.684597222858185e-05
H0094,subject,1,113,1.0517209131965764e-05
H0094,subject,2,113,1.4116517947819747e-05
H0094,dateblock,0,113,1.5470561238875594e-05
H0094,dateblock,1,113,-1.7405571514460652e-05
H0094,dateblock,2,113,-1.3820541028139828e-06
H0095,row,0,54,5.668884628834796e-06
H0095,row,1,54,9.355977206287455e-06
H0095,row,2,54,1.563343872650898e-05
H0095,subject,0,54,9.895424448253555e-06
H0095,subject,1,54,1.581756680689113e-06
H0095,subject,2,54,1.1058060310224533e-05
H0095,dateblock,0,54,-2.896732776583044e-06
H0095,dateblock,1,54,6.722132444487831e-06
H0095,dateblock,2,54,-1.3597216863236475e-07
H0096,row,0,71,-2.5680969196803537e-05
H0096,row,1,71,-2.7681142961920925e-05
H0096,row,2,71,2.239647542494757e-06
H0096,subject,0,71,9.17826220350153e-06
H0096,subject,1,71,1.4031210213750664e-05
H0096,subject,2,71,-1.8354514295323628e-05
H0096,dateblock,0,71,-5.7155425671121856e-05
H0096,dateblock,1,71,-4.2191998724431664e-05
H0096,dateblock,2,71,-4.3607741062648764e-05
H0097,row,0,71,-4.048111830964069e-05
H0097,row,1,71,3.1182715411321705e-06
H0097,row,2,71,1.352337064677236e-05
H0097,subject,0,71,2.4710939919637895e-05
H0097,subject,1,71,6.705737439600549e-06
H0097,subject,2,71,-1.6521434719911076e-05
H0097,dateblock,0,71,2.9601852691360554e-06
H0097,dateblock,1,71,-6.178495293439717e-05
H0097,dateblock,2,71,-2.538457689337631e-05
H0098,row,0,51,-5.671808665690662e-05
H0098,row,1,51,9.653117794320953e-06
H0098,row,2,51,2.49059480522572e-06
H0098,subject,0,51,-5.983344405449648e-05
H0098,subject,1,51,1.0592477237479152e-05
H0098,subject,2,51,-3.03617656414378e-05
H0098,dateblock,0,51,9.850543167078956e-06
H0098,dateblock,1,51,-3.0348381302336474e-05
H0098,dateblock,2,51,-5.706076095263739e-05
H0099,row,0,113,7.101671475646646e-05
H0099,row,1,113,1.773813517089176e-05
H0099,row,2,113,2.0836438816104025e-06
H0099,subject,0,113,3.0041999478734255e-05
H0099,subject,1,113,-6.488234005834256e-05
H0099,subject,2,113,2.1517646958720558e-05
H0099,dateblock,0,113,-6.718940359895438e-06
H0099,dateblock,1,113,-4.986113878233006e-05
H0099,dateblock,2,113,-2.6960989848130985e-05
H0100,row,0,113,-1.7380514235341598e-05
H0100,row,1,113,-3.258308376418589e-05
H0100,row,2,113,3.741396895749261e-05
H0100,subject,0,113,6.85710268715386e-06
H0100,subject,1,113,-4.7855023568843825e-05
H0100,subject,2,113,-1.7012990184262843e-05
H0100,dateblock,0,113,1.4335858023727925e-05
H0100,dateblock,1,113,-3.2533900417066166e-05
H0100,dateblock,2,113,3.398043111930722e-06
H0101,row,0,62,-1.9548225400422756e-05
H0101,row,1,62,-2.4646390641664708e-05
H0101,row,2,62,-2.7786233763197643e-05
H0101,subject,0,62,-4.3510533937657266e-05
H0101,subject,1,62,-2.669231759172769e-05
H0101,subject,2,62,-3.326160808174435e-06
H0101,dateblock,0,62,-3.063467744906293e-05
H0101,dateblock,1,62,-1.8071236099901064e-05
H0101,dateblock,2,62,-4.1444959188486144e-05
H0102,row,0,57,5.799706507003401e-06
H0102,row,1,57,2.2642533112510603e-05
H0102,row,2,57,3.225793562380908e-05
H0102,subject,0,57,3.967047763264591e-05
H0102,subject,1,57,6.454419682648507e-06
H0102,subject,2,57,-8.944596542864039e-06
H0102,dateblock,0,57,-1.946942745742742e-05
H0102,dateblock,1,57,-4.4179474242338107e-05
H0102,dateblock,2,57,1.0321333127170112e-05
H0103,row,0,25,7.747000951610537e-06
H0103,row,1,25,-3.3062859109944454e-06
H0103,row,2,25,2.49983256924299e-06
H0103,subject,0,25,-8.227843762612802e-07
H0103,subject,1,25,-1.8559359247722886e-06
H0103,subject,2,25,5.7423600331207145e-06
H0103,dateblock,0,25,3.945231310664794e-06
H0103,dateblock,1,25,5.232131016868947e-07
H0103,dateblock,2,25,5.456213098718416e-06
H0104,row,0,113,-3.4039084154681905e-05
H0104,row,1,113,6.168202816964631e-06
H0104,row,2,113,-8.309179223764337e-06
H0104,subject,0,113,-3.447040798225687e-05
H0104,subject,1,113,5.438215435886293e-05
H0104,subject,2,113,-4.882043103603121e-05
H0104,dateblock,0,113,-7.325424371447696e-05
H0104,dateblock,1,113,-8.944632705353802e-06
H0104,dateblock,2,113,-6.579680132583126e-05
H0105,row,0,26,5.377013410699179e-06
H0105,row,1,26,-7.540121390218916e-06
H0105,row,2,26,8.612963915449965e-07
H0105,subject,0,26,6.159446419244838e-06
H0105,subject,1,26,-8.570387397117279e-07
H0105,subject,2,26,3.0293031504868916e-06
H0105,dateblock,0,26,-2.9008646597586263e-06
H0105,dateblock,1,26,3.248817873614157e-07
H0105,dateblock,2,26,-3.909427388913006e-06
H0106,row,0,71,5.533916684338719e-06
H0106,row,1,71,1.3631561477097176e-05
H0106,row,2,71,4.2537322751414984e-06
H0106,subject,0,71,-4.763795997250355e-05
H0106,subject,1,71,-1.6503466791977956e-05
H0106,subject,2,71,2.2671258573831902e-05
H0106,dateblock,0,71,-3.616363806670856e-05
H0106,dateblock,1,71,-3.3444041179506434e-06
H0106,dateblock,2,71,-7.842933768026328e-06
H0107,row,0,25,4.728995315820447e-06
H0107,row,1,25,1.3558722811962092e-06
H0107,row,2,25,2.483085601945112e-06
H0107,subject,0,25,-1.3153272691512153e-06
H0107,subject,1,25,5.625615589362799e-06
H0107,subject,2,25,-1.5311551391870226e-06
H0107,dateblock,0,25,-3.3662879988628413e-06
H0107,dateblock,1,25,3.803282781737252e-06
H0107,dateblock,2,25,-8.270598033262708e-07
H0108,row,0,71,-4.9105756193995054e-06
H0108,row,1,71,-2.4624176116994387e-06
H0108,row,2,71,-1.3584128630463765e-06
H0108,subject,0,71,-8.596362033516762e-06
H0108,subject,1,71,-5.7642015355056846e-06
H0108,subject,2,71,-8.72141730494529e-08
H0108,dateblock,0,71,-5.56622838089658e-06
H0108,dateblock,1,71,-8.559398976957734e-06
H0108,dateblock,2,71,7.59502287222355e-07
H0109,row,0,113,4.006368234593928e-05
H0109,row,1,113,-2.2088903233540115e-05
H0109,row,2,113,4.234475150320531e-06
H0109,subject,0,113,3.1244598781243366e-05
H0109,subject,1,113,2.9523787513498553e-05
H0109,subject,2,113,3.225454446059293e-05
H0109,dateblock,0,113,-3.9617164429562736e-05
H0109,dateblock,1,113,-7.189834863001765e-06
H0109,dateblock,2,113,-2.9966034547832203e-05
H0110,row,0,113,-0.00012471161507558677
H0110,row,1,113,-3.5475480053144875e-05
H0110,row,2,113,-2.125161423523561e-05
H0110,subject,0,113,-5.6798360602840015e-05
H0110,subject,1,113,4.1851632967693075e-06
H0110,subject,2,113,2.302935926194652e-05
H0110,dateblock,0,113,-1.9257309545872735e-05
H0110,dateblock,1,113,-4.305170337550337e-05
H0110,dateblock,2,113,-3.300920276090642e-05
H0111,row,0,62,1.4435528399169324e-05
H0111,row,1,62,9.663071663741488e-06
H0111,row,2,62,1.2071154326662418e-05
H0111,subject,0,62,-9.823048085900151e-06
H0111,subject,1,62,1.7826662703087896e-05
H0111,subject,2,62,4.556303580772403e-06
H0111,dateblock,0,62,-2.0687663286198325e-05
H0111,dateblock,1,62,-2.3249895778266763e-05
H0111,dateblock,2,62,-1.5580241849323154e-06
H0112,row,0,79,-7.830602713537944e-06
H0112,row,1,79,6.816854898278254e-06
H0112,row,2,79,2.537311197004874e-05
H0112,subject,0,79,-2.1143625725714316e-05
H0112,subject,1,79,1.2942151667613275e-05
H0112,subject,2,79,-1.9772527390329372e-05
H0112,dateblock,0,79,-4.160489561408896e-05
H0112,dateblock,1,79,-2.3424035949401528e-05
H0112,dateblock,2,79,-8.96496400060187e-06
H0113,row,0,34,-1.7719218996751106e-07
H0113,row,1,34,-9.810287956487005e-08
H0113,row,2,34,1.7986796589961602e-06
H0113,subject,0,34,-8.332682012920151e-07
H0113,subject,1,34,6.259820315139355e-07
H0113,subject,2,34,2.6680667199819907e-06
H0113,dateblock,0,34,3.1123654469172645e-06
H0113,dateblock,1,34,-9.223167239305079e-07
H0113,dateblock,2,34,-2.2206566053829108e-06
H0114,row,0,81,-6.419235514551084e-07
H0114,row,1,81,-8.856981744567424e-06
H0114,row,2,81,1.9618627539517456e-05
H0114,subject,0,81,-7.5458211969065405e-06
H0114,subject,1,81,1.987166426312752e-05
H0114,subject,2,81,-2.2804451065159305e-05
H0114,dateblock,0,81,-3.917098787442306e-05
H0114,dateblock,1,81,-3.3885815280643206e-05
H0114,dateblock,2,81,-4.368247143880273e-05
H0115,row,0,26,-1.1051309044458913e-07
H0115,row,1,26,1.1115454602013518e-06
H0115,row,2,26,5.890225808324063e-07
H0115,subject,0,26,-4.1336091354126927e-07
H0115,subject,1,26,1.4917168513097177e-06
H0115,subject,2,26,-2.9049375982366175e-07
H0115,dateblock,0,26,1.529066361019703e-07
H0115,dateblock,1,26,1.176814817529704e-06
H0115,dateblock,2,26,-4.2883119359412695e-06
H0116,row,0,37,-9.732091585730867e-06
H0116,row,1,37,-2.3527825907395097e-05
H0116,row,2,37,-1.8309155275283542e-06
H0116,subject,0,37,4.249192624064561e-06
H0116,subject,1,37,-4.367244112082902e-06
H0116,subject,2,37,3.000122987277058e-06
H0116,dateblock,0,37,-3.5126882580468835e-06
H0116,dateblock,1,37,9.03648147207589e-06
H0116,dateblock,2,37,-1.5113090807863869e-05
H0117,row,0,37,5.616652130732526e-06
H0117,row,1,37,-5.519944230931298e-06
H0117,row,2,37,5.365900028038638e-07
H0117,subject,0,37,1.1289847629300316e-05
H0117,subject,1,37,-1.1464294270363905e-06
H0117,subject,2,37,8.664791165680835e-06
H0117,dateblock,0,37,-1.7734317667557762e-05
H0117,dateblock,1,37,-3.172848728312046e-05
H0117,dateblock,2,37,-2.6670804691537925e-05
H0118,row,0,25,-1.6797211660818608e-05
H0118,row,1,25,-3.989839954144844e-06
H0118,row,2,25,1.2784821980585991e-05
H0118,subject,0,25,-1.2691022101841734e-06
H0118,subject,1,25,-9.509053865828986e-06
H0118,subject,2,25,-1.646239961413137e-05
H0118,dateblock,0,25,-1.550700966766544e-05
H0118,dateblock,1,25,-3.9755336705279775e-06
H0118,dateblock,2,25,-7.736420917162517e-06
H0119,row,0,81,1.7682671639621145e-05
H0119,row,1,81,1.5068244521966081e-05
H0119,row,2,81,2.2727258306437317e-05
H0119,subject,0,81,-2.233304870511074e-05
H0119,subject,1,81,-2.384677208187085e-05
H0119,subject,2,81,-2.095008409254202e-05
H0119,dateblock,0,81,-1.9813662519583372e-05
H0119,dateblock,1,81,-1.6780730406679714e-05
H0119,dateblock,2,81,-3.759702505213368e-05
H0120,row,0,81,2.508669554558405e-05
H0120,row,1,81,7.216379058741773e-06
H0120,row,2,81,2.683929833558761e-05
H0120,subject,0,81,-1.4290497452737008e-05
H0120,subject,1,81,2.8830736048143374e-05
H0120,subject,2,81,1.2744878898252734e-05
H0120,dateblock,0,81,-2.0324939736765045e-05
H0120,dateblock,1,81,-4.1590848403038794e-05
H0120,dateblock,2,81,-2.4429492368379987e-05
H0121,row,0,62,6.068339672986637e-05
H0121,row,1,62,-1.9057933177174156e-05
H0121,row,2,62,2.2104242754873935e-05
H0121,subject,0,62,-6.000067035542417e-06
H0121,subject,1,62,2.0242281154621652e-05
H0121,subject,2,62,-3.2764555449957784e-05
