candidate_id,file,resolved_path,family,route_public,public_rows,public_mode,alpha_public,route_private,private_rows,private_mode,alpha_private,target_group,row_route_score,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,world_cell_delta_vs_h012,posterior_delta_vs_h012,memory_delta_vs_h012,route_delta_vs_h012,row_route_complete_rate,pre_h024_proxy_score
h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.18_all_e98ea518,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.18_all_e98ea518.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.18_all_e98ea518.csv,private_memory_route,h012,0,all,0.0,memory_state,25,all,0.18,all,-0.00024186125517249713,175,25,0.0018434169991324743,0.06955119470822713,0.011660560135085181,1.71390532999785,0.00013392942209371753,0.0002342744429684689,-0.0037372638938128213,0.00014261378059709907,1.0,1.4519114411441145
h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.18_all_8c4edac9.csv,private_memory_route,h012,0,all,0.0,memory,10,support,0.18,all,-7.412113994286435e-05,54,10,0.0006482100948177727,0.05114656248293886,0.004402177268798328,0.7625593218613655,5.910404347283579e-05,0.0001100264225888745,-0.001813678936945592,6.199968714904052e-05,0.9,1.4931930693069306
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.18_all_d6d023d8.csv,private_memory_route,h012,0,all,0.0,memory_state,10,support,0.18,all,-8.249298966629734e-05,54,10,0.0006189109103495853,0.06955119470822713,0.004077478860323217,0.7491058366697394,6.099620497708795e-05,0.00012157331951491554,-0.0016238700727477695,5.789650801805718e-05,0.9,1.496273377337734
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.35_all_145ea29f,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.35_all_145ea29f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.35_all_145ea29f.csv,private_memory_route,h012,0,all,0.0,memory_state,10,all,0.35,all,-0.00048820627660519777,70,10,0.0014804414366785252,0.13477133957263432,0.009027375566422325,1.4565946824133862,0.00026743937891988913,0.0003502321972749169,-0.0030649691523397557,0.00029246387782645066,1.0,1.5203107810781078
h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.35_all_1f66712f,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.35_all_1f66712f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.35_all_1f66712f.csv,private_memory_route,h012,0,all,0.0,memory,10,all,0.35,all,-0.0005136389871560462,70,10,0.001588228885249337,0.09954479298200125,0.009836153807358167,1.4827542369526627,0.0002877506808593472,0.0003419873632481738,-0.003415670547452428,0.00033438608074154463,1.0,1.5222359735973598
h040_private_memory_route_h012_p0_all_a0_memory_v25_support_b0.18_all_991339cd,submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_support_b0.18_all_991339cd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_support_b0.18_all_991339cd.csv,private_memory_route,h012,0,all,0.0,memory,25,support,0.18,all,-0.00022969357856554687,129,25,0.0015605869225429852,0.05212564887717275,0.010677598190490559,1.796803249909857,0.00012317052866303696,0.00022855012922548226,-0.003917785585898288,0.00013906186362378574,0.96,1.525151265126513
h040_private_memory_route_h012_p0_all_a0_memory_state_v25_support_b0.18_all_59ad3544,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_support_b0.18_all_59ad3544.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_support_b0.18_all_59ad3544.csv,private_memory_route,h012,0,all,0.0,memory_state,25,support,0.18,all,-0.0002315000878684144,129,25,0.0014658478849160445,0.06955119470822713,0.009872321904804126,1.71390532999785,0.0001235852358206359,0.0002342744429684689,-0.00355750668463397,0.0001297458564730951,0.96,1.526443894389439
h040_private_memory_route_h012_p0_all_a0_memory_state_v45_all_b0.18_all_f6196448,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v45_all_b0.18_all_f6196448.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v45_all_b0.18_all_f6196448.csv,private_memory_route,h012,0,all,0.0,memory_state,45,all,0.18,all,-0.0005956570849850025,315,45,0.003535897204754832,0.06955119470822713,0.02462472388662447,1.7224017123327382,0.000267406627836211,0.0005151905840042753,-0.00817932385680121,0.00029350631018405066,1.0,1.5537816281628163
h040_private_memory_route_h012_p0_all_a0_memory_v45_all_b0.18_all_c92857dd,submission_h040_private_memory_route_h012_p0_all_a0_memory_v45_all_b0.18_all_c92857dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v45_all_b0.18_all_c92857dd.csv,private_memory_route,h012,0,all,0.0,memory,45,all,0.18,all,-0.0006878329021973918,315,45,0.003841853096672471,0.05212564887717275,0.027084546320641285,1.796803249909857,0.00030687372632739893,0.0005763489166875102,-0.00911193826379353,0.0003453295200924448,1.0,1.5725110011001102
h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.18_all_275c875c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.18_all_275c875c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.18_all_275c875c.csv,private_memory_route,h012,0,all,0.0,e247,25,all,0.18,all,-0.00037698616653567316,129,25,0.00039284469362759004,0.04484269115138917,0.0030959524504729106,1.4677836997869775,9.721438857322832e-05,0.0005113151293376877,-0.0001875504184481641,9.686777557179122e-05,0.96,1.5859323432343233
h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.18_all_275c875c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.18_all_275c875c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.18_all_275c875c.csv,private_memory_route,h012,0,all,0.0,e247,25,support,0.18,all,-0.0003769861665356732,129,25,0.00039284469362759,0.04484269115138917,0.0030959524504729106,1.4677836997869775,9.721438857322836e-05,0.0005113151293376877,-0.0001875504184481641,9.686777557179123e-05,0.96,1.5866749174917492
h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.18_all_6f40102c.csv,private_memory_route,h012,0,all,0.0,e247,10,all,0.18,all,-0.00031723573132825904,54,10,0.00016982982105321202,0.04484269115138917,0.0010581669197847613,0.3622184576954588,7.439434277247721e-05,0.00045840057757958033,9.065126678108878e-05,6.75240525162183e-05,0.9,1.5929455445544554
h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.18_all_6f40102c.csv,private_memory_route,h012,0,all,0.0,e247,10,support,0.18,all,-0.0003172357313282591,54,10,0.00016982982105321202,0.04484269115138917,0.0010581669197847613,0.3622184576954588,7.439434277247725e-05,0.00045840057757958033,9.065126678108881e-05,6.752405251621833e-05,0.9,1.593688118811881
h040_private_memory_route_h012_p0_all_a0_memory_state_v70_all_b0.18_all_84bbf06e,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v70_all_b0.18_all_84bbf06e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v70_all_b0.18_all_84bbf06e.csv,private_memory_route,h012,0,all,0.0,memory_state,70,all,0.18,all,-0.0009043150643664494,490,70,0.0053745922173107225,0.06955119470822713,0.04251920229973172,1.855940684459613,0.00039371469593004046,0.0007411642446041808,-0.013248980515830152,0.0004353744377747654,1.0,1.6040291529152917
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.35_all_f20f739f,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.35_all_f20f739f.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_support_b0.35_all_f20f739f.csv,private_memory_route,h012,0,all,0.0,memory_state,10,support,0.35,all,-0.00046105612689327535,54,10,0.0012582530352733482,0.13477133957263432,0.007928431117295147,1.4565946824133862,0.0002377487531362763,0.0003502321972749169,-0.0029624347682255265,0.00027062578211321233,0.9,1.618468096809681
h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.35_all_4d69b669,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.35_all_4d69b669.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_support_b0.35_all_4d69b669.csv,private_memory_route,h012,0,all,0.0,memory,10,support,0.35,all,-0.0004801032266863746,54,10,0.0013327130408805625,0.09954479298200125,0.008559789133774535,1.4827542369526627,0.000252754189966013,0.0003419873632481738,-0.003291404752498512,0.00030822900243619456,0.9,1.6198707370737075
h040_private_memory_route_h012_p0_all_a0_memory_v70_all_b0.18_all_83aafaca,submission_h040_private_memory_route_h012_p0_all_a0_memory_v70_all_b0.18_all_83aafaca.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v70_all_b0.18_all_83aafaca.csv,private_memory_route,h012,0,all,0.0,memory,70,all,0.18,all,-0.0010838004562027308,490,70,0.005865444825700108,0.05212564887717275,0.04671417199643492,1.8660041117404873,0.00047215512275060854,0.0008627534254383922,-0.014712282283572868,0.0005234224276686694,1.0,1.6263063806380638
h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.35_all_e98388d5,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.35_all_e98388d5.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v25_all_b0.35_all_e98388d5.csv,private_memory_route,h012,0,all,0.0,memory_state,25,all,0.35,all,-0.0010794296185426893,175,25,0.0037199160792818005,0.13477133957263432,0.02267331137377675,3.3325936972180417,0.0005145636455222522,0.0007515487564245562,-0.0068304139810164985,0.0006254371253779019,1.0,1.6271039603960396
h040_private_memory_route_h012_p0_all_a0_memory_state_v45_support_b0.18_all_19c9c66e,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v45_support_b0.18_all_19c9c66e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v45_support_b0.18_all_19c9c66e.csv,private_memory_route,h012,0,all,0.0,memory_state,45,support,0.18,all,-0.0005859702244637008,234,45,0.002825578890590586,0.06955119470822713,0.0210094676001159,1.7224017123327382,0.00025901122784878147,0.0005151905840042753,-0.007800937517200195,0.0002741182458263392,0.9555555555555556,1.6320819581958195
h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.35_all_5a37d7f4,submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.35_all_5a37d7f4.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v25_all_b0.35_all_5a37d7f4.csv,private_memory_route,h012,0,all,0.0,memory,25,all,0.35,all,-0.0011567843494445986,175,25,0.004002110031892524,0.10986369848868593,0.024614259255993705,3.4937840970469445,0.0005586386192060734,0.000771485617425233,-0.007504482127528763,0.0007067203156484943,1.0,1.634419691969197
h040_private_memory_route_h012_p0_all_a0_e247_v45_all_b0.18_all_99107f0d,submission_h040_private_memory_route_h012_p0_all_a0_e247_v45_all_b0.18_all_99107f0d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v45_all_b0.18_all_99107f0d.csv,private_memory_route,h012,0,all,0.0,e247,45,all,0.18,all,-0.0006116188644199311,234,45,0.0007284220485348832,0.04484269115138917,0.00645236710271311,1.4677836997869775,0.00020673369794885001,0.0006686965703506139,-0.00036894809445386554,0.000186707360750506,0.9555555555555556,1.6363173817381738
h040_private_memory_route_h012_p0_all_a0_e247_v45_support_b0.18_all_99107f0d,submission_h040_private_memory_route_h012_p0_all_a0_e247_v45_support_b0.18_all_99107f0d.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v45_support_b0.18_all_99107f0d.csv,private_memory_route,h012,0,all,0.0,e247,45,support,0.18,all,-0.0006116188644199313,234,45,0.0007284220485348829,0.04484269115138917,0.006452367102713109,1.4677836997869775,0.00020673369794885007,0.0006686965703506139,-0.00036894809445386554,0.00018670736075050603,0.9555555555555556,1.6370599559955994
h040_private_memory_route_h012_p0_all_a0_memory_v45_support_b0.18_all_61636024,submission_h040_private_memory_route_h012_p0_all_a0_memory_v45_support_b0.18_all_61636024.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v45_support_b0.18_all_61636024.csv,private_memory_route,h012,0,all,0.0,memory,45,support,0.18,all,-0.0006712264829662485,234,45,0.0030674641278140412,0.05212564887717275,0.0230613627611456,1.796803249909857,0.0002929727138449214,0.0005763489166875102,-0.008673899383076236,0.00032028567087556,0.9555555555555556,1.6491061606160613
h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.55_all_1514bb8e,submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.55_all_1514bb8e.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_state_v10_all_b0.55_all_1514bb8e.csv,private_memory_route,h012,0,all,0.0,memory_state,10,all,0.55,all,-0.0014217364701809008,70,10,0.002443798088397928,0.2079371209535249,0.014185875890092231,2.288934500935322,0.000750892681485113,0.0008346071817025201,-0.004400620501973835,0.0008333964823565994,1.0,1.657934543454345
h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.55_all_0b784ae8,submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.55_all_0b784ae8.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_memory_v10_all_b0.55_all_0b784ae8.csv,private_memory_route,h012,0,all,0.0,memory,10,all,0.55,all,-0.001555102026854375,70,10,0.0026526079193011738,0.17370821989747454,0.015456813125848547,2.3300423723541854,0.0008346191408462828,0.0008573187477098966,-0.0048570469560799846,0.0009729027999866381,1.0,1.6651677667766775
h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.35_all_ced6acd9,submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.35_all_ced6acd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_support_b0.35_all_ced6acd9.csv,private_memory_route,h012,0,all,0.0,e247,25,support,0.35,all,-0.000957370382708416,129,25,0.0007641078720031327,0.08616142380893999,0.0060199075425862066,2.8540238606968984,0.00022182996093732946,0.0011644535483868541,-0.0003334998864924079,0.00022178246127852496,0.96,1.672758525852585
h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.35_all_ced6acd9,submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.35_all_ced6acd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v25_all_b0.35_all_ced6acd9.csv,private_memory_route,h012,0,all,0.0,e247,25,all,0.35,all,-0.000957370382708416,129,25,0.0007641078720031328,0.08616142380893999,0.0060199075425862066,2.8540238606968984,0.00022182996093732946,0.0011644535483868541,-0.00033349988649240787,0.000221782461278525,0.96,1.6729510451045102
h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.35_all_e109ef62,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.35_all_e109ef62.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_all_b0.35_all_e109ef62.csv,private_memory_route,h012,0,all,0.0,e247,10,all,0.35,all,-0.000808985252060591,54,10,0.00032961641955134914,0.08616142380893999,0.0020575467884703653,0.7043136677411646,0.00016727141459945305,0.0010391098847040204,0.0001948460355805455,0.00015316964961409855,0.9,1.6737073707370738
h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.35_all_e109ef62,submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.35_all_e109ef62.csv,/Users/kbsoo/Downloads/cl2/hitl/h040_discrete_route_assignment_jepa/submission_h040_private_memory_route_h012_p0_all_a0_e247_v10_support_b0.35_all_e109ef62.csv,private_memory_route,h012,0,all,0.0,e247,10,support,0.35,all,-0.000808985252060591,54,10,0.0003296164195513491,0.08616142380893999,0.002057546788470365,0.7043136677411646,0.00016727141459945305,0.0010391098847040204,0.0001948460355805455,0.00015316964961409855,0.9,1.6737073707370738
