q_source,row_prior,subset_size,label_mode,best_mae,median_mae,best_spearman,n_particles
joint_hard_mid,h030_score_memory_public_combo,190,map,0.010440243308734675,0.011194478564601087,0.8721804511266182,8
h017joint,h035_route_translator_score,155,map,0.010441096066958425,0.011343881579256376,0.903759398494996,8
joint_hard_mid,h035_route_translator_score,95,map,0.010446867649307736,0.012577649573005112,0.7954887218034157,8
h018hard,h035_score_public_row_subset,190,map,0.010451007302413221,0.010828124151428408,0.9007518796980075,8
joint_hard_mid,h035_score_public_row_subset,190,map,0.010456568267050608,0.011360613219931277,0.8571428571416766,8
h018hard,h035_score_public_row_subset,70,map,0.010462162074215275,0.012948719201139778,0.921804511276926,8
posterior_vector_mid,h035_score_identity_combo,70,map,0.010470860556969976,0.012918890211114878,0.8812030075175833,8
h012posterior,h030_score_no_h012_combo,190,map,0.010483149850853407,0.011586338916408149,0.8766917293221008,8
posterior_vector_mid,h030_score_memory_public_combo,125,map,0.010483171266545759,0.011886711977160833,0.8195488721793224,8
h015feedback,h035_route_translator_score,125,map,0.010484725819509527,0.011570750457287973,0.8842105263145716,8
posterior_vector_mid,h030_score_joint_vector_row,125,map,0.01048847893174555,0.012517420134225802,0.8857142857130658,8
joint_hard_mid,h035_score_identity_combo,125,map,0.010506006053588184,0.012226593112860604,0.8330827067657699,8
h015feedback,h035_score_public_row_subset,155,map,0.010518399110874446,0.011110075031436833,0.914285714284455,8
h012posterior,h030_score_identity_combo,190,map,0.01051864487400473,0.011051295585047954,0.8706766917281241,8
h017joint,h035_score_identity_combo,190,map,0.010519061880797407,0.011386770171069266,0.8676691729311359,8
posterior_vector_mid,h035_route_translator_score,190,map,0.010524449222327167,0.011121038299651585,0.8496240601492058,8
h015feedback,h030_score_public_row_subset,190,map,0.010524930768103978,0.010762683028002387,0.8917293233070425,8
h017joint,h030_score_identity_combo,70,map,0.010543890611371181,0.012817629946285304,0.914285714284455,8
h012posterior,h030_score_public_row_subset,190,map,0.010556914802618214,0.01122935495365528,0.8827067669160775,8
joint_hard_mid,h035_score_identity_combo,190,map,0.010559256315793335,0.011341682758590342,0.86917293232963,8
h018hard,h030_score_joint_vector_row,95,map,0.010560305931553169,0.012311534187687542,0.8451127819537232,8
posterior_vector_mid,h035_score_public_row_subset,190,map,0.0105633427115065,0.011019054997241703,0.8932330827055367,8
posterior_vector_mid,h035_score_public_row_subset,155,map,0.010563426339485312,0.011578717265827619,0.816541353382334,8
h018hard,h030_score_public_row_subset,190,map,0.010565838707126646,0.011327535688093988,0.8180451127808283,8
h012posterior,h030_score_identity_combo,70,map,0.010610907241863188,0.012931411001498114,0.903759398494996,8
h018hard,h035_route_translator_score,125,map,0.010614452477033406,0.01239344513737901,0.8135338345853457,8
h012posterior,h035_route_translator_score,125,map,0.010616932853294092,0.012273827018619971,0.88721804511156,8
h015feedback,h030_score_public_row_subset,155,map,0.010619955655750801,0.011410313755918455,0.9067669172919842,8
posterior_vector_mid,h030_score_no_h012_combo,190,map,0.010635736584276247,0.011056763316153843,0.8030075187958865,8
h020vector,h030_score_no_h012_combo,95,map,0.01063919437588844,0.013466976983401251,0.8947368421040309,8
h012posterior,h030_score_memory_public_combo,155,map,0.010648874257275608,0.011350744655035336,0.8481203007507113,8
h017joint,h035_score_public_row_subset,155,map,0.010654990985725157,0.011739499592501831,0.8706766917281242,8
h017joint,h030_score_joint_vector_row,155,map,0.0106590583118977,0.011279468106628217,0.8661654135326416,8
h020vector,h030_score_memory_public_combo,95,map,0.010666822147230203,0.012554352085104241,0.8556390977431821,8
joint_hard_mid,h035_score_public_row_subset,155,map,0.010673297818362421,0.0119042155671288,0.8496240601492058,8
h017joint,h035_score_public_row_subset,70,map,0.010691257143650679,0.013852756041420895,0.914285714284455,8
h020vector,h030_score_identity_combo,190,map,0.010694408445747882,0.011597611852105082,0.8706766917281241,8
joint_hard_mid,h030_score_joint_vector_row,155,map,0.010694522631585764,0.012126739456415072,0.8827067669160775,8
h018hard,h035_score_identity_combo,70,map,0.010694779288220548,0.014841038259929735,0.8766917293221008,8
h012posterior,h030_score_public_row_subset,155,map,0.010696169964488028,0.012304194129662265,0.8646616541341474,8
h018hard,h030_score_no_h012_combo,125,map,0.010714369583299382,0.012578744629835725,0.8992481202995134,8
posterior_vector_mid,h035_route_translator_score,125,map,0.010718185601503807,0.011948458610883981,0.8015037593973923,8
joint_hard_mid,h030_score_identity_combo,125,map,0.010728752571727873,0.012946460455091912,0.8285714285702873,8
posterior_vector_mid,h030_score_memory_public_combo,190,map,0.010732788048671272,0.011405593519840425,0.8616541353371592,8
h012posterior,h035_score_public_row_subset,190,map,0.010738749835592223,0.011093081608162665,0.8661654135326415,8
h020vector,h035_route_translator_score,190,map,0.010739435900592837,0.011492444594597619,0.8721804511266182,8
h015feedback,h035_score_identity_combo,125,map,0.010747557626794677,0.011934616330760577,0.8661654135326416,8
posterior_vector_mid,h030_score_identity_combo,190,map,0.010761474579841102,0.011960378647140245,0.8601503759386651,8
h017joint,h030_score_public_row_subset,125,map,0.01076486576190458,0.01256611735940653,0.8165413533823339,8
posterior_vector_mid,h035_score_identity_combo,190,map,0.010768801694166805,0.011516830532264462,0.8541353383446884,8
h012posterior,h030_score_no_h012_combo,95,map,0.010769825327877012,0.012140104589151185,0.8706766917281241,8
joint_hard_mid,h035_route_translator_score,125,map,0.010770259049067522,0.012099638056280277,0.9037593984949958,8
h017joint,h035_score_public_row_subset,95,map,0.010793693946225568,0.011864451390926622,0.9052631578934899,8
posterior_vector_mid,h030_score_identity_combo,95,map,0.01079616474122787,0.013706992412243083,0.8135338345853457,8
joint_hard_mid,h030_score_identity_combo,190,map,0.010803590755739443,0.01135034570096419,0.8706766917281241,8
joint_hard_mid,h030_score_no_h012_combo,190,map,0.010809119423831535,0.01130573858044185,0.8571428571416766,8
h017joint,h030_score_identity_combo,95,map,0.010819886353939972,0.013088736389656018,0.8827067669160775,8
h020vector,h030_score_joint_vector_row,95,map,0.010833198423171557,0.012578311787913472,0.8601503759386651,8
h012posterior,h035_route_translator_score,190,map,0.010836967764841766,0.01136327239574416,0.8616541353371592,8
h012posterior,h035_score_public_row_subset,155,map,0.010865780663347119,0.011846403343497063,0.8842105263145716,8
h017joint,h030_score_identity_combo,125,map,0.01086980163030948,0.012079770561089723,0.8466165413522175,8
h012posterior,h035_score_public_row_subset,125,map,0.010881598138967833,0.013098518359314342,0.8827067669160774,8
posterior_vector_mid,h030_score_identity_combo,70,map,0.010896859810661382,0.01416004889638937,0.8857142857130659,8
h020vector,h035_score_identity_combo,190,map,0.01090556256339059,0.011441053744340481,0.8842105263145716,8
posterior_vector_mid,h030_score_no_h012_combo,155,map,0.010911390734212285,0.01232925732508202,0.8947368421040308,8
h018hard,h030_score_public_row_subset,125,map,0.010923187715995195,0.011789487546993509,0.8812030075175833,8
h020vector,h030_score_memory_public_combo,125,map,0.010924295141068673,0.012231660864316107,0.8586466165401708,8
h018hard,h030_score_memory_public_combo,155,map,0.010926884037675045,0.011488747493920476,0.8541353383446884,8
h017joint,h030_score_joint_vector_row,95,map,0.010930018198522304,0.01240136688054037,0.7308270676681663,8
h017joint,h035_score_identity_combo,70,map,0.010941855673390987,0.01412518169074643,0.7954887218034157,8
h015feedback,h035_route_translator_score,155,map,0.010964774542497554,0.01159238203094724,0.8842105263145716,8
h017joint,h030_score_public_row_subset,155,map,0.010966888587417388,0.012111020106566629,0.8781954887205948,8
h018hard,h035_route_translator_score,95,map,0.010972503701488494,0.012135317407725657,0.8796992481190891,8
h017joint,h030_score_joint_vector_row,125,map,0.010992739247966479,0.012062299499275906,0.8511278195476999,8
h018hard,h030_score_public_row_subset,155,map,0.010994450244303868,0.01196816403294608,0.88721804511156,8
h020vector,h030_score_identity_combo,70,map,0.011016682319171248,0.013645064796423058,0.8421052631567348,8
joint_hard_mid,h030_score_no_h012_combo,125,map,0.011019620631552655,0.012310181370402767,0.8481203007507117,8
posterior_vector_mid,h035_score_identity_combo,95,map,0.011023154381386076,0.013518586791392314,0.8676691729311357,8
posterior_vector_mid,h030_score_public_row_subset,70,map,0.011035952058235274,0.013382678893691415,0.8330827067657699,8
joint_hard_mid,h030_score_no_h012_combo,155,map,0.011053411864966358,0.012683987361496181,0.8857142857130659,8
h017joint,h030_score_no_h012_combo,95,map,0.011071280852824713,0.012306580487324529,0.8240601503748047,8
h012posterior,h030_score_identity_combo,95,map,0.01107342756652422,0.012628842654600625,0.8706766917281241,8
joint_hard_mid,h030_score_no_h012_combo,95,map,0.011074346772354441,0.013076412016222807,0.789473684209439,8
posterior_vector_mid,h030_score_public_row_subset,155,map,0.011075112131555941,0.011596747550934133,0.86917293232963,8
h012posterior,h030_score_identity_combo,155,map,0.011077025234984801,0.0116272722742164,0.8676691729311359,8
h012posterior,h030_score_public_row_subset,125,map,0.011081429404463248,0.012393112352250334,0.8887218045100541,8
h020vector,h035_route_translator_score,125,map,0.01109648469343588,0.01343380675900116,0.8481203007507115,8
h020vector,h030_score_public_row_subset,190,map,0.011104812060282087,0.011816659541829618,0.8766917293221008,8
h017joint,h030_score_no_h012_combo,125,map,0.011111314195626523,0.012078516335431902,0.9082706766904782,8
h017joint,h035_score_public_row_subset,125,map,0.011111707999254533,0.012085685074281198,0.8466165413522175,8
h012posterior,h035_score_identity_combo,155,map,0.01112568231989086,0.01242379690048523,0.8661654135326415,8
joint_hard_mid,h035_score_public_row_subset,95,map,0.011130775152777925,0.012640044436743957,0.8571428571416765,8
joint_hard_mid,h035_route_translator_score,155,map,0.011146388501088237,0.011761020059086724,0.8827067669160775,8
joint_hard_mid,h035_score_identity_combo,70,map,0.01114833220982134,0.013763155808151864,0.9097744360889725,8
h020vector,h035_score_identity_combo,70,map,0.01116649072695391,0.013624568997349562,0.8616541353371592,8
joint_hard_mid,h030_score_public_row_subset,95,map,0.011177273833413784,0.012076426338967074,0.9067669172919842,8
h020vector,h030_score_no_h012_combo,70,map,0.011178803256688638,0.014643265418529627,0.8992481202995134,8
joint_hard_mid,h030_score_public_row_subset,125,map,0.011184287341276541,0.012493164695340779,0.8586466165401707,8
h018hard,h030_score_no_h012_combo,70,map,0.011186666970880506,0.01339931349870736,0.8932330827055367,8
h020vector,h030_score_public_row_subset,155,map,0.011192943340895194,0.012174518601781325,0.8511278195476998,8
h020vector,h030_score_no_h012_combo,190,map,0.011197144222057172,0.011497169450617802,0.8556390977431825,8
h020vector,h030_score_no_h012_combo,155,map,0.01120871741577439,0.012728197214094062,0.8541353383446882,8
h020vector,h030_score_public_row_subset,125,map,0.011261266070459436,0.012544465618639755,0.8857142857130659,8
joint_hard_mid,h035_score_identity_combo,95,map,0.011261280906314272,0.012982630788350777,0.8616541353371592,8
joint_hard_mid,h030_score_public_row_subset,155,map,0.011264155322772355,0.011974717719315627,0.8511278195477,8
h017joint,h035_route_translator_score,125,map,0.011293580497553187,0.012171149905271933,0.879699248119089,8
h018hard,h030_score_joint_vector_row,125,map,0.011305099745252137,0.012015583939254794,0.8736842105251125,8
h020vector,h030_score_joint_vector_row,125,map,0.011306292391531868,0.012391108614448101,0.8796992481190892,8
h020vector,h030_score_joint_vector_row,190,map,0.011324663994798779,0.011642388843149484,0.8030075187958865,8
h012posterior,h030_score_no_h012_combo,125,map,0.011327383737145624,0.01263000916847927,0.9157894736829492,8
h020vector,h035_score_identity_combo,155,map,0.011338064504029919,0.01228462004627734,0.8661654135326416,8
posterior_vector_mid,h030_score_memory_public_combo,155,map,0.011348735301221635,0.011758870829856213,0.8601503759386651,8
h012posterior,h030_score_no_h012_combo,70,map,0.011368794022681705,0.012690999611168024,0.9052631578934899,8
h012posterior,h035_score_public_row_subset,95,map,0.011378924143865238,0.012850746754337145,0.8601503759386651,8
h020vector,h030_score_identity_combo,125,map,0.011380693903361628,0.01258165866273005,0.8736842105251125,8
h018hard,h030_score_identity_combo,155,map,0.011393675549957214,0.012677760988552495,0.8706766917281241,8
h015feedback,h030_score_identity_combo,155,map,0.011394836832954672,0.011633963206549976,0.8947368421040308,8
posterior_vector_mid,h030_score_joint_vector_row,95,map,0.01139796699999705,0.01350419551676044,0.8932330827055367,8
joint_hard_mid,h035_score_identity_combo,155,map,0.011408077606020747,0.0123480218228171,0.8060150375928749,8
posterior_vector_mid,h030_score_no_h012_combo,125,map,0.011441954972801642,0.012623949212713738,0.8586466165401707,8
h020vector,h030_score_joint_vector_row,155,map,0.011452448860714762,0.012085580352313531,0.9007518796980075,8
h018hard,h030_score_identity_combo,125,map,0.011453541041833357,0.0119935348778312,0.9082706766904783,8
joint_hard_mid,h030_score_identity_combo,155,map,0.011458529652721214,0.012844954318572592,0.8120300751868516,8
posterior_vector_mid,h030_score_public_row_subset,125,map,0.011485319285259418,0.012900039084417073,0.8812030075175833,8
h018hard,h030_score_identity_combo,70,map,0.011500260639273048,0.013842981190850517,0.8827067669160773,8
posterior_vector_mid,h030_score_identity_combo,155,map,0.011506301345962219,0.01285866169769053,0.86917293232963,8
joint_hard_mid,h035_score_public_row_subset,70,map,0.011552741732368907,0.01278359891320818,0.9082706766904782,8
h018hard,h035_score_public_row_subset,125,map,0.01159047909289326,0.01263395714764392,0.8857142857130659,8
h018hard,h035_score_identity_combo,155,map,0.011614441786634988,0.012232352986705063,0.807518796991369,8
h012posterior,h030_score_public_row_subset,70,map,0.011625727277408893,0.013608591122589693,0.8736842105251125,8
h020vector,h035_score_public_row_subset,155,map,0.011654067027625201,0.01245680809637045,0.8706766917281241,8
posterior_vector_mid,h035_score_identity_combo,155,map,0.01165808736896921,0.012473209186877249,0.8616541353371592,8
h017joint,h030_score_public_row_subset,95,map,0.011667695590322779,0.012574611157976416,0.8977443609010193,8
h020vector,h030_score_identity_combo,155,map,0.011668238574919155,0.013206240339041251,0.8631578947356533,8
h017joint,h035_score_identity_combo,95,map,0.011676103441049667,0.013934318650804,0.8601503759386651,8
h012posterior,h035_score_public_row_subset,70,map,0.011689873039180324,0.013251722646210084,0.8796992481190892,8
h020vector,h030_score_public_row_subset,70,map,0.011700783578386813,0.013945910903003577,0.903759398494996,8
