candidate_id,file,resolved_path,high_n,low_n,alpha_high,alpha_mid,alpha_low,changed_cells_vs_h057,changed_rows_vs_h057,changed_cells_vs_h042,changed_rows_vs_h042,q2_changed_vs_h057,posterior_delta_vs_h057,route_energy,route_split_score,high_route_score_mean,low_route_score_mean,high_rows,low_rows,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057
h060_routecore_hi8_lo22_ah1p65_am1p15_al0p0_4cbceb9c,submission_h060_routecore_hi8_lo22_ah1p65_am1p15_al0p0_4cbceb9c.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo22_ah1p65_am1p15_al0p0_4cbceb9c.csv,8,22,1.65,1.15,0.0,180,30,138,23,0,6.993380991915377e-05,0.27701583293249965,0.2641469422704974,0.7787698412698414,0.3533189033189033,"150,148,146,151,149,35,70,158","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi15_lo22_ah1p85_am1p15_al0p0_808557d2,submission_h060_routecore_hi15_lo22_ah1p85_am1p15_al0p0_808557d2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo22_ah1p85_am1p15_al0p0_808557d2.csv,15,22,1.85,1.15,0.0,222,37,138,23,0,0.00010171925213764421,0.2872533376088932,0.2641119557708671,0.7143915343915345,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",37,0,37,37,37,37,37
h060_routecore_hi12_lo18_ah2p15_am1p15_al0p0_722f12da,submission_h060_routecore_hi12_lo18_ah2p15_am1p15_al0p0_722f12da.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo18_ah2p15_am1p15_al0p0_722f12da.csv,12,18,2.15,1.15,0.0,180,30,162,27,0,0.00011517075087641437,0.2974911816578482,0.2633609287459335,0.7373677248677248,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi15_lo15_ah2p15_am0p85_al0p0_b452d5e8,submission_h060_routecore_hi15_lo15_ah2p15_am0p85_al0p0_b452d5e8.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah2p15_am0p85_al0p0_b452d5e8.csv,15,15,2.15,0.85,0.0,270,45,180,30,0,0.00012110670908571652,0.29013624338624344,0.2632160901159567,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo10_ah2p15_am0p85_al0p0_a92dd88d,submission_h060_routecore_hi26_lo10_ah2p15_am0p85_al0p0_a92dd88d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo10_ah2p15_am0p85_al0p0_a92dd88d.csv,26,10,2.15,0.85,0.0,270,45,210,35,0,0.00015394356488940275,0.3051841676841678,0.2628306921861485,0.6409035409035411,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo22_ah1p45_am0p85_al0p0_13392ae1,submission_h060_routecore_hi8_lo22_ah1p45_am0p85_al0p0_13392ae1.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo22_ah1p45_am0p85_al0p0_13392ae1.csv,8,22,1.45,0.85,0.0,270,45,138,23,0,6.273682456126028e-05,0.26188868847202185,0.26240238092822954,0.7787698412698414,0.3533189033189033,"150,148,146,151,149,35,70,158","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo12_ah2p15_am1p15_al0p0_723a2815,submission_h060_routecore_hi26_lo12_ah2p15_am1p15_al0p0_723a2815.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo12_ah2p15_am1p15_al0p0_723a2815.csv,26,12,2.15,1.15,0.0,228,38,198,33,0,0.00015662577479003126,0.3104014832903723,0.26212070247239094,0.6409035409035411,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","61,56,136,3,196,110,27,225,78,242,97,50",38,0,38,38,38,38,38
h060_routecore_hi18_lo12_ah2p15_am0p85_al0p0_b7b6e485,submission_h060_routecore_hi18_lo12_ah2p15_am0p85_al0p0_b7b6e485.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo12_ah2p15_am0p85_al0p0_b7b6e485.csv,18,12,2.15,0.85,0.0,270,45,198,33,0,0.00011429993149736362,0.2853930041152264,0.2616720363114655,0.6938051146384481,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo22_ah1p65_am0p85_al0p0_9040c2a9,submission_h060_routecore_hi12_lo22_ah1p65_am0p85_al0p0_9040c2a9.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo22_ah1p65_am0p85_al0p0_9040c2a9.csv,12,22,1.65,0.85,0.0,270,45,138,23,0,7.728425848663178e-05,0.26712729143284697,0.26080368994413006,0.7373677248677248,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo12_ah2p15_am0p85_al0p0_d4fe7f3d,submission_h060_routecore_hi30_lo12_ah2p15_am0p85_al0p0_d4fe7f3d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah2p15_am0p85_al0p0_d4fe7f3d.csv,30,12,2.15,0.85,0.0,270,45,198,33,0,0.00017570725772453333,0.3133592592592593,0.2607768481287286,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo18_ah2p15_am1p15_al0p0_7279337f,submission_h060_routecore_hi8_lo18_ah2p15_am1p15_al0p0_7279337f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo18_ah2p15_am1p15_al0p0_7279337f.csv,8,18,2.15,1.15,0.0,156,26,162,27,0,9.421264411713093e-05,0.2875061728395062,0.26055956343778797,0.7787698412698414,0.32797619047619053,"150,148,146,151,149,35,70,158","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",26,0,26,26,26,26,26
h060_routecore_hi8_lo18_ah1p85_am0p85_al0p0_f7307559,submission_h060_routecore_hi8_lo18_ah1p85_am0p85_al0p0_f7307559.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo18_ah1p85_am0p85_al0p0_f7307559.csv,8,18,1.85,0.85,0.0,270,45,162,27,0,7.079798503195622e-05,0.26346384479717816,0.2601887918321587,0.7787698412698414,0.32797619047619053,"150,148,146,151,149,35,70,158","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo10_ah2p15_am0p85_al0p0_7ed6ba71,submission_h060_routecore_hi30_lo10_ah2p15_am0p85_al0p0_7ed6ba71.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo10_ah2p15_am0p85_al0p0_7ed6ba71.csv,30,10,2.15,0.85,0.0,270,45,210,35,0,0.00017302316481904167,0.3109816284538507,0.25966074098890113,0.6118915343915344,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo22_ah1p85_am0p85_al0p0_e21f6903,submission_h060_routecore_hi22_lo22_ah1p85_am0p85_al0p0_e21f6903.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah1p85_am0p85_al0p0_e21f6903.csv,22,22,1.85,0.85,0.0,270,45,138,23,0,0.00011774082918691864,0.2849717813051148,0.25963359158726307,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo18_ah2p15_am1p15_al0p0_317c6cda,submission_h060_routecore_hi10_lo18_ah2p15_am1p15_al0p0_317c6cda.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo18_ah2p15_am1p15_al0p0_317c6cda.csv,10,18,2.15,1.15,0.0,168,28,162,27,0,0.00010952503286476567,0.2919207231040564,0.2591106243242832,0.7558730158730159,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",28,0,28,28,28,28,28
h060_routecore_hi22_lo22_ah1p85_am1p15_al0p0_73ee0c42,submission_h060_routecore_hi22_lo22_ah1p85_am1p15_al0p0_73ee0c42.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo22_ah1p85_am1p15_al0p0_73ee0c42.csv,22,22,1.85,1.15,0.0,264,44,138,23,0,0.00011748987181259274,0.2849717813051148,0.25908487488652954,0.6683982683982685,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",44,0,44,44,44,44,44
h060_routecore_hi18_lo18_ah1p85_am0p85_al0p0_e3259060,submission_h060_routecore_hi18_lo18_ah1p85_am0p85_al0p0_e3259060.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo18_ah1p85_am0p85_al0p0_e3259060.csv,18,18,1.85,0.85,0.0,270,45,162,27,0,8.901390591642411e-05,0.2707134038800706,0.2588768680993513,0.6938051146384481,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo12_ah2p15_am1p15_al0p0_c5702329,submission_h060_routecore_hi30_lo12_ah2p15_am1p15_al0p0_c5702329.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo12_ah2p15_am1p15_al0p0_c5702329.csv,30,12,2.15,1.15,0.0,252,42,198,33,0,0.00017570603068395307,0.3133592592592593,0.25877742483780136,0.6118915343915344,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","61,56,136,3,196,110,27,225,78,242,97,50",42,0,42,42,42,42,42
h060_routecore_hi22_lo10_ah2p15_am0p85_al0p0_a02841ec,submission_h060_routecore_hi22_lo10_ah2p15_am0p85_al0p0_a02841ec.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo10_ah2p15_am0p85_al0p0_a02841ec.csv,22,10,2.15,0.85,0.0,270,45,210,35,0,0.00013777453864516342,0.2930994869328204,0.2583454537695936,0.6683982683982685,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo15_ah2p15_am0p85_al0p0_d19a1682,submission_h060_routecore_hi12_lo15_ah2p15_am0p85_al0p0_d19a1682.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo15_ah2p15_am0p85_al0p0_d19a1682.csv,12,15,2.15,0.85,0.0,270,45,180,30,0,0.00010665336930648639,0.2780813492063492,0.2579542656323006,0.7373677248677248,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo12_ah2p15_am1p15_al0p0_efbe2c68,submission_h060_routecore_hi22_lo12_ah2p15_am1p15_al0p0_efbe2c68.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo12_ah2p15_am1p15_al0p0_efbe2c68.csv,22,12,2.15,1.15,0.0,204,34,198,33,0,0.0001402039484313944,0.3010789375233821,0.2578497484272934,0.6683982683982685,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi10_lo22_ah1p65_am1p15_al0p0_d1da4a2e,submission_h060_routecore_hi10_lo22_ah1p65_am1p15_al0p0_d1da4a2e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo22_ah1p65_am1p15_al0p0_d1da4a2e.csv,10,22,1.65,1.15,0.0,192,32,138,23,0,7.468141070365863e-05,0.2710531024531025,0.25728617275571625,0.7558730158730159,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",32,0,32,32,32,32,32
h060_routecore_hi26_lo10_ah2p15_am1p15_al0p0_10110aa2,submission_h060_routecore_hi26_lo10_ah2p15_am1p15_al0p0_10110aa2.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo10_ah2p15_am1p15_al0p0_10110aa2.csv,26,10,2.15,1.15,0.0,216,36,210,35,0,0.00015393976600919235,0.3051841676841678,0.2568324776598474,0.6409035409035411,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","136,3,196,110,27,225,78,242,97,50",36,0,36,36,36,36,36
h060_routecore_hi12_lo18_ah1p85_am0p85_al0p0_8f8a6d42,submission_h060_routecore_hi12_lo18_ah1p85_am0p85_al0p0_8f8a6d42.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo18_ah1p85_am0p85_al0p0_8f8a6d42.csv,12,18,1.85,0.85,0.0,270,45,162,27,0,8.069285486078659e-05,0.2647398589065255,0.25681421712195585,0.7373677248677248,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi30_lo10_ah2p15_am1p15_al0p0_4c82e8f9,submission_h060_routecore_hi30_lo10_ah2p15_am1p15_al0p0_4c82e8f9.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo10_ah2p15_am1p15_al0p0_4c82e8f9.csv,30,10,2.15,1.15,0.0,240,40,210,35,0,0.00017302002190311416,0.3109816284538507,0.2563288848260537,0.6118915343915344,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
h060_routecore_hi15_lo18_ah1p85_am0p85_al0p0_814bdb02,submission_h060_routecore_hi15_lo18_ah1p85_am0p85_al0p0_814bdb02.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo18_ah1p85_am0p85_al0p0_814bdb02.csv,15,18,1.85,0.85,0.0,270,45,162,27,0,8.852367256029225e-05,0.2679146384479718,0.2563085123446345,0.7143915343915345,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo18_ah1p85_am0p85_al0p0_57e69a3f,submission_h060_routecore_hi10_lo18_ah1p85_am0p85_al0p0_57e69a3f.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo18_ah1p85_am0p85_al0p0_57e69a3f.csv,10,18,1.85,0.85,0.0,270,45,162,27,0,7.907956475683431e-05,0.2633942680776014,0.25622687264188926,0.7558730158730159,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi26_lo8_ah2p15_am0p85_al0p0_1a4f4c23,submission_h060_routecore_hi26_lo8_ah2p15_am0p85_al0p0_1a4f4c23.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi26_lo8_ah2p15_am0p85_al0p0_1a4f4c23.csv,26,8,2.15,0.85,0.0,270,45,222,37,0,0.00015061968167151552,0.2955688509021843,0.25477760051657206,0.6409035409035411,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo22_ah1p65_am0p85_al0p0_afd1a76e,submission_h060_routecore_hi15_lo22_ah1p65_am0p85_al0p0_afd1a76e.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo22_ah1p65_am0p85_al0p0_afd1a76e.csv,15,22,1.65,0.85,0.0,270,45,138,23,0,8.175314230884911e-05,0.2631818288707178,0.25475785198555867,0.7143915343915345,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi22_lo18_ah1p85_am0p85_al0p0_3c11a634,submission_h060_routecore_hi22_lo18_ah1p85_am0p85_al0p0_3c11a634.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah1p85_am0p85_al0p0_3c11a634.csv,22,18,1.85,0.85,0.0,270,45,162,27,0,0.00010316304928104092,0.2730941558441559,0.25460752268206666,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi12_lo22_ah1p65_am1p15_al0p0_cdbe6092,submission_h060_routecore_hi12_lo22_ah1p65_am1p15_al0p0_cdbe6092.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi12_lo22_ah1p65_am1p15_al0p0_cdbe6092.csv,12,22,1.65,1.15,0.0,204,34,138,23,0,7.582934391647811e-05,0.26712729143284697,0.2541541664587689,0.7373677248677248,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91,135,121","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",34,0,34,34,34,34,34
h060_routecore_hi30_lo8_ah2p15_am0p85_al0p0_726e2ec7,submission_h060_routecore_hi30_lo8_ah2p15_am0p85_al0p0_726e2ec7.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi30_lo8_ah2p15_am0p85_al0p0_726e2ec7.csv,30,8,2.15,0.85,0.0,270,45,222,37,0,0.00016969928160126546,0.3038835390946502,0.2541248767420554,0.6118915343915344,0.26304563492063493,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167,93,44,10,216,152,194,174,98","196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi15_lo15_ah2p15_am1p15_al0p0_eb6215f1,submission_h060_routecore_hi15_lo15_ah2p15_am1p15_al0p0_eb6215f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi15_lo15_ah2p15_am1p15_al0p0_eb6215f1.csv,15,15,2.15,1.15,0.0,180,30,180,30,0,0.00011972201005294725,0.29013624338624344,0.25386689866135825,0.7143915343915345,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi8_lo22_ah1p45_am1p15_al0p0_4c079007,submission_h060_routecore_hi8_lo22_ah1p45_am1p15_al0p0_4c079007.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo22_ah1p45_am1p15_al0p0_4c079007.csv,8,22,1.45,1.15,0.0,180,30,138,23,0,6.034915526587081e-05,0.26188868847202185,0.2535245854970626,0.7787698412698414,0.3533189033189033,"150,148,146,151,149,35,70,158","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi18_lo18_ah1p85_am1p15_al0p0_65ac6edf,submission_h060_routecore_hi18_lo18_ah1p85_am1p15_al0p0_65ac6edf.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo18_ah1p85_am1p15_al0p0_65ac6edf.csv,18,18,1.85,1.15,0.0,216,36,162,27,0,8.87586614257696e-05,0.2707134038800706,0.2529968330099589,0.6938051146384481,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",36,0,36,36,36,36,36
h060_routecore_hi10_lo22_ah1p45_am0p85_al0p0_10c8a7bd,submission_h060_routecore_hi10_lo22_ah1p45_am0p85_al0p0_10c8a7bd.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo22_ah1p45_am0p85_al0p0_10c8a7bd.csv,10,22,1.45,0.85,0.0,270,45,138,23,0,6.487671845689658e-05,0.2531618085618086,0.2526697508870672,0.7558730158730159,0.3533189033189033,"150,148,146,151,149,35,70,158,103,91","44,10,216,152,194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi8_lo15_ah2p15_am0p85_al0p0_6c9e4c7b,submission_h060_routecore_hi8_lo15_ah2p15_am0p85_al0p0_6c9e4c7b.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi8_lo15_ah2p15_am0p85_al0p0_6c9e4c7b.csv,8,15,2.15,0.85,0.0,270,45,180,30,0,8.662801727243874e-05,0.263284318048207,0.2525691499301608,0.7787698412698414,0.3095502645502645,"150,148,146,151,149,35,70,158","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi10_lo15_ah2p15_am0p85_al0p0_03ef25aa,submission_h060_routecore_hi10_lo15_ah2p15_am0p85_al0p0_03ef25aa.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi10_lo15_ah2p15_am0p85_al0p0_03ef25aa.csv,10,15,2.15,0.85,0.0,270,45,180,30,0,0.00010193805498004416,0.2702732216343328,0.25236233579371203,0.7558730158730159,0.3095502645502645,"150,148,146,151,149,35,70,158,103,91","168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo10_ah2p15_am0p85_al0p0_6f76796d,submission_h060_routecore_hi18_lo10_ah2p15_am0p85_al0p0_6f76796d.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo10_ah2p15_am0p85_al0p0_6f76796d.csv,18,10,2.15,0.85,0.0,270,45,210,35,0,0.00011161583859198299,0.2747581324710955,0.2522986883328635,0.6938051146384481,0.2746825396825397,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","136,3,196,110,27,225,78,242,97,50",45,0,45,45,45,45,45
h060_routecore_hi18_lo12_ah2p15_am1p15_al0p0_6c624f56,submission_h060_routecore_hi18_lo12_ah2p15_am1p15_al0p0_6c624f56.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi18_lo12_ah2p15_am1p15_al0p0_6c624f56.csv,18,12,2.15,1.15,0.0,180,30,198,33,0,0.00011404336475984156,0.2853930041152264,0.2517926226781009,0.6938051146384481,0.28994708994708995,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144","61,56,136,3,196,110,27,225,78,242,97,50",30,0,30,30,30,30,30
h060_routecore_hi22_lo18_ah1p85_am1p15_al0p0_461665d6,submission_h060_routecore_hi22_lo18_ah1p85_am1p15_al0p0_461665d6.csv,/Users/kbsoo/Downloads/cl2/hitl/h060_routecore_state_split_jepa/submission_h060_routecore_hi22_lo18_ah1p85_am1p15_al0p0_461665d6.csv,22,18,1.85,1.15,0.0,240,40,162,27,0,0.00010290968840886983,0.2730941558441559,0.25139326895865377,0.6683982683982685,0.32797619047619053,"150,148,146,151,149,35,70,158,103,91,135,121,101,226,143,139,48,144,163,164,235,167","194,174,98,168,203,0,61,56,136,3,196,110,27,225,78,242,97,50",40,0,40,40,40,40,40
