variant,family,file,basename,source_id,source_family,gate,q2_scale,s1_scale,move_l1,move_l2,changed_cells_1e12,changed_rows_1e12,non_q2s1_l1,all_cos_e323_bad_vs_e247,all_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,s1_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_benefit_abs_wmean,s1_benefit_abs_wmean,q2_danger_abs_wmean,s1_danger_abs_wmean,q2_base_action_abs_spearman,s1_base_action_abs_spearman,q2_benefit_minus_danger,s1_benefit_minus_danger,l1_Q1,signed_sum_Q1,changed_Q1,l1_Q2,signed_sum_Q2,changed_Q2,l1_Q3,signed_sum_Q3,changed_Q3,l1_S1,signed_sum_S1,changed_S1,l1_S2,signed_sum_S2,changed_S2,l1_S3,signed_sum_S3,changed_S3,l1_S4,signed_sum_S4,changed_S4,q2_weight_nonzero,s1_weight_nonzero,q2_weight_mean,s1_weight_mean
h002_e371_identity_q21p08_s11p15_fc4bf0_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_identity_q21p08_s11p15_fc4bf0_benefit_floor050_q21p0_s11p0_2544f7e2.csv,submission_h002_e371_identity_q21p08_s11p15_fc4bf0_benefit_floor050_q21p0_s11p0_2544f7e2.csv,e371_identity_q21p08_s11p15_fc4bf0,q2_rowwise_safety_lifestyle_gate,benefit_floor050,1.0,1.0,0.1631475876983844,0.034721864252526186,194.0,168.0,0.0,-0.030426971614726406,-0.010886284210519011,-0.021845177116334172,0.5832758351617571,-0.0859538324368734,-0.08634390824967925,0.42857100579478374,0.224858479946697,0.5432013136389248,0.6652400077200112,0.7253942897917096,0.6023500641205598,0.999954572249052,0.998779525021751,-0.18219297615278485,0.06288994359945144,0.0,0.0,0.0,0.06274718966167563,0.049134848945850074,34.0,0.0,0.0,0.0,0.10040039803670878,-0.010974988661208558,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e371_identity_q21p08_s11p15_fc4bf0_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_identity_q21p08_s11p15_fc4bf0_danger_veto25_q21p0_s11p0_11677187.csv,submission_h002_e371_identity_q21p08_s11p15_fc4bf0_danger_veto25_q21p0_s11p0_11677187.csv,e371_identity_q21p08_s11p15_fc4bf0,q2_rowwise_safety_lifestyle_gate,danger_veto25,1.0,1.0,0.1568730145172677,0.037223131253547835,194.0,168.0,0.0,-0.029848042432175776,-0.013670570866247213,-0.03425693779538723,0.47062153749379676,-0.08563675097888444,-0.08572127970368122,0.4300958300784772,0.23731552756961463,0.6130268715284553,0.6877731707734694,0.6472880180355409,0.5525545082487671,0.9996646999334807,0.9912399703541394,-0.03426114650708567,0.13521866252470238,0.0,0.0,0.0,0.05460982538919991,0.04026380779942946,34.0,0.0,0.0,0.0,0.10226318912806781,-0.010142163889241442,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_all_q21p0_s11p0_18447fc9.csv,submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_all_q21p0_s11p0_18447fc9.csv,e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6,q2_rowwise_safety_lifestyle_gate,all,1.0,1.0,0.20088481894267823,0.041967377558996294,194.0,168.0,0.0,-0.02606818486536435,-0.0016453210494030287,-0.016722071378471867,0.5758645099283048,-0.07588088559882482,-0.06320046219889408,0.429653721262495,0.197475314012705,0.5294867704347272,0.597874404934569,0.7378874784358084,0.6247447915091499,0.9999999999999999,1.0,-0.20840070800108113,-0.02687038657458085,0.0,0.0,0.0,0.0752173725818736,0.06161406506358015,34.0,0.0,0.0,0.0,0.12566744636080462,-0.0143154785069156,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_benefit_floor050_q21p0_s11p0_5067d2b0.csv,submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_benefit_floor050_q21p0_s11p0_5067d2b0.csv,e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6,q2_rowwise_safety_lifestyle_gate,benefit_floor050,1.0,1.0,0.1579223861721265,0.03411793130158969,194.0,168.0,0.0,-0.030965569649663315,-0.012491876216751189,-0.022725750125733857,0.5640803860115036,-0.0859538324368734,-0.08634390824967925,0.43059851940277166,0.224858479946697,0.5664850680924929,0.6652400077200112,0.7102125310422615,0.6023500641205598,0.999943756117874,0.998779525021751,-0.14372746294976857,0.06288994359945144,0.0,0.0,0.0,0.05752198813541772,0.04458438885024531,34.0,0.0,0.0,0.0,0.10040039803670878,-0.010974988661208558,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_danger_veto25_q21p0_s11p0_18e0abb2.csv,submission_h002_e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6_danger_veto25_q21p0_s11p0_18e0abb2.csv,e371_transfer_floor0_35_g0_7_q21p08_s11p15_2116c6,q2_rowwise_safety_lifestyle_gate,danger_veto25,1.0,1.0,0.15446400264341364,0.03710889860298297,194.0,168.0,0.0,-0.029939923924765053,-0.014157028704363162,-0.03398073221843682,0.46068559161889355,-0.08563675097888444,-0.08572127970368122,0.4306926125327038,0.23731552756961463,0.6268678459956073,0.6877731707734694,0.6380091630588567,0.5525545082487671,0.9996646999334807,0.9912399703541394,-0.01114131706324939,0.13521866252470238,0.0,0.0,0.0,0.052200813515345834,0.038597505997052396,34.0,0.0,0.0,0.0,0.10226318912806781,-0.010142163889241442,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_all_q21p0_s11p0_95c5b77a.csv,submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_all_q21p0_s11p0_95c5b77a.csv,e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d,q2_rowwise_safety_lifestyle_gate,all,1.0,1.0,0.19038163499713268,0.040278164774304334,194.0,168.0,0.0,-0.02503577125716237,-0.0005528237289071046,-0.0164968717435134,0.5593652419720683,-0.07588088559868066,-0.06320046219878005,0.43009454113149176,0.197475314012705,0.532759842148623,0.5978744049345435,0.7347792599085812,0.6247447915091067,0.9999999999999999,1.0,-0.20201941775995813,-0.0268703865745632,0.0,0.0,0.0,0.07454903226451758,0.06032193081198031,34.0,0.0,0.0,0.0,0.11583260273261513,-0.013195136710714858,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_benefit_floor050_q21p0_s11p0_69cd1a25.csv,submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_benefit_floor050_q21p0_s11p0_69cd1a25.csv,e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d,q2_rowwise_safety_lifestyle_gate,benefit_floor050,1.0,1.0,0.14967585704474565,0.03263021790607775,194.0,168.0,0.0,-0.029843504115821123,-0.011070287862924225,-0.02275208118980752,0.5474814277856159,-0.08595383243667128,-0.086343908249479,0.4308137735493287,0.224858479946697,0.5700871412145911,0.6652400077199748,0.7064816164635794,0.6023500641205125,0.999939429665403,0.998779525021751,-0.1363944752489883,0.06288994359946232,0.0,0.0,0.0,0.05713288146304728,0.043587024541431006,34.0,0.0,0.0,0.0,0.09254297558169838,-0.010116076505109445,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_danger_veto25_q21p0_s11p0_3850a4d4.csv,submission_h002_e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d_danger_veto25_q21p0_s11p0_3850a4d4.csv,e371_badtop0_7_weaktransfer_damp45_q21p08_s11p06_4e445d,q2_rowwise_safety_lifestyle_gate,danger_veto25,1.0,1.0,0.14668201367548347,0.03565587865644148,194.0,168.0,0.0,-0.02872140221964411,-0.012511224618387851,-0.034620514675089496,0.45257026560658437,-0.08563675097869636,-0.08572127970349759,0.4316722122415854,0.23731552756961463,0.6296502716426597,0.6877731707734276,0.6350205762938931,0.5525545082487243,0.9997101276844285,0.9912399703541394,-0.0053703046512333374,0.13521866252470327,0.0,0.0,0.0,0.052422030653051156,0.03819492920051391,34.0,0.0,0.0,0.0,0.09425998302243233,-0.009348429323987694,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_all_q21p0_s11p0_e9aaa075.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_all_q21p0_s11p0_e9aaa075.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295,q2_rowwise_safety_lifestyle_gate,all,1.0,1.0,0.18731271328742782,0.040121300297296984,194.0,168.0,0.0,-0.02513365500329515,-0.0014170397265691951,-0.017008641211258797,0.5396284596859087,-0.07588088559868066,-0.06320046219878005,0.43094266824786565,0.197475314012705,0.5463995538976095,0.5978744049345435,0.7258745128782441,0.6247447915091067,0.9999999999999999,1.0,-0.1794749589806346,-0.0268703865745632,0.0,0.0,0.0,0.07148011055481268,0.0572478217304884,34.0,0.0,0.0,0.0,0.11583260273261513,-0.013195136710714858,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_benefit_floor050_q21p0_s11p0_a6c73f3f.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_benefit_floor050_q21p0_s11p0_a6c73f3f.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295,q2_rowwise_safety_lifestyle_gate,benefit_floor050,1.0,1.0,0.14781138111895545,0.03258483773974797,194.0,168.0,0.0,-0.029885066488881503,-0.011762421993842743,-0.02291910508571879,0.529311840359712,-0.08595383243667128,-0.086343908249479,0.43156136280084356,0.224858479946697,0.5812901065699512,0.6652400077199748,0.6986009580209099,0.6023500641205125,0.9999459193441096,0.998779525021751,-0.11731085145095876,0.06288994359946232,0.0,0.0,0.0,0.055268405537257065,0.0417004556757978,34.0,0.0,0.0,0.0,0.09254297558169838,-0.010116076505109445,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_danger_veto25_q21p0_s11p0_154c74c4.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295_danger_veto25_q21p0_s11p0_154c74c4.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p06_cfe295,q2_rowwise_safety_lifestyle_gate,danger_veto25,1.0,1.0,0.14605897475346993,0.03572688778995192,194.0,168.0,0.0,-0.02866431687001908,-0.012675359842196395,-0.03471898504810362,0.44546730199838525,-0.08563675097869636,-0.08572127970349759,0.43365074586412944,0.23731552756961463,0.6360825018608007,0.6877731707734276,0.6302738332131843,0.5525545082487243,0.9996993115532504,0.9912399703541394,0.005808668647616422,0.13521866252470327,0.0,0.0,0.0,0.051798991731037615,0.037566702906713344,34.0,0.0,0.0,0.0,0.09425998302243233,-0.009348429323987694,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_all_q21p0_s11p0_ff7e8e0d.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_all_q21p0_s11p0_ff7e8e0d.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f,q2_rowwise_safety_lifestyle_gate,all,1.0,1.0,0.1971475569156173,0.04181363972647818,194.0,168.0,0.0,-0.02616403077278566,-0.0030549748809708278,-0.017008641211258797,0.5396284596859087,-0.07588088559882482,-0.06320046219889408,0.43094266824786565,0.197475314012705,0.5463995538976095,0.597874404934569,0.7258745128782441,0.6247447915091499,0.9999999999999999,1.0,-0.1794749589806346,-0.02687038657458085,0.0,0.0,0.0,0.07148011055481268,0.0572478217304884,34.0,0.0,0.0,0.0,0.12566744636080462,-0.0143154785069156,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_benefit_floor050_q21p0_s11p0_0850510f.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_benefit_floor050_q21p0_s11p0_0850510f.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f,q2_rowwise_safety_lifestyle_gate,benefit_floor050,1.0,1.0,0.15566880357396584,0.03409619408087851,194.0,168.0,0.0,-0.030985311015016663,-0.01366247495988666,-0.02291910508571879,0.529311840359712,-0.0859538324368734,-0.08634390824967925,0.43156136280084356,0.224858479946697,0.5812901065699512,0.6652400077200112,0.6986009580209099,0.6023500641205598,0.9999459193441096,0.998779525021751,-0.11731085145095876,0.06288994359945144,0.0,0.0,0.0,0.055268405537257065,0.0417004556757978,34.0,0.0,0.0,0.0,0.10040039803670878,-0.010974988661208558,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_danger_veto25_q21p0_s11p0_30a1ab2a.csv,submission_h002_e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f_danger_veto25_q21p0_s11p0_30a1ab2a.csv,e371_badtop0_7_weaktransfer_damp25_q21p08_s11p15_db856f,q2_rowwise_safety_lifestyle_gate,danger_veto25,1.0,1.0,0.15406218085910542,0.037265175798390573,194.0,168.0,0.0,-0.029814366290266868,-0.014473820857124566,-0.03471898504810362,0.44546730199838525,-0.08563675097888444,-0.08572127970368122,0.43365074586412944,0.23731552756961463,0.6360825018608007,0.6877731707734694,0.6302738332131843,0.5525545082487671,0.9996993115532504,0.9912399703541394,0.005808668647616422,0.13521866252470238,0.0,0.0,0.0,0.051798991731037615,0.037566702906713344,34.0,0.0,0.0,0.0,0.10226318912806781,-0.010142163889241442,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_all_q21p0_s11p0_ade4bf2a.csv,submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_all_q21p0_s11p0_ade4bf2a.csv,e370_q21p0_s11p15_orth0p0_plain_2f21a1,q2s1_risk_constrained_recalibration,all,1.0,1.0,0.20308215435166477,0.04166473936099794,194.0,168.0,0.0,-0.026257535106495093,-0.001417369004438775,-0.014661258237125854,0.591734546654042,-0.07588088559882482,-0.06320046219889408,0.4284575784600711,0.197475314012705,0.5009873755151238,0.597874404934569,0.7555220573450492,0.6247447915091499,0.9999999999999999,1.0,-0.25453468182992534,-0.02687038657458085,0.0,0.0,0.0,0.07741470799086017,0.06413135837070401,34.0,0.0,0.0,0.0,0.12566744636080462,-0.0143154785069156,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_benefit_floor050_q21p0_s11p0_cc32edda.csv,submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_benefit_floor050_q21p0_s11p0_cc32edda.csv,e370_q21p0_s11p15_orth0p0_plain_2f21a1,q2s1_risk_constrained_recalibration,benefit_floor050,1.0,1.0,0.15849964772344421,0.03360371371436962,194.0,168.0,0.0,-0.031439417291027116,-0.012740781355028674,-0.02180703572663084,0.5832758351470629,-0.0859538324368734,-0.08634390824967925,0.42857100579478374,0.224858479946697,0.5432013136389194,0.6652400077200112,0.7253942897917083,0.6023500641205598,0.999954572249052,0.998779525021751,-0.18219297615278884,0.06288994359945144,0.0,0.0,0.0,0.05809924968673544,0.04549523050541691,34.0,0.0,0.0,0.0,0.10040039803670878,-0.010974988661208558,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_danger_veto25_q21p0_s11p0_ed6429ca.csv,submission_h002_e370_q21p0_s11p15_orth0p0_plain_2f21a1_danger_veto25_q21p0_s11p0_ed6429ca.csv,e370_q21p0_s11p15_orth0p0_plain_2f21a1,q2s1_risk_constrained_recalibration,danger_veto25,1.0,1.0,0.15282784226621424,0.03597781422744133,194.0,168.0,0.0,-0.030881186779262,-0.015372189566523026,-0.03420207231928602,0.470621537482943,-0.08563675097888444,-0.08572127970368122,0.4300958300784772,0.23731552756961463,0.6130268715284514,0.6877731707734694,0.6472880180355362,0.5525545082487671,0.9996646999334807,0.9912399703541394,-0.03426114650708478,0.13521866252470238,0.0,0.0,0.0,0.05056465313814643,0.03728130351799027,34.0,0.0,0.0,0.0,0.10226318912806781,-0.010142163889241442,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_all_q21p0_s11p0_8264d202.csv,submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_all_q21p0_s11p0_8264d202.csv,e370_q21p0_s11p15_orth0p25_renorm_3c8923,q2s1_risk_constrained_recalibration,all,1.0,1.0,0.2030821543516637,0.04031530600713825,371.0,233.0,0.0,-0.027136426959582183,-0.006555457103731026,-0.03345169861600014,0.4822756491922905,-0.07588088559882482,-0.06320046219889408,0.1809379350069601,0.197475314012705,0.5382390704595137,0.597874404934569,0.7153115886427037,0.6247447915091499,0.9999999999999998,1.0,-0.17707251818319003,-0.02687038657458085,0.0,0.0,0.0,0.07741470799085909,0.04777506700657859,211.0,0.0,0.0,0.0,0.12566744636080462,-0.0143154785069156,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_benefit_floor050_q21p0_s11p0_a5b3b31d.csv,submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_benefit_floor050_q21p0_s11p0_a5b3b31d.csv,e370_q21p0_s11p15_orth0p25_renorm_3c8923,q2s1_risk_constrained_recalibration,benefit_floor050,1.0,1.0,0.15994156226658568,0.0327411720205803,352.0,226.0,0.0,-0.032267665239734546,-0.018546305585069266,-0.04523656225298184,0.4453006971571379,-0.0859538324368734,-0.08634390824967925,0.32097652762444195,0.224858479946697,0.5869248627250773,0.6652400077200112,0.6777746740106938,0.6023500641205598,0.9705359765756252,0.998779525021751,-0.09084981128561653,0.06288994359945144,0.0,0.0,0.0,0.059541164229876875,0.03138462353085707,192.0,0.0,0.0,0.0,0.10040039803670878,-0.010974988661208558,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_danger_veto25_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_danger_veto25_q21p0_s11p0_3662450f.csv,submission_h002_e370_q21p0_s11p15_orth0p25_renorm_3c8923_danger_veto25_q21p0_s11p0_3662450f.csv,e370_q21p0_s11p15_orth0p25_renorm_3c8923,q2s1_risk_constrained_recalibration,danger_veto25,1.0,1.0,0.15565878134843392,0.035176818042426644,351.0,228.0,0.0,-0.031584369002732406,-0.020542729477915484,-0.056282837949173,0.34458625129150666,-0.08563675097888444,-0.08572127970368122,0.3385563289012624,0.23731552756961463,0.6531609047777941,0.6877731707734694,0.6044879125029512,0.5525545082487671,0.8823182450919214,0.9912399703541394,0.0486729922748429,0.13521866252470238,0.0,0.0,0.0,0.05339559222036612,0.023755951332785165,191.0,0.0,0.0,0.0,0.10226318912806781,-0.010142163889241442,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.835,0.856
h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_all_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_all_q21p0_s11p0_d1f38ead.csv,submission_h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_all_q21p0_s11p0_d1f38ead.csv,e370_q21p0_s11p06_orth0p0_plain_73fe15,q2s1_risk_constrained_recalibration,all,1.0,1.0,0.19324731072347529,0.03996609533579756,194.0,168.0,0.0,-0.025231259432073397,0.00029604674651687436,-0.014661258237125854,0.591734546654042,-0.07588088559868066,-0.06320046219878005,0.4284575784600711,0.197475314012705,0.5009873755151238,0.5978744049345435,0.7555220573450492,0.6247447915091067,0.9999999999999999,1.0,-0.25453468182992534,-0.0268703865745632,0.0,0.0,0.0,0.07741470799086017,0.06413135837070401,34.0,0.0,0.0,0.0,0.11583260273261513,-0.013195136710714858,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_benefit_floor050_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_benefit_floor050_q21p0_s11p0_b6b608f6.csv,submission_h002_e370_q21p0_s11p06_orth0p0_plain_73fe15_benefit_floor050_q21p0_s11p0_b6b608f6.csv,e370_q21p0_s11p06_orth0p0_plain_73fe15,q2s1_risk_constrained_recalibration,benefit_floor050,1.0,1.0,0.15064222526843382,0.032069156133613524,194.0,168.0,0.0,-0.03036562728044361,-0.010775955000198394,-0.02180703572663084,0.5832758351470629,-0.08595383243667128,-0.086343908249479,0.42857100579478374,0.224858479946697,0.5432013136389194,0.6652400077199748,0.7253942897917083,0.6023500641205125,0.999954572249052,0.998779525021751,-0.18219297615278884,0.06288994359946232,0.0,0.0,0.0,0.05809924968673544,0.04549523050541691,34.0,0.0,0.0,0.0,0.09254297558169838,-0.010116076505109445,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.751,0.751
